Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"In vivo analysis of the viable microbiota and Helicobacter pylori transcriptome in gastric infection and early stages of carcinogenesis.","/pubmed/28694295","Thorell K, Bengtsson-Palme J, Liu OH, Gonzales RVP, Nookaew I, Rabeneck L, Paszat L, Graham DY, Nielsen J, Lundin SB, Sjöling Å.","Infect Immun. 2017 Jul 10. pii: IAI.00031-17. doi: 10.1128/IAI.00031-17. [Epub ahead of print]","Infect Immun.  2017","PubMed","citation","PMID:28694295","pubmed","28694295","create date:2017/07/12 | first author:Thorell K",
"Identification and characterization of a novel bovine oocyte-specific secreted protein gene.","/pubmed/16580794","Tremblay K, Vigneault C, McGraw S, Morin G, Sirard MA.","Gene. 2006 Jun 21;375:44-53. Epub 2006 Mar 31.","Gene.  2006","PubMed","citation","PMID:16580794","pubmed","16580794","create date:2006/04/04 | first author:Tremblay K",
"Identification and characterization of miRNAs and targets in flax (Linum usitatissimum) under saline, alkaline, and saline-alkaline stresses.","/pubmed/27234464","Yu Y, Wu G, Yuan H, Cheng L, Zhao D, Huang W, Zhang S, Zhang L, Chen H, Zhang J, Guan F.","BMC Plant Biol. 2016 May 27;16(1):124. doi: 10.1186/s12870-016-0808-2.","BMC Plant Biol.  2016","PubMed","citation","PMID:27234464 | PMCID:PMC4884397","pubmed","27234464","create date:2016/05/29 | first author:Yu Y",
"Identification and characterization of rye genes not expressed in allohexaploid triticale.","/pubmed/25886913","Khalil HB, Ehdaeivand MR, Xu Y, Laroche A, Gulick PJ.","BMC Genomics. 2015 Apr 10;16:281. doi: 10.1186/s12864-015-1480-x.","BMC Genomics.  2015","PubMed","citation","PMID:25886913 | PMCID:PMC4396786","pubmed","25886913","create date:2015/04/19 | first author:Khalil HB",
"Identification and characterization of seminal fluid proteins in the Asian tiger mosquito, Aedes albopictus.","/pubmed/24945155","Boes KE, Ribeiro JM, Wong A, Harrington LC, Wolfner MF, Sirot LK.","PLoS Negl Trop Dis. 2014 Jun 19;8(6):e2946. doi: 10.1371/journal.pntd.0002946. eCollection 2014 Jun. Erratum in: PLoS Negl Trop Dis. 2014 Jul;8(7):e3073. ","PLoS Negl Trop Dis.  2014","PubMed","citation","PMID:24945155 | PMCID:PMC4063707","pubmed","24945155","create date:2014/06/20 | first author:Boes KE",
"Identification and characterization of silicon efflux transporters in horsetail (Equisetum arvense).","/pubmed/27344403","Vivancos J, Deshmukh R, Grégoire C, Rémus-Borel W, Belzile F, Bélanger RR.","J Plant Physiol. 2016 Aug 1;200:82-9. doi: 10.1016/j.jplph.2016.06.011. Epub 2016 Jun 18.","J Plant Physiol.  2016","PubMed","citation","PMID:27344403","pubmed","27344403","create date:2016/06/28 | first author:Vivancos J",
"Identification and characterization of the adipokinetic hormone/corazonin-related peptide signaling system in Rhodnius prolixus.","/pubmed/26138617","Zandawala M, Haddad AS, Hamoudi Z, Orchard I.","FEBS J. 2015 Sep;282(18):3603-17. doi: 10.1111/febs.13366. Epub 2015 Jul 17.","FEBS J.  2015","PubMed","citation","PMID:26138617","pubmed","26138617","create date:2015/07/04 | first author:Zandawala M",
"Identification and coordinated expression of perilipin genes in the biological cycle of sunn pest, Eurygaster maura (Hemiptera: Scutelleridae): implications for lipolysis and lipogenesis.","/pubmed/24556114","Toprak U, Guz N, Gurkan MO, Hegedus DD.","Comp Biochem Physiol B Biochem Mol Biol. 2014 May;171:1-11. doi: 10.1016/j.cbpb.2014.02.001. Epub 2014 Feb 17.","Comp Biochem Physiol B Biochem Mol Biol.  2014","PubMed","citation","PMID:24556114","pubmed","24556114","create date:2014/02/22 | first author:Toprak U",
"Identification and expression analysis of GPAT family genes during early development of Xenopus laevis.","/pubmed/22564474","Bertolesi GE, Iannattone S, Johnston J, Zaremberg V, McFarlane S.","Gene Expr Patterns. 2012 Aug-Sep;12(7-8):219-27. doi: 10.1016/j.gep.2012.04.002. Epub 2012 Apr 27.","Gene Expr Patterns.  2012","PubMed","citation","PMID:22564474","pubmed","22564474","create date:2012/05/09 | first author:Bertolesi GE",
"Identification and expression of the CCAP receptor in the Chagas' disease vector, Rhodnius prolixus, and its involvement in cardiac control.","/pubmed/23874803","Lee D, Vanden Broeck J, Lange AB.","PLoS One. 2013 Jul 9;8(7):e68897. doi: 10.1371/journal.pone.0068897. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23874803 | PMCID:PMC3706402","pubmed","23874803","create date:2013/07/23 | first author:Lee D",
"Identification and functional analysis of novel facial patterning genes in the duplicated beak chicken embryo.","/pubmed/26385749","Nimmagadda S, Buchtová M, Fu K, Geetha-Loganathan P, Hosseini-Farahabadi S, Trachtenberg AJ, Kuo WP, Vesela I, Richman JM.","Dev Biol. 2015 Nov 15;407(2):275-88. doi: 10.1016/j.ydbio.2015.09.007. Epub 2015 Sep 16.","Dev Biol.  2015","PubMed","citation","PMID:26385749","pubmed","26385749","create date:2015/09/20 | first author:Nimmagadda S",
"Identification and functional characterization of silicon transporters in soybean using comparative genomics of major intrinsic proteins in Arabidopsis and rice.","/pubmed/23771580","Deshmukh RK, Vivancos J, Guérin V, Sonah H, Labbé C, Belzile F, Bélanger RR.","Plant Mol Biol. 2013 Nov;83(4-5):303-15. doi: 10.1007/s11103-013-0087-3. Epub 2013 Jun 15.","Plant Mol Biol.  2013","PubMed","citation","PMID:23771580","pubmed","23771580","create date:2013/06/19 | first author:Deshmukh RK",
"Identification and validation of differentially expressed transcripts in a hepatocyte model of cold-induced glycerol production in rainbow smelt (Osmerus mordax).","/pubmed/21734021","Hall JR, Clow KA, Rise ML, Driedzic WR.","Am J Physiol Regul Integr Comp Physiol. 2011 Oct;301(4):R995-R1010. doi: 10.1152/ajpregu.00210.2011. Epub 2011 Jul 6.","Am J Physiol Regul Integr Comp Physiol.  2011","PubMed","citation","PMID:21734021","pubmed","21734021","create date:2011/07/08 | first author:Hall JR",
"Identification of a gene regulatory network associated with prion replication.","/pubmed/24843046","Marbiah MM, Harvey A, West BT, Louzolo A, Banerjee P, Alden J, Grigoriadis A, Hummerich H, Kan HM, Cai Y, Bloom GS, Jat P, Collinge J, Klöhn PC.","EMBO J. 2014 Jul 17;33(14):1527-47. doi: 10.15252/embj.201387150. Epub 2014 May 19.","EMBO J.  2014","PubMed","citation","PMID:24843046 | PMCID:PMC4198050","pubmed","24843046","create date:2014/05/21 | first author:Marbiah MM",
"Identification of a microRNA signature associated with risk of distant metastasis in nasopharyngeal carcinoma.","/pubmed/25738365","Bruce JP, Hui AB, Shi W, Perez-Ordonez B, Weinreb I, Xu W, Haibe-Kains B, Waggott DM, Boutros PC, O'Sullivan B, Waldron J, Huang SH, Chen EX, Gilbert R, Liu FF.","Oncotarget. 2015 Feb 28;6(6):4537-50.","Oncotarget.  2015","PubMed","citation","PMID:25738365 | PMCID:PMC4414210","pubmed","25738365","create date:2015/03/05 | first author:Bruce JP",
"Identification of a New Susceptibility Locus for Systemic Lupus Erythematosus on Chromosome 12 in Individuals of European Ancestry.","/pubmed/26316170","Demirci FY, Wang X, Kelly JA, Morris DL, Barmada MM, Feingold E, Kao AH, Sivils KL, Bernatsky S, Pineau C, Clarke AE, Ramsey-Goldman R, Vyse TJ, Gaffney PM, Manzi S, Kamboh MI.","Arthritis Rheumatol. 2016 Jan;68(1):174-83. doi: 10.1002/art.39403.","Arthritis Rheumatol.  2016","PubMed","citation","PMID:26316170 | PMCID:PMC4747422","pubmed","26316170","create date:2015/09/01 | first author:Demirci FY",
"Identification of a RAI1-associated disease network through integration of exome sequencing, transcriptomics, and 3D genomics.","/pubmed/27799067","Loviglio MN, Beck CR, White JJ, Leleu M, Harel T, Guex N, Niknejad A, Bi W, Chen ES, Crespo I, Yan J, Charng WL, Gu S, Fang P, Coban-Akdemir Z, Shaw CA, Jhangiani SN, Muzny DM, Gibbs RA, Rougemont J, Xenarios I, Lupski JR, et al.","Genome Med. 2016 Nov 1;8(1):105.","Genome Med.  2016","PubMed","citation","PMID:27799067 | PMCID:PMC5088687","pubmed","27799067","create date:2016/11/02 | first author:Loviglio MN",
"Identification of an additional minor pilin essential for piliation in the archaeon Methanococcus maripaludis.","/pubmed/24386316","Nair DB, Chung DK, Schneider J, Uchida K, Aizawa S, Jarrell KF.","PLoS One. 2013 Dec 30;8(12):e83961. doi: 10.1371/journal.pone.0083961. eCollection 2013.","PLoS One.  2013","PubMed","citation","PMID:24386316 | PMCID:PMC3875500","pubmed","24386316","create date:2014/01/05 | first author:Nair DB",
"Identification of Candidate Adherent-Invasive E. coli Signature Transcripts by Genomic/Transcriptomic Analysis.","/pubmed/26125937","Zhang Y, Rowehl L, Krumsiek JM, Orner EP, Shaikh N, Tarr PI, Sodergren E, Weinstock GM, Boedeker EC, Xiong X, Parkinson J, Frank DN, Li E, Gathungu G.","PLoS One. 2015 Jun 30;10(6):e0130902. doi: 10.1371/journal.pone.0130902. eCollection 2015. Erratum in: PLoS One. 2015;10(7):e0134759. ","PLoS One.  2015","PubMed","citation","PMID:26125937 | PMCID:PMC4509574","pubmed","26125937","create date:2015/07/01 | first author:Zhang Y",
"Identification of cellular processes that are rapidly modulated in response to tracheal occlusion within mice lungs.","/pubmed/18091360","Seaborn T, St-Amand J, Cloutier M, Tremblay MG, Maltais F, Dinel S, Moulin V, Khan PA, Piedboeuf B.","Pediatr Res. 2008 Feb;63(2):124-30.","Pediatr Res.  2008","PubMed","citation","PMID:18091360","pubmed","18091360","create date:2007/12/20 | first author:Seaborn T",
"Identification of conserved core xylem gene sets: conifer cDNA microarray development, transcript profiling and computational analyses.","/pubmed/18811621","Pavy N, Boyle B, Nelson C, Paule C, Giguère I, Caron S, Parsons LS, Dallaire N, Bedon F, Bérubé H, Cooke J, Mackay J.","New Phytol. 2008;180(4):766-86. doi: 10.1111/j.1469-8137.2008.02615.x.","New Phytol.  2008","PubMed","citation","PMID:18811621","pubmed","18811621","create date:2008/09/25 | first author:Pavy N",
"Identification of detoxification pathways in plants that are regulated in response to treatment with organic compounds isolated from oil sands process-affected water.","/pubmed/26052061","Widdup EE, Chatfield-Reed K, Henry D, Chua G, Samuel MA, Muench DG.","Chemosphere. 2015 Nov;139:47-53. doi: 10.1016/j.chemosphere.2015.05.048. Epub 2015 Jun 5.","Chemosphere.  2015","PubMed","citation","PMID:26052061","pubmed","26052061","create date:2015/06/09 | first author:Widdup EE",
"Identification of differentially expressed genes in sexed pig embryos during post-hatching development in primiparous sows exposed to differing intermittent suckling and breeding strategies.","/pubmed/27331000","Tsoi S, Blanes M, Chen TY, Langendijk P, Athorn R, Foxcroft G, Dyck M.","Genom Data. 2016 Jun 4;9:30-4. doi: 10.1016/j.gdata.2016.06.001. eCollection 2016 Sep.","Genom Data.  2016","PubMed","citation","PMID:27331000 | PMCID:PMC4909839","pubmed","27331000","create date:2016/06/23 | first author:Tsoi S",
"Identification of differentially expressed markers in human follicular cells associated with competent oocytes.","/pubmed/18310048","Hamel M, Dufort I, Robert C, Gravel C, Leveille MC, Leader A, Sirard MA.","Hum Reprod. 2008 May;23(5):1118-27. doi: 10.1093/humrep/den048. Epub 2008 Feb 28.","Hum Reprod.  2008","PubMed","citation","PMID:18310048","pubmed","18310048","create date:2008/03/04 | first author:Hamel M",
"Identification of gene-based responses in human blood cells exposed to alpha particle radiation.","/pubmed/25017500","Chauhan V, Howland M, Wilkins R.","BMC Med Genomics. 2014 Jul 12;7:43. doi: 10.1186/1755-8794-7-43.","BMC Med Genomics.  2014","PubMed","citation","PMID:25017500 | PMCID:PMC4128605","pubmed","25017500","create date:2014/07/16 | first author:Chauhan V",
"Identification of gene fusion transcripts by transcriptome sequencing in BRCA1-mutated breast cancers and cell lines.","/pubmed/22032724","Ha KC, Lalonde E, Li L, Cavallone L, Natrajan R, Lambros MB, Mitsopoulos C, Hakas J, Kozarewa I, Fenwick K, Lord CJ, Ashworth A, Vincent-Salomon A, Basik M, Reis-Filho JS, Majewski J, Foulkes WD.","BMC Med Genomics. 2011 Oct 27;4:75. doi: 10.1186/1755-8794-4-75.","BMC Med Genomics.  2011","PubMed","citation","PMID:22032724 | PMCID:PMC3227591","pubmed","22032724","create date:2011/10/29 | first author:Ha KC",
"Identification of genes and pathways associated with aluminum stress and tolerance using transcriptome profiling of wheat near-isogenic lines.","/pubmed/18752686","Houde M, Diallo AO.","BMC Genomics. 2008 Aug 27;9:400. doi: 10.1186/1471-2164-9-400.","BMC Genomics.  2008","PubMed","citation","PMID:18752686 | PMCID:PMC2551624","pubmed","18752686","create date:2008/08/30 | first author:Houde M",
"Identification of genes in Thuja plicata foliar terpenoid defenses.","/pubmed/23388118","Foster AJ, Hall DE, Mortimer L, Abercromby S, Gries R, Gries G, Bohlmann J, Russell J, Mattsson J.","Plant Physiol. 2013 Apr;161(4):1993-2004. doi: 10.1104/pp.112.206383. Epub 2013 Feb 6.","Plant Physiol.  2013","PubMed","citation","PMID:23388118 | PMCID:PMC3613470","pubmed","23388118","create date:2013/02/08 | first author:Foster AJ",
"Identification of Genes Involved in the Degradation of Lignocellulose Using Comparative Transcriptomics.","/pubmed/28417376","Gruninger RJ, Reid I, Forster RJ, Tsang A, McAllister TA.","Methods Mol Biol. 2017;1588:279-298. doi: 10.1007/978-1-4939-6899-2_21.","Methods Mol Biol.  2017","PubMed","citation","PMID:28417376","pubmed","28417376","create date:2017/04/19 | first author:Gruninger RJ",
"Identification of Interacting Stromal Axes in Triple-Negative Breast Cancer.","/pubmed/28652250","Saleh SMI, Bertos N, Gruosso T, Gigoux M, Souleimanova M, Zhao H, Omeroglu A, Hallett MT, Park M.","Cancer Res. 2017 Sep 1;77(17):4673-4683. doi: 10.1158/0008-5472.CAN-16-3427. Epub 2017 Jun 26.","Cancer Res.  2017","PubMed","citation","PMID:28652250","pubmed","28652250","create date:2017/06/28 | first author:Saleh SMI",
"Identification of Lens culinaris defense genes responsive to the anthracnose pathogen Colletotrichum truncatum.","/pubmed/23631759","Bhadauria V, Bett KE, Zhou T, Vandenberg A, Wei Y, Banniza S.","BMC Genet. 2013 Apr 30;14:31. doi: 10.1186/1471-2156-14-31.","BMC Genet.  2013","PubMed","citation","PMID:23631759 | PMCID:PMC3666911","pubmed","23631759","create date:2013/05/02 | first author:Bhadauria V",
"Identification of most stable endogenous control genes for microRNA quantification in the developing mouse lung.","/pubmed/25368994","Bouhaddioui W, Provost PR, Tremblay Y.","PLoS One. 2014 Nov 4;9(11):e111855. doi: 10.1371/journal.pone.0111855. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:25368994 | PMCID:PMC4219792","pubmed","25368994","create date:2014/11/05 | first author:Bouhaddioui W",
"Identification of Mytilus edulis genetic regulators during early development.","/pubmed/25158132","Bassim S, Tanguy A, Genard B, Moraga D, Tremblay R.","Gene. 2014 Nov 1;551(1):65-78. doi: 10.1016/j.gene.2014.08.042. Epub 2014 Aug 23.","Gene.  2014","PubMed","citation","PMID:25158132","pubmed","25158132","create date:2014/08/27 | first author:Bassim S",
"Identification of non-coding genetic variants in samples from hypoxemic respiratory disease patients that affect the transcriptional response to hypoxia.","/pubmed/27625398","Roche O, Deguiz ML, Tiana M, Galiana-Ribote C, Martinez-Alcazar D, Rey-Serra C, Ranz-Ribeiro B, Casitas R, Galera R, Fernández-Navarro I, Sánchez-Cuéllar S, Bernard V, Ancochea J, Wasserman WW, García-Rio F, Jimenez B, Del Peso L.","Nucleic Acids Res. 2016 Nov 2;44(19):9315-9330. Epub 2016 Sep 12.","Nucleic Acids Res.  2016","PubMed","citation","PMID:27625398 | PMCID:PMC5100585","pubmed","27625398","create date:2016/11/02 | first author:Roche O",
"Identification of novel androgen-responsive genes by sequencing of LongSAGE libraries.","/pubmed/19832994","Romanuik TL, Wang G, Holt RA, Jones SJ, Marra MA, Sadar MD.","BMC Genomics. 2009 Oct 15;10:476. doi: 10.1186/1471-2164-10-476.","BMC Genomics.  2009","PubMed","citation","PMID:19832994 | PMCID:PMC2766392","pubmed","19832994","create date:2009/10/17 | first author:Romanuik TL",
"Identification of novel HIV-1 dependency factors in primary CCR4(+)CCR6(+)Th17 cells via a genome-wide transcriptional approach.","/pubmed/26654242","Cleret-Buhot A, Zhang Y, Planas D, Goulet JP, Monteiro P, Gosselin A, Wacleche VS, Tremblay CL, Jenabian MA, Routy JP, El-Far M, Chomont N, Haddad EK, Sekaly RP, Ancuta P.","Retrovirology. 2015 Dec 10;12:102. doi: 10.1186/s12977-015-0226-9.","Retrovirology.  2015","PubMed","citation","PMID:26654242 | PMCID:PMC4676116","pubmed","26654242","create date:2015/12/15 | first author:Cleret-Buhot A",
"Identification of novel lung genes in bronchial epithelium by serial analysis of gene expression.","/pubmed/16809635","Lonergan KM, Chari R, Deleeuw RJ, Shadeo A, Chi B, Tsao MS, Jones S, Marra M, Ling V, Ng R, Macaulay C, Lam S, Lam WL.","Am J Respir Cell Mol Biol. 2006 Dec;35(6):651-61. Epub 2006 Jun 29.","Am J Respir Cell Mol Biol.  2006","PubMed","citation","PMID:16809635","pubmed","16809635","create date:2006/07/01 | first author:Lonergan KM",
"Identification of novel miRNAs and miRNA dependent developmental shifts of gene expression in Arabidopsis thaliana.","/pubmed/20405016","Zhan S, Lukens L.","PLoS One. 2010 Apr 13;5(4):e10157. doi: 10.1371/journal.pone.0010157.","PLoS One.  2010","PubMed","citation","PMID:20405016 | PMCID:PMC2854152","pubmed","20405016","create date:2010/04/21 | first author:Zhan S",
"Identification of olivetolic acid cyclase from Cannabis sativa reveals a unique catalytic route to plant polyketides.","/pubmed/22802619","Gagne SJ, Stout JM, Liu E, Boubakir Z, Clark SM, Page JE.","Proc Natl Acad Sci U S A. 2012 Jul 31;109(31):12811-6. doi: 10.1073/pnas.1200330109. Epub 2012 Jul 16.","Proc Natl Acad Sci U S A.  2012","PubMed","citation","PMID:22802619 | PMCID:PMC3411943","pubmed","22802619","create date:2012/07/18 | first author:Gagne SJ",
"The identification of potential factors associated with the development of type 2 diabetes: a quantitative proteomics approach.","/pubmed/18448419","Lu H, Yang Y, Allister EM, Wijesekara N, Wheeler MB.","Mol Cell Proteomics. 2008 Aug;7(8):1434-51. doi: 10.1074/mcp.M700478-MCP200. Epub 2008 Apr 30.","Mol Cell Proteomics.  2008","PubMed","citation","PMID:18448419 | PMCID:PMC2500228","pubmed","18448419","create date:2008/05/02 | first author:Lu H",
"Identification of Signaling Pathways Targeted by the Food Contaminant FB1: Transcriptome and Kinome Analysis of Samples from Pig Liver and Intestine.","/pubmed/28875582","Régnier M, Gourbeyre P, Pinton P, Napper S, Laffite J, Cossalter AM, Bailly JD, Lippi Y, Bertrand-Michel J, Bracarense APFRL, Guillou H, Loiseau N, Oswald IP.","Mol Nutr Food Res. 2017 Sep 5. doi: 10.1002/mnfr.201700433. [Epub ahead of print]","Mol Nutr Food Res.  2017","PubMed","citation","PMID:28875582","pubmed","28875582","create date:2017/09/07 | first author:Régnier M",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Identification of the Candida albicans Cap1p regulon.","/pubmed/19395663","Znaidi S, Barker KS, Weber S, Alarco AM, Liu TT, Boucher G, Rogers PD, Raymond M.","Eukaryot Cell. 2009 Jun;8(6):806-20. doi: 10.1128/EC.00002-09. Epub 2009 Apr 24.","Eukaryot Cell.  2009","PubMed","citation","PMID:19395663 | PMCID:PMC2698309","pubmed","19395663","create date:2009/04/28 | first author:Znaidi S",
"Identification of the IGF1/PI3K/NF κB/ERK gene signalling networks associated with chemotherapy resistance and treatment response in high-grade serous epithelial ovarian cancer.","/pubmed/24237932","Koti M, Gooding RJ, Nuin P, Haslehurst A, Crane C, Weberpals J, Childs T, Bryson P, Dharsee M, Evans K, Feilotter HE, Park PC, Squire JA.","BMC Cancer. 2013 Nov 16;13:549. doi: 10.1186/1471-2407-13-549.","BMC Cancer.  2013","PubMed","citation","PMID:24237932 | PMCID:PMC3840597","pubmed","24237932","create date:2013/11/19 | first author:Koti M",
"Identification of the role of C/EBP in neurite regeneration following microarray analysis of a L. stagnalis CNS injury model.","/pubmed/22217148","Aleksic M, Feng ZP.","BMC Neurosci. 2012 Jan 4;13:2. doi: 10.1186/1471-2202-13-2.","BMC Neurosci.  2012","PubMed","citation","PMID:22217148 | PMCID:PMC3315421","pubmed","22217148","create date:2012/01/06 | first author:Aleksic M",
"Identifying dynamic protein complexes based on gene expression profiles and PPI networks.","/pubmed/24963481","Li M, Chen W, Wang J, Wu FX, Pan Y.","Biomed Res Int. 2014;2014:375262. doi: 10.1155/2014/375262. Epub 2014 May 18.","Biomed Res Int.  2014","PubMed","citation","PMID:24963481 | PMCID:PMC4052612","pubmed","24963481","create date:2014/06/26 | first author:Li M",
"Identifying specific proteins involved in eggshell membrane formation using gene expression analysis and bioinformatics.","/pubmed/26470705","Du J, Hincke MT, Rose-Martel M, Hennequet-Antier C, Brionne A, Cogburn LA, Nys Y, Gautron J.","BMC Genomics. 2015 Oct 15;16:792. doi: 10.1186/s12864-015-2013-3.","BMC Genomics.  2015","PubMed","citation","PMID:26470705 | PMCID:PMC4608100","pubmed","26470705","create date:2015/10/17 | first author:Du J",
"IL-1α Gene Deletion Protects Oligodendrocytes after Spinal Cord Injury through Upregulation of the Survival Factor Tox3.","/pubmed/26224856","Bastien D, Bellver Landete V, Lessard M, Vallières N, Champagne M, Takashima A, Tremblay MÈ, Doyon Y, Lacroix S.","J Neurosci. 2015 Jul 29;35(30):10715-30. doi: 10.1523/JNEUROSCI.0498-15.2015.","J Neurosci.  2015","PubMed","citation","PMID:26224856","pubmed","26224856","create date:2015/08/01 | first author:Bastien D",
"IL-17A mediates a selective gene expression profile in asthmatic human airway smooth muscle cells.","/pubmed/24393021","Dragon S, Hirst SJ, Lee TH, Gounni AS.","Am J Respir Cell Mol Biol. 2014 Jun;50(6):1053-63. doi: 10.1165/rcmb.2012-0267OC.","Am J Respir Cell Mol Biol.  2014","PubMed","citation","PMID:24393021 | PMCID:PMC4068909","pubmed","24393021","create date:2014/01/08 | first author:Dragon S",
"Immune-inflammation gene signatures in endometriosis patients.","/pubmed/27475412","Ahn SH, Khalaj K, Young SL, Lessey BA, Koti M, Tayade C.","Fertil Steril. 2016 Nov;106(6):1420-1431.e7. doi: 10.1016/j.fertnstert.2016.07.005. Epub 2016 Jul 27.","Fertil Steril.  2016","PubMed","citation","PMID:27475412","pubmed","27475412","create date:2016/08/01 | first author:Ahn SH",
"Immune response genes and pathogen presence predict migration survival in wild salmon smolts.","/pubmed/25354752","Jeffries KM, Hinch SG, Gale MK, Clark TD, Lotto AG, Casselman MT, Li S, Rechisky EL, Porter AD, Welch DW, Miller KM.","Mol Ecol. 2014 Dec;23(23):5803-15. doi: 10.1111/mec.12980. Epub 2014 Nov 21.","Mol Ecol.  2014","PubMed","citation","PMID:25354752","pubmed","25354752","create date:2014/10/31 | first author:Jeffries KM",
"Immunity as a function of the unicellular state: implications of emerging genomic data.","/pubmed/12464568","Forsdyke DR, Madill CA, Smith SD.","Trends Immunol. 2002 Dec;23(12):575-9. Review.","Trends Immunol.  2002","PubMed","citation","PMID:12464568","pubmed","12464568","create date:2002/12/05 | first author:Forsdyke DR",
"Immunity to Marek's disease: where are we now?","/pubmed/23588041","Haq K, Schat KA, Sharif S.","Dev Comp Immunol. 2013 Nov;41(3):439-46. doi: 10.1016/j.dci.2013.04.001. Epub 2013 Apr 12. Review.","Dev Comp Immunol.  2013","PubMed","citation","PMID:23588041","pubmed","23588041","create date:2013/04/17 | first author:Haq K",
"Immunomodulation by gastrointestinal carbon black nanoparticle exposure in ovalbumin T cell receptor transgenic mice.","/pubmed/27534448","Fine JH, Bondy GS, Coady L, Pearce B, Ross N, Tayabali AF, Halappanavar S, Caldwell D, Curran I, Lefebvre DE.","Nanotoxicology. 2016 Dec;10(10):1422-1430. Epub 2016 Sep 9.","Nanotoxicology.  2016","PubMed","citation","PMID:27534448","pubmed","27534448","create date:2016/08/19 | first author:Fine JH",
"Immunoproteasomes shape the transcriptome and regulate the function of dendritic cells.","/pubmed/24958905","de Verteuil DA, Rouette A, Hardy MP, Lavallée S, Trofimov A, Gaucher É, Perreault C.","J Immunol. 2014 Aug 1;193(3):1121-32. doi: 10.4049/jimmunol.1400871. Epub 2014 Jun 23.","J Immunol.  2014","PubMed","citation","PMID:24958905","pubmed","24958905","create date:2014/06/25 | first author:de Verteuil DA",
"Immunoregulatory effects of interferon-β in suppression of Th17 cells.","/pubmed/24175628","Pennell LM, Fish EN.","J Interferon Cytokine Res. 2014 May;34(5):330-41. doi: 10.1089/jir.2013.0088. Epub 2013 Oct 31.","J Interferon Cytokine Res.  2014","PubMed","citation","PMID:24175628","pubmed","24175628","create date:2013/11/02 | first author:Pennell LM",
"Immunoseq: the identification of functionally relevant variants through targeted capture and sequencing of active regulatory regions in human immune cells.","/pubmed/27624058","Morin A, Kwan T, Ge B, Letourneau L, Ban M, Tandre K, Caron M, Sandling JK, Carlsson J, Bourque G, Laprise C, Montpetit A, Syvanen AC, Ronnblom L, Sawcer SJ, Lathrop MG, Pastinen T.","BMC Med Genomics. 2016 Sep 13;9(1):59. doi: 10.1186/s12920-016-0220-7.","BMC Med Genomics.  2016","PubMed","citation","PMID:27624058 | PMCID:PMC5022205","pubmed","27624058","create date:2016/09/15 | first author:Morin A",
"The impact of a moderate chronic temperature increase on spleen immune-relevant gene transcription depends on whether Atlantic cod (Gadus morhua) are stimulated with bacterial versus viral antigens.","/pubmed/24237337","Hori TS, Gamperl AK, Nash G, Booman M, Barat A, Rise ML.","Genome. 2013 Oct;56(10):567-76. doi: 10.1139/gen-2013-0090. Epub 2013 Aug 31.","Genome.  2013","PubMed","citation","PMID:24237337","pubmed","24237337","create date:2013/11/19 | first author:Hori TS",
"Impact of cigarette smoke on the human and mouse lungs: a gene-expression comparison study.","/pubmed/24663285","Morissette MC, Lamontagne M, Bérubé JC, Gaschler G, Williams A, Yauk C, Couture C, Laviolette M, Hogg JC, Timens W, Halappanavar S, Stampfli MR, Bossé Y.","PLoS One. 2014 Mar 24;9(3):e92498. doi: 10.1371/journal.pone.0092498. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:24663285 | PMCID:PMC3963906","pubmed","24663285","create date:2014/03/26 | first author:Morissette MC",
"Impact of deoxynivalenol (DON) contaminated feed on intestinal integrity and immune response in swine.","/pubmed/25701311","Lessard M, Savard C, Deschene K, Lauzon K, Pinilla VA, Gagnon CA, Lapointe J, Guay F, Chorfi Y.","Food Chem Toxicol. 2015 Jun;80:7-16. doi: 10.1016/j.fct.2015.02.013. Epub 2015 Feb 17.","Food Chem Toxicol.  2015","PubMed","citation","PMID:25701311","pubmed","25701311","create date:2015/02/24 | first author:Lessard M",
"The impact of exposure to serum lipids during in vitro culture on the transcriptome of bovine blastocysts.","/pubmed/24439163","Cagnone G, Sirard MA.","Theriogenology. 2014 Mar 15;81(5):712-22.e1-3. doi: 10.1016/j.theriogenology.2013.12.005. Epub 2013 Dec 19.","Theriogenology.  2014","PubMed","citation","PMID:24439163","pubmed","24439163","create date:2014/01/21 | first author:Cagnone G",
"Impact of hydroxyl- and superoxide anion-based oxidative stress on logarithmic and stationary phase Escherichia coli O157:H7 stress and virulence gene expression.","/pubmed/22029928","Allen KJ, Griffiths MW.","Food Microbiol. 2012 Feb;29(1):141-7. doi: 10.1016/j.fm.2011.09.014. Epub 2011 Sep 29.","Food Microbiol.  2012","PubMed","citation","PMID:22029928","pubmed","22029928","create date:2011/10/28 | first author:Allen KJ",
