Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Alterations in miRNA expression patterns in whole blood of OSCC patients.","/pubmed/25189899","Ries J, Vairaktaris E, Kintopp R, Baran C, Neukam FW, Nkenke E.","In Vivo. 2014 Sep-Oct;28(5):851-61.","In Vivo.  2014","PubMed","citation","PMID:25189899","pubmed","25189899","create date:2014/09/06 | first author:Ries J",
"Impacts of different exposure scenarios on transcript abundances in Danio rerio embryos when investigating the toxicological burden of riverine sediments.","/pubmed/25187966","Bluhm K, Otte JC, Yang L, Zinsmeister C, Legradi J, Keiter S, Kosmehl T, Braunbeck T, Strähle U, Hollert H.","PLoS One. 2014 Sep 4;9(9):e106523. doi: 10.1371/journal.pone.0106523. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:25187966 | PMCID:PMC4154683","pubmed","25187966","create date:2014/09/05 | first author:Bluhm K",
"Whole genome and transcriptome analyses of environmental antibiotic sensitive and multi-resistant Pseudomonas aeruginosa isolates exposed to waste water and tap water.","/pubmed/25186059","Schwartz T, Armant O, Bretschneider N, Hahn A, Kirchen S, Seifert M, Dötsch A.","Microb Biotechnol. 2015 Jan;8(1):116-30. doi: 10.1111/1751-7915.12156. Epub 2014 Sep 3.","Microb Biotechnol.  2015","PubMed","citation","PMID:25186059 | PMCID:PMC4321378","pubmed","25186059","create date:2014/09/05 | first author:Schwartz T",
"Identification and distribution of SIFamide in the nervous system of the desert locust Schistocerca gregaria.","/pubmed/25185792","Gellerer A, Franke A, Neupert S, Predel R, Zhou X, Liu S, Reiher W, Wegener C, Homberg U.","J Comp Neurol. 2015 Jan 1;523(1):108-25. doi: 10.1002/cne.23671.","J Comp Neurol.  2015","PubMed","citation","PMID:25185792","pubmed","25185792","create date:2014/09/05 | first author:Gellerer A",
"Genetic analysis of DEFECTIVE KERNEL1 loop function in three-dimensional body patterning in Physcomitrella patens.","/pubmed/25185121","Demko V, Perroud PF, Johansen W, Delwiche CF, Cooper ED, Remme P, Ako AE, Kugler KG, Mayer KF, Quatrano R, Olsen OA.","Plant Physiol. 2014 Oct;166(2):903-19. doi: 10.1104/pp.114.243758. Epub 2014 Sep 2.","Plant Physiol.  2014","PubMed","citation","PMID:25185121 | PMCID:PMC4213117","pubmed","25185121","create date:2014/09/04 | first author:Demko V",
"Systems biology perspectives on minimal and simpler cells.","/pubmed/25184563","Xavier JC, Patil KR, Rocha I.","Microbiol Mol Biol Rev. 2014 Sep;78(3):487-509. doi: 10.1128/MMBR.00050-13. Review.","Microbiol Mol Biol Rev.  2014","PubMed","citation","PMID:25184563 | PMCID:PMC4187685","pubmed","25184563","create date:2014/09/04 | first author:Xavier JC",
"Transcriptome profiling of natural dichromatism in the annual fishes Nothobranchius furzeri and Nothobranchius kadleci.","/pubmed/25183398","Ng'oma E, Groth M, Ripa R, Platzer M, Cellerino A.","BMC Genomics. 2014 Sep 2;15:754. doi: 10.1186/1471-2164-15-754.","BMC Genomics.  2014","PubMed","citation","PMID:25183398 | PMCID:PMC4168119","pubmed","25183398","create date:2014/09/04 | first author:Ng'oma E",
"The CLE40 and CRN/CLV2 signaling pathways antagonistically control root meristem growth in Arabidopsis.","/pubmed/25178283","Pallakies H, Simon R.","Mol Plant. 2014 Nov;7(11):1619-36. doi: 10.1093/mp/ssu094. Epub 2014 Sep 1.","Mol Plant.  2014","PubMed","citation","PMID:25178283","pubmed","25178283","create date:2014/09/03 | first author:Pallakies H",
"Systemic gene dysregulation in classical Galactosaemia: Is there a central mechanism?","/pubmed/25174965","Coss KP, Treacy EP, Cotter EJ, Knerr I, Murray DW, Shin YS, Doran PP.","Mol Genet Metab. 2014 Nov;113(3):177-87. doi: 10.1016/j.ymgme.2014.08.004. Epub 2014 Aug 14.","Mol Genet Metab.  2014","PubMed","citation","PMID:25174965","pubmed","25174965","create date:2014/09/02 | first author:Coss KP",
"Time resolved DNA occupancy dynamics during the respiratory oscillation uncover a global reset point in the yeast growth program.","/pubmed/28357254","Amariei C, Machné R, Stolc V, Soga T, Tomita M, Murray DB.","Microb Cell. 2014 Sep 1;1(9):279-288. doi: 10.15698/mic2014.09.166.","Microb Cell.  2014","PubMed","citation","PMID:28357254 | PMCID:PMC5349131","pubmed","28357254","create date:2014/09/01 | first author:Amariei C",
"Genetic differentiation of hypothalamus parentally biased transcripts in populations of the house mouse implicate the Prader-Willi syndrome imprinted region as a possible source of behavioral divergence.","/pubmed/25172960","Lorenc A, Linnenbrink M, Montero I, Schilhabel MB, Tautz D.","Mol Biol Evol. 2014 Dec;31(12):3240-9. doi: 10.1093/molbev/msu257. Epub 2014 Aug 28. Erratum in: Mol Biol Evol. 2015 Jul;32(7):1914-5. ","Mol Biol Evol.  2014","PubMed","citation","PMID:25172960 | PMCID:PMC4245819","pubmed","25172960","create date:2014/08/31 | first author:Lorenc A",
"Mechanism of action of Rhodiola, salidroside, tyrosol and triandrin in isolated neuroglial cells: an interactive pathway analysis of the downstream effects using RNA microarray data.","/pubmed/25172797","Panossian A, Hamm R, Wikman G, Efferth T.","Phytomedicine. 2014 Sep 25;21(11):1325-48. doi: 10.1016/j.phymed.2014.07.008. Epub 2014 Aug 7.","Phytomedicine.  2014","PubMed","citation","PMID:25172797","pubmed","25172797","create date:2014/08/31 | first author:Panossian A",
"The lung-specific proteome defined by integration of transcriptomics and antibody-based profiling.","/pubmed/25169055","Lindskog C, Fagerberg L, Hallström B, Edlund K, Hellwig B, Rahnenführer J, Kampf C, Uhlén M, Pontén F, Micke P.","FASEB J. 2014 Dec;28(12):5184-96. doi: 10.1096/fj.14-254862. Epub 2014 Aug 28.","FASEB J.  2014","PubMed","citation","PMID:25169055","pubmed","25169055","create date:2014/08/30 | first author:Lindskog C",
"A locus encompassing the Epstein-Barr virus bglf4 kinase regulates expression of genes encoding viral structural proteins.","/pubmed/25166506","El-Guindy A, Lopez-Giraldez F, Delecluse HJ, McKenzie J, Miller G.","PLoS Pathog. 2014 Aug 28;10(8):e1004307. doi: 10.1371/journal.ppat.1004307. eCollection 2014 Aug.","PLoS Pathog.  2014","PubMed","citation","PMID:25166506 | PMCID:PMC4148442","pubmed","25166506","create date:2014/08/29 | first author:El-Guindy A",
"FRIENDLY regulates mitochondrial distribution, fusion, and quality control in Arabidopsis.","/pubmed/25165398","El Zawily AM, Schwarzländer M, Finkemeier I, Johnston IG, Benamar A, Cao Y, Gissot C, Meyer AJ, Wilson K, Datla R, Macherel D, Jones NS, Logan DC.","Plant Physiol. 2014 Oct;166(2):808-28. doi: 10.1104/pp.114.243824. Epub 2014 Aug 27.","Plant Physiol.  2014","PubMed","citation","PMID:25165398 | PMCID:PMC4213110","pubmed","25165398","create date:2014/08/29 | first author:El Zawily AM",
"The pyruvate-tricarboxylic acid cycle node: a focal point of virulence control in the enteric pathogen Yersinia pseudotuberculosis.","/pubmed/25164818","Bücker R, Heroven AK, Becker J, Dersch P, Wittmann C.","J Biol Chem. 2014 Oct 24;289(43):30114-32. doi: 10.1074/jbc.M114.581348. Epub 2014 Aug 27.","J Biol Chem.  2014","PubMed","citation","PMID:25164818 | PMCID:PMC4208018","pubmed","25164818","create date:2014/08/29 | first author:Bücker R",
"On the salty side of life: molecular, physiological and anatomical adaptation and acclimation of trees to extreme habitats.","/pubmed/25159181","Polle A, Chen S.","Plant Cell Environ. 2015 Sep;38(9):1794-816. doi: 10.1111/pce.12440. Epub 2014 Nov 7. Review.","Plant Cell Environ.  2015","PubMed","citation","PMID:25159181","pubmed","25159181","create date:2014/08/28 | first author:Polle A",
"Identification of regulatory networks in HSCs and their immediate progeny via integrated proteome, transcriptome, and DNA methylome analysis.","/pubmed/25158935","Cabezas-Wallscheid N, Klimmeck D, Hansson J, Lipka DB, Reyes A, Wang Q, Weichenhan D, Lier A, von Paleske L, Renders S, Wünsche P, Zeisberger P, Brocks D, Gu L, Herrmann C, Haas S, Essers MA, Brors B, Eils R, Huber W, Milsom MD, Plass C, et al.","Cell Stem Cell. 2014 Oct 2;15(4):507-22. doi: 10.1016/j.stem.2014.07.005. Epub 2014 Aug 21.","Cell Stem Cell.  2014","PubMed","citation","PMID:25158935","pubmed","25158935","create date:2014/08/28 | first author:Cabezas-Wallscheid N",
"The primary transcriptome of the marine diazotroph Trichodesmium erythraeum IMS101.","/pubmed/25155278","Pfreundt U, Kopf M, Belkin N, Berman-Frank I, Hess WR.","Sci Rep. 2014 Aug 26;4:6187. doi: 10.1038/srep06187.","Sci Rep.  2014","PubMed","citation","PMID:25155278 | PMCID:PMC4143802","pubmed","25155278","create date:2014/08/27 | first author:Pfreundt U",
"IL-17/Th17 pathway is activated in acne lesions.","/pubmed/25153527","Kelhälä HL, Palatsi R, Fyhrquist N, Lehtimäki S, Väyrynen JP, Kallioinen M, Kubin ME, Greco D, Tasanen K, Alenius H, Bertino B, Carlavan I, Mehul B, Déret S, Reiniche P, Martel P, Marty C, Blume-Peytavi U, Voegel JJ, Lauerma A.","PLoS One. 2014 Aug 25;9(8):e105238. doi: 10.1371/journal.pone.0105238. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:25153527 | PMCID:PMC4143215","pubmed","25153527","create date:2014/08/26 | first author:Kelhälä HL",
"Species determination of Culicoides biting midges via peptide profiling using matrix-assisted laser desorption ionization mass spectrometry.","/pubmed/25152308","Uhlmann KR, Gibb S, Kalkhof S, Arroyo-Abad U, Schulz C, Hoffmann B, Stubbins F, Carpenter S, Beer M, von Bergen M, Feltens R.","Parasit Vectors. 2014 Aug 24;7:392. doi: 10.1186/1756-3305-7-392.","Parasit Vectors.  2014","PubMed","citation","PMID:25152308 | PMCID:PMC4158057","pubmed","25152308","create date:2014/08/26 | first author:Uhlmann KR",
"A B-cell epigenetic signature defines three biologic subgroups of chronic lymphocytic leukemia with clinical impact.","/pubmed/25151957","Queirós AC, Villamor N, Clot G, Martinez-Trillos A, Kulis M, Navarro A, Penas EM, Jayne S, Majid A, Richter J, Bergmann AK, Kolarova J, Royo C, Russiñol N, Castellano G, Pinyol M, Bea S, Salaverria I, López-Guerra M, Colomer D, Aymerich M, Rozman M, et al.","Leukemia. 2015 Mar;29(3):598-605. doi: 10.1038/leu.2014.252. Epub 2014 Aug 25.","Leukemia.  2015","PubMed","citation","PMID:25151957","pubmed","25151957","create date:2014/08/26 | first author:Queirós AC",
"RNA-seq transcriptome profiling reveals that Medicago truncatula nodules acclimate N₂ fixation before emerging P deficiency reaches the nodules.","/pubmed/25151618","Cabeza RA, Liese R, Lingner A, von Stieglitz I, Neumann J, Salinas-Riester G, Pommerenke C, Dittert K, Schulze J.","J Exp Bot. 2014 Nov;65(20):6035-48. doi: 10.1093/jxb/eru341. Epub 2014 Aug 23.","J Exp Bot.  2014","PubMed","citation","PMID:25151618 | PMCID:PMC4203135","pubmed","25151618","create date:2014/08/26 | first author:Cabeza RA",
"Hox transcriptomics in Drosophila embryos.","/pubmed/25151165","Polychronidou M, Lohmann I.","Methods Mol Biol. 2014;1196:197-208. doi: 10.1007/978-1-4939-1242-1_12.","Methods Mol Biol.  2014","PubMed","citation","PMID:25151165","pubmed","25151165","create date:2014/08/26 | first author:Polychronidou M",
"Development and immunity-related microRNAs of the lepidopteran model host Galleria mellonella.","/pubmed/25149864","Mukherjee K, Vilcinskas A.","BMC Genomics. 2014 Aug 23;15:705. doi: 10.1186/1471-2164-15-705.","BMC Genomics.  2014","PubMed","citation","PMID:25149864 | PMCID:PMC4156658","pubmed","25149864","create date:2014/08/26 | first author:Mukherjee K",
"Co-ordination and divergence of cell-specific transcription and translation of genes in arabidopsis root cells.","/pubmed/25149544","Rajasundaram D, Selbig J, Persson S, Klie S.","Ann Bot. 2014 Oct;114(6):1109-23. doi: 10.1093/aob/mcu151. Epub 2014 Aug 22.","Ann Bot.  2014","PubMed","citation","PMID:25149544 | PMCID:PMC4195562","pubmed","25149544","create date:2014/08/26 | first author:Rajasundaram D",
"HISTONE DEACETYLASE 9 represses seedling traits in Arabidopsis thaliana dry seeds.","/pubmed/25146719","van Zanten M, Zöll C, Wang Z, Philipp C, Carles A, Li Y, Kornet NG, Liu Y, Soppe WJ.","Plant J. 2014 Nov;80(3):475-88. doi: 10.1111/tpj.12646. Epub 2014 Sep 30.","Plant J.  2014","PubMed","citation","PMID:25146719","pubmed","25146719","create date:2014/08/26 | first author:van Zanten M",
"Transcriptome-wide analysis of trypanosome mRNA decay reveals complex degradation kinetics and suggests a role for co-transcriptional degradation in determining mRNA levels.","/pubmed/25145465","Fadda A, Ryten M, Droll D, Rojas F, Färber V, Haanstra JR, Merce C, Bakker BM, Matthews K, Clayton C.","Mol Microbiol. 2014 Oct;94(2):307-26. doi: 10.1111/mmi.12764. Epub 2014 Sep 15.","Mol Microbiol.  2014","PubMed","citation","PMID:25145465 | PMCID:PMC4285177","pubmed","25145465","create date:2014/08/26 | first author:Fadda A",
"Transcriptional landscape and essential genes of Neisseria gonorrhoeae.","/pubmed/25143534","Remmele CW, Xian Y, Albrecht M, Faulstich M, Fraunholz M, Heinrichs E, Dittrich MT, Müller T, Reinhardt R, Rudel T.","Nucleic Acids Res. 2014;42(16):10579-95. doi: 10.1093/nar/gku762. Epub 2014 Aug 20.","Nucleic Acids Res.  2014","PubMed","citation","PMID:25143534 | PMCID:PMC4176332","pubmed","25143534","create date:2014/08/22 | first author:Remmele CW",
"Chloroplast RNA editing going extreme: more than 3400 events of C-to-U editing in the chloroplast transcriptome of the lycophyte Selaginella uncinata.","/pubmed/25142065","Oldenkott B, Yamaguchi K, Tsuji-Tsukinoki S, Knie N, Knoop V.","RNA. 2014 Oct;20(10):1499-506. doi: 10.1261/rna.045575.114. Epub 2014 Aug 20.","RNA.  2014","PubMed","citation","PMID:25142065 | PMCID:PMC4174432","pubmed","25142065","create date:2014/08/22 | first author:Oldenkott B",
"Re: Eric A. Klein, Matthew R. Cooperberg, Cristina Magi-Galluzzi, et al. A 17-gene assay to predict prostate cancer aggressiveness in the context of gleason grade heterogeneity, tumor multifocality, and biopsy undersampling. Eur urol 2014;66:550-60.","/pubmed/25139198","Tolkach Y, Kuczyk M, Imkamp F.","Eur Urol. 2014 Dec;66(6):e115-6. doi: 10.1016/j.eururo.2014.08.002. Epub 2014 Aug 16. No abstract available. ","Eur Urol.  2014","PubMed","citation","PMID:25139198","pubmed","25139198","create date:2014/08/21 | first author:Tolkach Y",
"The molecular phenotype of endocapillary proliferation: novel therapeutic targets for IgA nephropathy.","/pubmed/25133636","Hodgin JB, Berthier CC, John R, Grone E, Porubsky S, Gröne HJ, Herzenberg AM, Scholey JW, Hladunewich M, Cattran DC, Kretzler M, Reich HN.","PLoS One. 2014 Aug 18;9(8):e103413. doi: 10.1371/journal.pone.0103413. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:25133636 | PMCID:PMC4136785","pubmed","25133636","create date:2014/08/19 | first author:Hodgin JB",
"Transcript elongation factors: shaping transcriptomes after transcript initiation.","/pubmed/25131948","Van Lijsebettens M, Grasser KD.","Trends Plant Sci. 2014 Nov;19(11):717-26. doi: 10.1016/j.tplants.2014.07.002. Epub 2014 Aug 11. Review.","Trends Plant Sci.  2014","PubMed","citation","PMID:25131948","pubmed","25131948","create date:2014/08/19 | first author:Van Lijsebettens M",
"A comprehensive analysis of the cellular and EBV-specific microRNAome in primary CNS PTLD identifies different patterns among EBV-associated tumors.","/pubmed/25130212","Fink SE, Gandhi MK, Nourse JP, Keane C, Jones K, Crooks P, Jöhrens K, Korfel A, Schmidt H, Neumann S, Tiede A, Jäger U, Dührsen U, Neuhaus R, Dreyling M, Borchert K, Südhoff T, Riess H, Anagnostopoulos I, Trappe RU.","Am J Transplant. 2014 Nov;14(11):2577-87. doi: 10.1111/ajt.12858. Epub 2014 Aug 4.","Am J Transplant.  2014","PubMed","citation","PMID:25130212","pubmed","25130212","create date:2014/08/19 | first author:Fink SE",
"A detailed view on sulphur metabolism at the cellular and whole-plant level illustrates challenges in metabolite flux analyses.","/pubmed/25124317","Rennenberg H, Herschbach C.","J Exp Bot. 2014 Nov;65(20):5711-24. doi: 10.1093/jxb/eru315. Epub 2014 Aug 14. Review.","J Exp Bot.  2014","PubMed","citation","PMID:25124317","pubmed","25124317","create date:2014/08/16 | first author:Rennenberg H",
"A transcriptome approach to ecdysozoan phylogeny.","/pubmed/25124096","Borner J, Rehm P, Schill RO, Ebersberger I, Burmester T.","Mol Phylogenet Evol. 2014 Nov;80:79-87. doi: 10.1016/j.ympev.2014.08.001. Epub 2014 Aug 12.","Mol Phylogenet Evol.  2014","PubMed","citation","PMID:25124096","pubmed","25124096","create date:2014/08/16 | first author:Borner J",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Chaperone network composition in Solanum lycopersicum explored by transcriptome profiling and microarray meta-analysis.","/pubmed/25124075","Fragkostefanakis S, Simm S, Paul P, Bublak D, Scharf KD, Schleiff E.","Plant Cell Environ. 2015 Apr;38(4):693-709. doi: 10.1111/pce.12426. Epub 2014 Oct 1.","Plant Cell Environ.  2015","PubMed","citation","PMID:25124075","pubmed","25124075","create date:2014/08/16 | first author:Fragkostefanakis S",
"READemption-a tool for the computational analysis of deep-sequencing-based transcriptome data.","/pubmed/25123900","Förstner KU, Vogel J, Sharma CM.","Bioinformatics. 2014 Dec 1;30(23):3421-3. doi: 10.1093/bioinformatics/btu533. Epub 2014 Aug 13.","Bioinformatics.  2014","PubMed","citation","PMID:25123900","pubmed","25123900","create date:2014/08/16 | first author:Förstner KU",
"Role of somatic cancer mutations in human protein lysine methyltransferases.","/pubmed/25123655","Kudithipudi S, Jeltsch A.","Biochim Biophys Acta. 2014 Dec;1846(2):366-79. doi: 10.1016/j.bbcan.2014.08.002. Epub 2014 Aug 12. Review.","Biochim Biophys Acta.  2014","PubMed","citation","PMID:25123655","pubmed","25123655","create date:2014/08/16 | first author:Kudithipudi S",
"IGFBP1 in epithelial circulating tumor cells as a potential response marker to selective internal radiation therapy in hepatocellular carcinoma.","/pubmed/25123037","Nel I, Baba HA, Weber F, Sitek B, Eisenacher M, Meyer HE, Schlaak JF, Hoffmann AC.","Biomark Med. 2014;8(5):687-98. doi: 10.2217/bmm.14.23.","Biomark Med.  2014","PubMed","citation","PMID:25123037","pubmed","25123037","create date:2014/08/16 | first author:Nel I",
"Comparative transcriptome atlases reveal altered gene expression modules between two Cleomaceae C3 and C4 plant species.","/pubmed/25122153","Külahoglu C, Denton AK, Sommer M, Maß J, Schliesky S, Wrobel TJ, Berckmans B, Gongora-Castillo E, Buell CR, Simon R, De Veylder L, Bräutigam A, Weber AP.","Plant Cell. 2014 Aug;26(8):3243-60. doi: 10.1105/tpc.114.123752. Epub 2014 Aug 8.","Plant Cell.  2014","PubMed","citation","PMID:25122153 | PMCID:PMC4371828","pubmed","25122153","create date:2014/08/15 | first author:Külahoglu C",
"Identification of significant features by the Global Mean Rank test.","/pubmed/25119995","Klammer M, Dybowski JN, Hoffmann D, Schaab C.","PLoS One. 2014 Aug 13;9(8):e104504. doi: 10.1371/journal.pone.0104504. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:25119995 | PMCID:PMC4132091","pubmed","25119995","create date:2014/08/15 | first author:Klammer M",
"Contrasting behavior of heterochromatic and euchromatic chromosome portions and pericentric genome separation in pre-bouquet spermatocytes of hybrid mice.","/pubmed/25119530","Scherthan H, Schöfisch K, Dell T, Illner D.","Chromosoma. 2014 Dec;123(6):609-24. doi: 10.1007/s00412-014-0479-4. Epub 2014 Aug 15.","Chromosoma.  2014","PubMed","citation","PMID:25119530 | PMCID:PMC4226931","pubmed","25119530","create date:2014/08/15 | first author:Scherthan H",
"Pathway deregulation and expression QTLs in response to Actinobacillus pleuropneumoniae infection in swine.","/pubmed/25118633","Reiner G, Dreher F, Drungowski M, Hoeltig D, Bertsch N, Selke M, Willems H, Gerlach GF, Probst I, Tuemmler B, Waldmann KH, Herwig R.","Mamm Genome. 2014 Dec;25(11-12):600-17. doi: 10.1007/s00335-014-9536-9. Epub 2014 Aug 14.","Mamm Genome.  2014","PubMed","citation","PMID:25118633","pubmed","25118633","create date:2014/08/15 | first author:Reiner G",
"A comprehensive reference transcriptome resource for the common house spider Parasteatoda tepidariorum.","/pubmed/25118601","Posnien N, Zeng V, Schwager EE, Pechmann M, Hilbrant M, Keefe JD, Damen WG, Prpic NM, McGregor AP, Extavour CG.","PLoS One. 2014 Aug 13;9(8):e104885. doi: 10.1371/journal.pone.0104885. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:25118601 | PMCID:PMC4132015","pubmed","25118601","create date:2014/08/15 | first author:Posnien N",
"The global regulator FfSge1 is required for expression of secondary metabolite gene clusters but not for pathogenicity in Fusarium fujikuroi.","/pubmed/25115968","Michielse CB, Studt L, Janevska S, Sieber CM, Arndt B, Espino JJ, Humpf HU, Güldener U, Tudzynski B.","Environ Microbiol. 2015 Aug;17(8):2690-708. doi: 10.1111/1462-2920.12592. Epub 2014 Oct 9.","Environ Microbiol.  2015","PubMed","citation","PMID:25115968","pubmed","25115968","create date:2014/08/15 | first author:Michielse CB",
"Influence of RNA extraction methods and library selection schemes on RNA-seq data.","/pubmed/25113896","Sultan M, Amstislavskiy V, Risch T, Schuette M, Dökel S, Ralser M, Balzereit D, Lehrach H, Yaspo ML.","BMC Genomics. 2014 Aug 11;15:675. doi: 10.1186/1471-2164-15-675.","BMC Genomics.  2014","PubMed","citation","PMID:25113896 | PMCID:PMC4148917","pubmed","25113896","create date:2014/08/13 | first author:Sultan M",
"Comparison of molecular signatures from multiple skin diseases identifies mechanisms of immunopathogenesis.","/pubmed/25111617","Inkeles MS, Scumpia PO, Swindell WR, Lopez D, Teles RM, Graeber TG, Meller S, Homey B, Elder JT, Gilliet M, Modlin RL, Pellegrini M.","J Invest Dermatol. 2015 Jan;135(1):151-9. doi: 10.1038/jid.2014.352. Epub 2014 Aug 11.","J Invest Dermatol.  2015","PubMed","citation","PMID:25111617 | PMCID:PMC4268388","pubmed","25111617","create date:2014/08/12 | first author:Inkeles MS",
"Transcriptome of the Atlantic halibut (Hippoglossus hippoglossus).","/pubmed/25106076","Gomes AS, Alves RN, Stueber K, Thorne MA, Smáradóttir H, Reinhard R, Clark MS, Rønnestad I, Power DM.","Mar Genomics. 2014 Dec;18 Pt B:101-3. doi: 10.1016/j.margen.2014.07.005. Epub 2014 Aug 5.","Mar Genomics.  2014","PubMed","citation","PMID:25106076","pubmed","25106076","create date:2014/08/12 | first author:Gomes AS",
"IL-17A alone weakly affects the transcriptome of intestinal epithelial cells but strongly modulates the TNF-α-induced expression of inflammatory mediators and inflammatory bowel disease susceptibility genes.","/pubmed/25105947","Friedrich M, Diegelmann J, Beigel F, Brand S.","Inflamm Bowel Dis. 2014 Sep;20(9):1502-15. doi: 10.1097/MIB.0000000000000121.","Inflamm Bowel Dis.  2014","PubMed","citation","PMID:25105947","pubmed","25105947","create date:2014/08/12 | first author:Friedrich M",
"Concurrent conditional clustering of multiple networks: COCONETS.","/pubmed/25105292","Kleessen S, Klie S, Nikoloski Z.","PLoS One. 2014 Aug 8;9(8):e103637. doi: 10.1371/journal.pone.0103637. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:25105292 | PMCID:PMC4126743","pubmed","25105292","create date:2014/08/12 | first author:Kleessen S",
"Generation of a vancomycin-intermediate Staphylococcus aureus (VISA) strain by two amino acid exchanges in VraS.","/pubmed/25103491","Berscheid A, François P, Strittmatter A, Gottschalk G, Schrenzel J, Sass P, Bierbaum G.","J Antimicrob Chemother. 2014 Dec;69(12):3190-8. doi: 10.1093/jac/dku297. Epub 2014 Aug 6.","J Antimicrob Chemother.  2014","PubMed","citation","PMID:25103491","pubmed","25103491","create date:2014/08/12 | first author:Berscheid A",
"Upregulation of immunoproteasome subunits in myositis indicates active inflammation with involvement of antigen presenting cells, CD8 T-cells and IFNΓ.","/pubmed/25098831","Ghannam K, Martinez-Gamboa L, Spengler L, Krause S, Smiljanovic B, Bonin M, Bhattarai S, Grützkau A, Burmester GR, Häupl T, Feist E.","PLoS One. 2014 Aug 6;9(8):e104048. doi: 10.1371/journal.pone.0104048. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:25098831 | PMCID:PMC4123911","pubmed","25098831","create date:2014/08/08 | first author:Ghannam K",
"Gene expression in the skin of dogs sensitized to the house dust mite Dermatophagoides farinae.","/pubmed/25098772","Schamber P, Schwab-Richards R, Bauersachs S, Mueller RS.","G3 (Bethesda). 2014 Aug 5;4(10):1787-95. doi: 10.1534/g3.114.013003.","G3 (Bethesda).  2014","PubMed","citation","PMID:25098772 | PMCID:PMC4199687","pubmed","25098772","create date:2014/08/08 | first author:Schamber P",
"Novel carotenoid cleavage dioxygenase catalyzes the first dedicated step in saffron crocin biosynthesis.","/pubmed/25097262","Frusciante S, Diretto G, Bruno M, Ferrante P, Pietrella M, Prado-Cabrero A, Rubio-Moraga A, Beyer P, Gomez-Gomez L, Al-Babili S, Giuliano G.","Proc Natl Acad Sci U S A. 2014 Aug 19;111(33):12246-51. doi: 10.1073/pnas.1404629111. Epub 2014 Aug 5.","Proc Natl Acad Sci U S A.  2014","PubMed","citation","PMID:25097262 | PMCID:PMC4143034","pubmed","25097262","create date:2014/08/07 | first author:Frusciante S",
"Interactive transcriptome analysis of malaria patients and infecting Plasmodium falciparum.","/pubmed/25091627","Yamagishi J, Natori A, Tolba ME, Mongan AE, Sugimoto C, Katayama T, Kawashima S, Makalowski W, Maeda R, Eshita Y, Tuda J, Suzuki Y.","Genome Res. 2014 Sep;24(9):1433-44. doi: 10.1101/gr.158980.113. Epub 2014 Aug 4.","Genome Res.  2014","PubMed","citation","PMID:25091627 | PMCID:PMC4158759","pubmed","25091627","create date:2014/08/06 | first author:Yamagishi J",
"Identification of hypoxia-inducible target genes of Aspergillus fumigatus by transcriptome analysis reveals cellular respiration as an important contributor to hypoxic survival.","/pubmed/25084861","Kroll K, Pähtz V, Hillmann F, Vaknin Y, Schmidt-Heck W, Roth M, Jacobsen ID, Osherov N, Brakhage AA, Kniemeyer O.","Eukaryot Cell. 2014 Sep;13(9):1241-53. doi: 10.1128/EC.00084-14. Epub 2014 Aug 1.","Eukaryot Cell.  2014","PubMed","citation","PMID:25084861 | PMCID:PMC4187615","pubmed","25084861","create date:2014/08/03 | first author:Kroll K",
"A genome-wide survey of sexually dimorphic expression of Drosophila miRNAs identifies the steroid hormone-induced miRNA let-7 as a regulator of sexual identity.","/pubmed/25081570","Fagegaltier D, König A, Gordon A, Lai EC, Gingeras TR, Hannon GJ, Shcherbata HR.","Genetics. 2014 Oct;198(2):647-68. doi: 10.1534/genetics.114.169268. Epub 2014 Jul 31.","Genetics.  2014","PubMed","citation","PMID:25081570 | PMCID:PMC4196619","pubmed","25081570","create date:2014/08/02 | first author:Fagegaltier D",
"Independent validation of candidate genes identified after a whole genome screening on Mayak workers exposed to prolonged occupational radiation.","/pubmed/25076116","Abend M, Azizova T, Müller K, Dörr H, Senf S, Kreppel H, Rusinova G, Glazkova I, Vyazovskaya N, Unger K, Meineke V.","Radiat Res. 2014 Sep;182(3):299-309. doi: 10.1667/RR13645.1. Epub 2014 Jul 30.","Radiat Res.  2014","PubMed","citation","PMID:25076116","pubmed","25076116","create date:2014/07/31 | first author:Abend M",
"Genome-based analysis of the transcriptome from mature chickpea root nodules.","/pubmed/25071808","Afonso-Grunz F, Molina C, Hoffmeier K, Rycak L, Kudapa H, Varshney RK, Drevon JJ, Winter P, Kahl G.","Front Plant Sci. 2014 Jul 11;5:325. doi: 10.3389/fpls.2014.00325. eCollection 2014.","Front Plant Sci.  2014","PubMed","citation","PMID:25071808 | PMCID:PMC4093793","pubmed","25071808","create date:2014/07/30 | first author:Afonso-Grunz F",
