Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Dissecting Molecular Evolution in the Highly Diverse Plant Clade Caryophyllales Using Transcriptome Sequencing.","/pubmed/25837578","Yang Y, Moore MJ, Brockington SF, Soltis DE, Wong GK, Carpenter EJ, Zhang Y, Chen L, Yan Z, Xie Y, Sage RF, Covshoff S, Hibberd JM, Nelson MN, Smith SA.","Mol Biol Evol. 2015 Aug;32(8):2001-14. doi: 10.1093/molbev/msv081. Epub 2015 Apr 2.","Mol Biol Evol.  2015","PubMed","citation","PMID:25837578 | PMCID:PMC4833068","pubmed","25837578","create date:2015/04/04 | first author:Yang Y",
"Sexual selection drives evolution and rapid turnover of male gene expression.","/pubmed/25831521","Harrison PW, Wright AE, Zimmer F, Dean R, Montgomery SH, Pointer MA, Mank JE.","Proc Natl Acad Sci U S A. 2015 Apr 7;112(14):4393-8. doi: 10.1073/pnas.1501339112. Epub 2015 Mar 23.","Proc Natl Acad Sci U S A.  2015","PubMed","citation","PMID:25831521 | PMCID:PMC4394296","pubmed","25831521","create date:2015/04/02 | first author:Harrison PW",
"Host glycan sugar-specific pathways in Streptococcus pneumoniae: galactose as a key sugar in colonisation and infection [corrected].","/pubmed/25826206","Paixão L, Oliveira J, Veríssimo A, Vinga S, Lourenço EC, Ventura MR, Kjos M, Veening JW, Fernandes VE, Andrew PW, Yesilkaya H, Neves AR.","PLoS One. 2015 Mar 31;10(3):e0121042. doi: 10.1371/journal.pone.0121042. eCollection 2015. Erratum in: PLoS One. 2015;10(4):e0127483. ","PLoS One.  2015","PubMed","citation","PMID:25826206 | PMCID:PMC4380338","pubmed","25826206","create date:2015/04/01 | first author:Paixão L",
"The metalloprotease-disintegrin ADAM8 contributes to temozolomide chemoresistance and enhanced invasiveness of human glioblastoma cells.","/pubmed/25825051","Dong F, Eibach M, Bartsch JW, Dolga AM, Schlomann U, Conrad C, Schieber S, Schilling O, Biniossek ML, Culmsee C, Strik H, Koller G, Carl B, Nimsky C.","Neuro Oncol. 2015 Nov;17(11):1474-85. doi: 10.1093/neuonc/nov042. Epub 2015 Mar 29.","Neuro Oncol.  2015","PubMed","citation","PMID:25825051 | PMCID:PMC4648299","pubmed","25825051","create date:2015/04/01 | first author:Dong F",
"Bistable expression of CsgD in Salmonella enterica serovar Typhimurium connects virulence to persistence.","/pubmed/25824832","MacKenzie KD, Wang Y, Shivak DJ, Wong CS, Hoffman LJ, Lam S, Kröger C, Cameron AD, Townsend HG, Köster W, White AP.","Infect Immun. 2015 Jun;83(6):2312-26. doi: 10.1128/IAI.00137-15. Epub 2015 Mar 30.","Infect Immun.  2015","PubMed","citation","PMID:25824832 | PMCID:PMC4432751","pubmed","25824832","create date:2015/04/01 | first author:MacKenzie KD",
"Exome and transcriptome sequencing of Aedes aegypti identifies a locus that confers resistance to Brugia malayi and alters the immune response.","/pubmed/25815506","Juneja P, Ariani CV, Ho YS, Akorli J, Palmer WJ, Pain A, Jiggins FM.","PLoS Pathog. 2015 Mar 27;11(3):e1004765. doi: 10.1371/journal.ppat.1004765. eCollection 2015 Mar.","PLoS Pathog.  2015","PubMed","citation","PMID:25815506 | PMCID:PMC4376896","pubmed","25815506","create date:2015/03/31 | first author:Juneja P",
"CO-Releasing Molecules Have Nonheme Targets in Bacteria: Transcriptomic, Mathematical Modeling and Biochemical Analyses of CORM-3 [Ru(CO)3Cl(glycinate)] Actions on a Heme-Deficient Mutant of Escherichia coli.","/pubmed/25811604","Wilson JL, Wareham LK, McLean S, Begg R, Greaves S, Mann BE, Sanguinetti G, Poole RK.","Antioxid Redox Signal. 2015 Jul 10;23(2):148-62. doi: 10.1089/ars.2014.6151. Epub 2015 Apr 28.","Antioxid Redox Signal.  2015","PubMed","citation","PMID:25811604 | PMCID:PMC4492677","pubmed","25811604","create date:2015/03/27 | first author:Wilson JL",
"Identification of genes transcriptionally responsive to the loss of MLL fusions in MLL-rearranged acute lymphoblastic leukemia.","/pubmed/25793396","van der Linden MH, Seslija L, Schneider P, Driessen EM, Castro PG, Stumpel DJ, van Roon E, de Boer J, Williams O, Pieters R, Stam RW.","PLoS One. 2015 Mar 20;10(3):e0120326. doi: 10.1371/journal.pone.0120326. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:25793396 | PMCID:PMC4368425","pubmed","25793396","create date:2015/03/21 | first author:van der Linden MH",
"Extensive microRNA-mediated crosstalk between lncRNAs and mRNAs in mouse embryonic stem cells.","/pubmed/25792609","Tan JY, Sirey T, Honti F, Graham B, Piovesan A, Merkenschlager M, Webber C, Ponting CP, Marques AC.","Genome Res. 2015 May;25(5):655-66. doi: 10.1101/gr.181974.114. Epub 2015 Mar 19. Erratum in: Genome Res. 2015 Sep;25(9):1410.1. ","Genome Res.  2015","PubMed","citation","PMID:25792609 | PMCID:PMC4417114","pubmed","25792609","create date:2015/03/21 | first author:Tan JY",
"A meta-analysis of gene expression signatures of blood pressure and hypertension.","/pubmed/25785607","Huan T, Esko T, Peters MJ, Pilling LC, Schramm K, Schurmann C, Chen BH, Liu C, Joehanes R, Johnson AD, Yao C, Ying SX, Courchesne P, Milani L, Raghavachari N, Wang R, Liu P, Reinmaa E, Dehghan A, Hofman A, Uitterlinden AG, Hernandez DG, et al.","PLoS Genet. 2015 Mar 18;11(3):e1005035. doi: 10.1371/journal.pgen.1005035. eCollection 2015 Mar.","PLoS Genet.  2015","PubMed","citation","PMID:25785607 | PMCID:PMC4365001","pubmed","25785607","create date:2015/03/19 | first author:Huan T",
"Cell cycle- and cancer-associated gene networks activated by Dsg2: evidence of cystatin A deregulation and a potential role in cell-cell adhesion.","/pubmed/25785582","Gupta A, Nitoiu D, Brennan-Crispi D, Addya S, Riobo NA, Kelsell DP, Mahoney MG.","PLoS One. 2015 Mar 18;10(3):e0120091. doi: 10.1371/journal.pone.0120091. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:25785582 | PMCID:PMC4364902","pubmed","25785582","create date:2015/03/19 | first author:Gupta A",
"DACH1, a zona glomerulosa selective gene in the human adrenal, activates transforming growth factor-β signaling and suppresses aldosterone secretion.","/pubmed/25776071","Zhou J, Shaikh LH, Neogi SG, McFarlane I, Zhao W, Figg N, Brighton CA, Maniero C, Teo AE, Azizan EA, Brown MJ.","Hypertension. 2015 May;65(5):1103-10. doi: 10.1161/HYP.0000000000000025. Epub 2015 Mar 16.","Hypertension.  2015","PubMed","citation","PMID:25776071 | PMCID:PMC4387203","pubmed","25776071","create date:2015/03/18 | first author:Zhou J",
"The Contribution of Transcriptomics to Biomarker Development in Systemic Vasculitis and SLE.","/pubmed/25771200","Flint SM, McKinney EF, Lyons PA, Smith KG.","Curr Pharm Des. 2015;21(17):2225-35. Review.","Curr Pharm Des.  2015","PubMed","citation","PMID:25771200","pubmed","25771200","create date:2015/03/17 | first author:Flint SM",
"Homologous Mutation to Human BRAF V600E Is Common in Naturally Occurring Canine Bladder Cancer--Evidence for a Relevant Model System and Urine-Based Diagnostic Test.","/pubmed/25767210","Decker B, Parker HG, Dhawan D, Kwon EM, Karlins E, Davis BW, Ramos-Vara JA, Bonney PL, McNiel EA, Knapp DW, Ostrander EA.","Mol Cancer Res. 2015 Jun;13(6):993-1002. doi: 10.1158/1541-7786.MCR-14-0689. Epub 2015 Mar 12.","Mol Cancer Res.  2015","PubMed","citation","PMID:25767210 | PMCID:PMC4470794","pubmed","25767210","create date:2015/03/15 | first author:Decker B",
"Regulatory network control of blood stem cells.","/pubmed/25762179","Göttgens B.","Blood. 2015 Apr 23;125(17):2614-20. doi: 10.1182/blood-2014-08-570226. Epub 2015 Mar 11. Review.","Blood.  2015","PubMed","citation","PMID:25762179","pubmed","25762179","create date:2015/03/13 | first author:Göttgens B",
"PGTools: A Software Suite for Proteogenomic Data Analysis and Visualization.","/pubmed/25760677","Nagaraj SH, Waddell N, Madugundu AK, Wood S, Jones A, Mandyam RA, Nones K, Pearson JV, Grimmond SM.","J Proteome Res. 2015 May 1;14(5):2255-66. doi: 10.1021/acs.jproteome.5b00029. Epub 2015 Apr 17.","J Proteome Res.  2015","PubMed","citation","PMID:25760677","pubmed","25760677","create date:2015/03/12 | first author:Nagaraj SH",
"Deletion of the Sm1 encoding motif in the lsm gene results in distinct changes in the transcriptome and enhanced swarming activity of Haloferax cells.","/pubmed/25754521","Maier LK, Benz J, Fischer S, Alstetter M, Jaschinski K, Hilker R, Becker A, Allers T, Soppa J, Marchfelder A.","Biochimie. 2015 Oct;117:129-37. doi: 10.1016/j.biochi.2015.02.023. Epub 2015 Mar 6.","Biochimie.  2015","PubMed","citation","PMID:25754521","pubmed","25754521","create date:2015/03/11 | first author:Maier LK",
"Intersex related gene expression profiles in clams Scrobicularia plana: Molecular markers and environmental application.","/pubmed/25746199","Ciocan CM, Cubero-Leon E, Langston WJ, Pope N, Cornelius K, Hill EM, Alvarez-Munoz D, Indiveri P, Lerebours A, Minier C, Rotchell JM.","Mar Pollut Bull. 2015 Jun 30;95(2):610-7. doi: 10.1016/j.marpolbul.2015.02.019. Epub 2015 Mar 5.","Mar Pollut Bull.  2015","PubMed","citation","PMID:25746199","pubmed","25746199","create date:2015/03/10 | first author:Ciocan CM",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"The DREAM complex promotes gene body H2A.Z for target repression.","/pubmed/25737279","Latorre I, Chesney MA, Garrigues JM, Stempor P, Appert A, Francesconi M, Strome S, Ahringer J.","Genes Dev. 2015 Mar 1;29(5):495-500. doi: 10.1101/gad.255810.114.","Genes Dev.  2015","PubMed","citation","PMID:25737279 | PMCID:PMC4358402","pubmed","25737279","create date:2015/03/05 | first author:Latorre I",
"Technical Advance: Transcription factor, promoter, and enhancer utilization in human myeloid cells.","/pubmed/25717144","Joshi A, Pooley C, Freeman TC, Lennartsson A, Babina M, Schmidl C, Geijtenbeek T; FANTOM Consortium., Michoel T, Severin J, Itoh M, Lassmann T, Kawaji H, Hayashizaki Y, Carninci P, Forrest AR, Rehli M, Hume DA.","J Leukoc Biol. 2015 May;97(5):985-995. doi: 10.1189/jlb.6TA1014-477RR. Epub 2015 Feb 25.","J Leukoc Biol.  2015","PubMed","citation","PMID:25717144 | PMCID:PMC4398258","pubmed","25717144","create date:2015/02/27 | first author:Joshi A",
"Transcriptome sequencing and marker development for four underutilized legumes.","/pubmed/25699221","Chapman MA.","Appl Plant Sci. 2015 Feb 10;3(2). pii: apps.1400111. doi: 10.3732/apps.1400111. eCollection 2015 Feb.","Appl Plant Sci.  2015","PubMed","citation","PMID:25699221 | PMCID:PMC4332146","pubmed","25699221","create date:2015/02/24 | first author:Chapman MA",
"Essential Role for endogenous siRNAs during meiosis in mouse oocytes.","/pubmed/25695507","Stein P, Rozhkov NV, Li F, Cárdenas FL, Davydenko O, Vandivier LE, Gregory BD, Hannon GJ, Schultz RM.","PLoS Genet. 2015 Feb 19;11(2):e1005013. doi: 10.1371/journal.pgen.1005013. eCollection 2015 Feb. Erratum in: PLoS Genet. 2015 Apr;11(4):e1005129. ","PLoS Genet.  2015","PubMed","citation","PMID:25695507 | PMCID:PMC4335007","pubmed","25695507","create date:2015/02/20 | first author:Stein P",
"RE1 silencing transcription factor/neuron-restrictive silencing factor regulates expansion of adult mouse subventricular zone-derived neural stem/progenitor cells in vitro.","/pubmed/25691247","Soldati C, Caramanica P, Burney MJ, Toselli C, Bithell A, Augusti-Tocco G, Stanton LW, Biagioni S, Buckley NJ, Cacci E.","J Neurosci Res. 2015 Aug;93(8):1203-14. doi: 10.1002/jnr.23572. Epub 2015 Feb 17.","J Neurosci Res.  2015","PubMed","citation","PMID:25691247","pubmed","25691247","create date:2015/02/19 | first author:Soldati C",
"Transcriptomic and Protein Expression Analysis Reveals Clinicopathological Significance of Bloom Syndrome Helicase (BLM) in Breast Cancer.","/pubmed/25673821","Arora A, Abdel-Fatah TM, Agarwal D, Doherty R, Moseley PM, Aleskandarany MA, Green AR, Ball G, Alshareeda AT, Rakha EA, Chan SY, Ellis IO, Madhusudan S.","Mol Cancer Ther. 2015 Apr;14(4):1057-65. doi: 10.1158/1535-7163.MCT-14-0939. Epub 2015 Feb 11.","Mol Cancer Ther.  2015","PubMed","citation","PMID:25673821","pubmed","25673821","create date:2015/02/13 | first author:Arora A",
"Transcriptome analysis of Arabidopsis GCR1 mutant reveals its roles in stress, hormones, secondary metabolism and phosphate starvation.","/pubmed/25668726","Chakraborty N, Sharma P, Kanyuka K, Pathak RR, Choudhury D, Hooley RA, Raghuram N.","PLoS One. 2015 Feb 10;10(2):e0117819. doi: 10.1371/journal.pone.0117819. eCollection 2015. Erratum in: PLoS One. 2015;10(3):e0122423. ","PLoS One.  2015","PubMed","citation","PMID:25668726 | PMCID:PMC4357605","pubmed","25668726","create date:2015/02/11 | first author:Chakraborty N",
"Dissecting the roles of microRNAs in coronary heart disease via integrative genomic analyses.","/pubmed/25657313","Huan T, Rong J, Tanriverdi K, Meng Q, Bhattacharya A, McManus DD, Joehanes R, Assimes TL, McPherson R, Samani NJ, Erdmann J, Schunkert H, Courchesne P, Munson PJ, Johnson AD, O'Donnell CJ, Zhang B, Larson MG, Freedman JE, Levy D, Yang X.","Arterioscler Thromb Vasc Biol. 2015 Apr;35(4):1011-21. doi: 10.1161/ATVBAHA.114.305176. Epub 2015 Feb 5.","Arterioscler Thromb Vasc Biol.  2015","PubMed","citation","PMID:25657313 | PMCID:PMC4376567","pubmed","25657313","create date:2015/02/07 | first author:Huan T",
"Potential protein activity modifications of amino acid variants in the human transcriptome.","/pubmed/25654357","Zyla J, Bulman RA, Badie C, Bouffler SD.","Acta Biochim Pol. 2015;62(1):57-61. Epub 2015 Feb 4.","Acta Biochim Pol.  2015","PubMed","citation","PMID:25654357","pubmed","25654357","create date:2015/02/06 | first author:Zyla J",
"A comparison of physiological and transcriptome responses to water deprivation and salt loading in the rat supraoptic nucleus.","/pubmed/25632023","Greenwood MP, Mecawi AS, Hoe SZ, Mustafa MR, Johnson KR, Al-Mahmoud GA, Elias LL, Paton JF, Antunes-Rodrigues J, Gainer H, Murphy D, Hindmarch CC.","Am J Physiol Regul Integr Comp Physiol. 2015 Apr 1;308(7):R559-68. doi: 10.1152/ajpregu.00444.2014. Epub 2015 Jan 28.","Am J Physiol Regul Integr Comp Physiol.  2015","PubMed","citation","PMID:25632023 | PMCID:PMC4386000","pubmed","25632023","create date:2015/01/30 | first author:Greenwood MP",
"A nutritionally-enhanced oil from transgenic Camelina sativa effectively replaces fish oil as a source of eicosapentaenoic acid for fish.","/pubmed/25632018","Betancor MB, Sprague M, Usher S, Sayanova O, Campbell PJ, Napier JA, Tocher DR.","Sci Rep. 2015 Jan 29;5:8104. doi: 10.1038/srep08104.","Sci Rep.  2015","PubMed","citation","PMID:25632018 | PMCID:PMC4309969","pubmed","25632018","create date:2015/01/30 | first author:Betancor MB",
"Reinforcing the egg-timer: recruitment of novel lophotrochozoa homeobox genes to early and late development in the pacific oyster.","/pubmed/25631164","Paps J, Xu F, Zhang G, Holland PW.","Genome Biol Evol. 2015 Jan 27;7(3):677-88. doi: 10.1093/gbe/evv018.","Genome Biol Evol.  2015","PubMed","citation","PMID:25631164 | PMCID:PMC5322547","pubmed","25631164","create date:2015/01/30 | first author:Paps J",
"Differential adipose tissue gene expression profiles in abacavir treated patients that may contribute to the understanding of cardiovascular risk: a microarray study.","/pubmed/25617630","Shahmanesh M, Phillips K, Boothby M, Tomlinson JW.","PLoS One. 2015 Jan 24;10(1):e0117164. doi: 10.1371/journal.pone.0117164. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:25617630 | PMCID:PMC4305285","pubmed","25617630","create date:2015/01/27 | first author:Shahmanesh M",
"Transcriptome and metabolite profiling of the infection cycle of Zymoseptoria tritici on wheat reveals a biphasic interaction with plant immunity involving differential pathogen chromosomal contributions and a variation on the hemibiotrophic lifestyle definition.","/pubmed/25596183","Rudd JJ, Kanyuka K, Hassani-Pak K, Derbyshire M, Andongabo A, Devonshire J, Lysenko A, Saqi M, Desai NM, Powers SJ, Hooper J, Ambroso L, Bharti A, Farmer A, Hammond-Kosack KE, Dietrich RA, Courbot M.","Plant Physiol. 2015 Mar;167(3):1158-85. doi: 10.1104/pp.114.255927. Epub 2015 Jan 16.","Plant Physiol.  2015","PubMed","citation","PMID:25596183 | PMCID:PMC4348787","pubmed","25596183","create date:2015/01/18 | first author:Rudd JJ",
"MYC regulates the non-coding transcriptome.","/pubmed/25587025","Hart JR, Roberts TC, Weinberg MS, Morris KV, Vogt PK.","Oncotarget. 2014 Dec 30;5(24):12543-54.","Oncotarget.  2014","PubMed","citation","PMID:25587025 | PMCID:PMC4350361","pubmed","25587025","create date:2015/01/15 | first author:Hart JR",
"OSC2 and CYP716A14v2 catalyze the biosynthesis of triterpenoids for the cuticle of aerial organs of Artemisia annua.","/pubmed/25576188","Moses T, Pollier J, Shen Q, Soetaert S, Reed J, Erffelinck ML, Van Nieuwerburgh FC, Vanden Bossche R, Osbourn A, Thevelein JM, Deforce D, Tang K, Goossens A.","Plant Cell. 2015 Jan;27(1):286-301. doi: 10.1105/tpc.114.134486. Epub 2015 Jan 9.","Plant Cell.  2015","PubMed","citation","PMID:25576188 | PMCID:PMC4330586","pubmed","25576188","create date:2015/01/13 | first author:Moses T",
"Cholesterol loading reprograms the microRNA-143/145-myocardin axis to convert aortic smooth muscle cells to a dysfunctional macrophage-like phenotype.","/pubmed/25573853","Vengrenyuk Y, Nishi H, Long X, Ouimet M, Savji N, Martinez FO, Cassella CP, Moore KJ, Ramsey SA, Miano JM, Fisher EA.","Arterioscler Thromb Vasc Biol. 2015 Mar;35(3):535-46. doi: 10.1161/ATVBAHA.114.304029. Epub 2015 Jan 8.","Arterioscler Thromb Vasc Biol.  2015","PubMed","citation","PMID:25573853 | PMCID:PMC4344402","pubmed","25573853","create date:2015/01/13 | first author:Vengrenyuk Y",
"Systems biology with high-throughput sequencing reveals genetic mechanisms underlying the metabolic syndrome in the Lyon hypertensive rat.","/pubmed/25573024","Wang J, Ma MC, Mennie AK, Pettus JM, Xu Y, Lin L, Traxler MG, Jakoubek J, Atanur SS, Aitman TJ, Xing Y, Kwitek AE.","Circ Cardiovasc Genet. 2015 Apr;8(2):316-26. doi: 10.1161/CIRCGENETICS.114.000520. Epub 2015 Jan 8.","Circ Cardiovasc Genet.  2015","PubMed","citation","PMID:25573024 | PMCID:PMC4406788","pubmed","25573024","create date:2015/01/13 | first author:Wang J",
"The yeast La related protein Slf1p is a key activator of translation during the oxidative stress response.","/pubmed/25569619","Kershaw CJ, Costello JL, Castelli LM, Talavera D, Rowe W, Sims PF, Ashe MP, Hubbard SJ, Pavitt GD, Grant CM.","PLoS Genet. 2015 Jan 8;11(1):e1004903. doi: 10.1371/journal.pgen.1004903. eCollection 2015 Jan.","PLoS Genet.  2015","PubMed","citation","PMID:25569619 | PMCID:PMC4287443","pubmed","25569619","create date:2015/01/09 | first author:Kershaw CJ",
"Demyelination causes adult CNS progenitors to revert to an immature state and express immune cues that support their migration.","/pubmed/25568099","Moyon S, Dubessy AL, Aigrot MS, Trotter M, Huang JK, Dauphinot L, Potier MC, Kerninon C, Melik Parsadaniantz S, Franklin RJ, Lubetzki C.","J Neurosci. 2015 Jan 7;35(1):4-20. doi: 10.1523/JNEUROSCI.0849-14.2015.","J Neurosci.  2015","PubMed","citation","PMID:25568099","pubmed","25568099","create date:2015/01/09 | first author:Moyon S",
"Unique genomic profile of fibrolamellar hepatocellular carcinoma.","/pubmed/25557953","Cornella H, Alsinet C, Sayols S, Zhang Z, Hao K, Cabellos L, Hoshida Y, Villanueva A, Thung S, Ward SC, Rodriguez-Carunchio L, Vila-Casadesús M, Imbeaud S, Lachenmayer A, Quaglia A, Nagorney DM, Minguez B, Carrilho F, Roberts LR, Waxman S, Mazzaferro V, Schwartz M, et al.","Gastroenterology. 2015 Apr;148(4):806-18.e10. doi: 10.1053/j.gastro.2014.12.028. Epub 2014 Dec 31.","Gastroenterology.  2015","PubMed","citation","PMID:25557953 | PMCID:PMC4521774","pubmed","25557953","create date:2015/01/06 | first author:Cornella H",
"Transpositional shuffling and quality control in male germ cells to enhance evolution of complex organisms.","/pubmed/25557795","Werner A, Piatek MJ, Mattick JS.","Ann N Y Acad Sci. 2015 Apr;1341:156-63. doi: 10.1111/nyas.12608. Epub 2014 Dec 31.","Ann N Y Acad Sci.  2015","PubMed","citation","PMID:25557795 | PMCID:PMC4390386","pubmed","25557795","create date:2015/01/06 | first author:Werner A",
"Defining dendritic cells.","/pubmed/25553392","Schraml BU, Reis e Sousa C.","Curr Opin Immunol. 2015 Feb;32:13-20. doi: 10.1016/j.coi.2014.11.001. Epub 2014 Dec 3. Review.","Curr Opin Immunol.  2015","PubMed","citation","PMID:25553392","pubmed","25553392","create date:2015/01/02 | first author:Schraml BU",
"The secreted proteins of Achlya hypogyna and Thraustotheca clavata identify the ancestral oomycete secretome and reveal gene acquisitions by horizontal gene transfer.","/pubmed/25527045","Misner I, Blouin N, Leonard G, Richards TA, Lane CE.","Genome Biol Evol. 2014 Dec 18;7(1):120-35. doi: 10.1093/gbe/evu276.","Genome Biol Evol.  2014","PubMed","citation","PMID:25527045 | PMCID:PMC4316629","pubmed","25527045","create date:2014/12/21 | first author:Misner I",
"p38MAPK/MK2-mediated phosphorylation of RBM7 regulates the human nuclear exosome targeting complex.","/pubmed/25525152","Tiedje C, Lubas M, Tehrani M, Menon MB, Ronkina N, Rousseau S, Cohen P, Kotlyarov A, Gaestel M.","RNA. 2015 Feb;21(2):262-78. doi: 10.1261/rna.048090.114. Epub 2014 Dec 18.","RNA.  2015","PubMed","citation","PMID:25525152 | PMCID:PMC4338353","pubmed","25525152","create date:2014/12/20 | first author:Tiedje C",
"Human induced pluripotent stem cell-derived B lymphocytes express sIgM and can be generated via a hemogenic endothelium intermediate.","/pubmed/25519920","French A, Yang CT, Taylor S, Watt SM, Carpenter L.","Stem Cells Dev. 2015 May 1;24(9):1082-95. doi: 10.1089/scd.2014.0318. Epub 2015 Feb 25.","Stem Cells Dev.  2015","PubMed","citation","PMID:25519920","pubmed","25519920","create date:2014/12/19 | first author:French A",
"Characterization of a novel brain barrier ex vivo insect-based P-glycoprotein screening model.","/pubmed/25505597","Andersson O, Badisco L, Hansen AH, Hansen SH, Hellman K, Nielsen PA, Olsen LR, Verdonck R, Abbott NJ, Vanden Broeck J, Andersson G.","Pharmacol Res Perspect. 2014 Aug;2(4):e00050. doi: 10.1002/prp2.50. Epub 2014 Jun 9.","Pharmacol Res Perspect.  2014","PubMed","citation","PMID:25505597 | PMCID:PMC4186439","pubmed","25505597","create date:2014/12/17 | first author:Andersson O",
"Venom-related transcripts from Bothrops jararaca tissues provide novel molecular insights into the production and evolution of snake venom.","/pubmed/25502939","Junqueira-de-Azevedo IL, Bastos CM, Ho PL, Luna MS, Yamanouye N, Casewell NR.","Mol Biol Evol. 2015 Mar;32(3):754-66. doi: 10.1093/molbev/msu337. Epub 2014 Dec 9.","Mol Biol Evol.  2015","PubMed","citation","PMID:25502939 | PMCID:PMC4327157","pubmed","25502939","create date:2014/12/17 | first author:Junqueira-de-Azevedo IL",
"Targeted changes of the cell wall proteome influence Candida albicans ability to form single- and multi-strain biofilms.","/pubmed/25502890","Cabral V, Znaidi S, Walker LA, Martin-Yken H, Dague E, Legrand M, Lee K, Chauvel M, Firon A, Rossignol T, Richard ML, Munro CA, Bachellier-Bassi S, d'Enfert C.","PLoS Pathog. 2014 Dec 11;10(12):e1004542. doi: 10.1371/journal.ppat.1004542. eCollection 2014 Dec.","PLoS Pathog.  2014","PubMed","citation","PMID:25502890 | PMCID:PMC4263760","pubmed","25502890","create date:2014/12/17 | first author:Cabral V",
"Evidence that links loss of cyclooxygenase-2 with increased asymmetric dimethylarginine: novel explanation of cardiovascular side effects associated with anti-inflammatory drugs.","/pubmed/25492024","Ahmetaj-Shala B, Kirkby NS, Knowles R, Al'Yamani M, Mazi S, Wang Z, Tucker AT, Mackenzie L, Armstrong PC, Nüsing RM, Tomlinson JA, Warner TD, Leiper J, Mitchell JA.","Circulation. 2015 Feb 17;131(7):633-42. doi: 10.1161/CIRCULATIONAHA.114.011591. Epub 2014 Dec 9.","Circulation.  2015","PubMed","citation","PMID:25492024 | PMCID:PMC4768634","pubmed","25492024","create date:2014/12/11 | first author:Ahmetaj-Shala B",
"Linking system-wide impacts of RNA polymerase mutations to the fitness cost of rifampin resistance in Pseudomonas aeruginosa.","/pubmed/25491352","Qi Q, Preston GM, MacLean RC.","MBio. 2014 Dec 9;5(6):e01562. doi: 10.1128/mBio.01562-14.","MBio.  2014","PubMed","citation","PMID:25491352 | PMCID:PMC4324240","pubmed","25491352","create date:2014/12/11 | first author:Qi Q",
"A five-gene hedgehog signature developed as a patient preselection tool for hedgehog inhibitor therapy in medulloblastoma.","/pubmed/25473003","Shou Y, Robinson DM, Amakye DD, Rose KL, Cho YJ, Ligon KL, Sharp T, Haider AS, Bandaru R, Ando Y, Geoerger B, Doz F, Ashley DM, Hargrave DR, Casanova M, Tawbi HA, Rodon J, Thomas AL, Mita AC, MacDonald TJ, Kieran MW.","Clin Cancer Res. 2015 Feb 1;21(3):585-93. doi: 10.1158/1078-0432.CCR-13-1711. Epub 2014 Dec 3.","Clin Cancer Res.  2015","PubMed","citation","PMID:25473003","pubmed","25473003","create date:2014/12/05 | first author:Shou Y",
"Activation status of human microglia is dependent on lesion formation stage and remyelination in multiple sclerosis.","/pubmed/25470347","Peferoen LA, Vogel DY, Ummenthum K, Breur M, Heijnen PD, Gerritsen WH, Peferoen-Baert RM, van der Valk P, Dijkstra CD, Amor S.","J Neuropathol Exp Neurol. 2015 Jan;74(1):48-63. doi: 10.1097/NEN.0000000000000149.","J Neuropathol Exp Neurol.  2015","PubMed","citation","PMID:25470347","pubmed","25470347","create date:2014/12/04 | first author:Peferoen LA",
"Testing the Toxicofera: comparative transcriptomics casts doubt on the single, early evolution of the reptile venom system.","/pubmed/25449103","Hargreaves AD, Swain MT, Logan DW, Mulley JF.","Toxicon. 2014 Dec 15;92:140-56. doi: 10.1016/j.toxicon.2014.10.004. Epub 2014 Oct 17.","Toxicon.  2014","PubMed","citation","PMID:25449103","pubmed","25449103","create date:2014/12/03 | first author:Hargreaves AD",
"Acute combined pressure and temperature exposures on a shallow-water crustacean: novel insights into the stress response and high pressure neurological syndrome.","/pubmed/25433335","Morris JP, Thatje S, Ravaux J, Shillito B, Fernando D, Hauton C.","Comp Biochem Physiol A Mol Integr Physiol. 2015 Mar;181:9-17. doi: 10.1016/j.cbpa.2014.10.028. Epub 2014 Nov 27.","Comp Biochem Physiol A Mol Integr Physiol.  2015","PubMed","citation","PMID:25433335","pubmed","25433335","create date:2014/11/30 | first author:Morris JP",
"Promotion of testa rupture during garden cress germination involves seed compartment-specific expression and activity of pectin methylesterases.","/pubmed/25429110","Scheler C, Weitbrecht K, Pearce SP, Hampstead A, Büttner-Mainik A, Lee KJ, Voegele A, Oracz K, Dekkers BJ, Wang X, Wood AT, Bentsink L, King JR, Knox JP, Holdsworth MJ, Müller K, Leubner-Metzger G.","Plant Physiol. 2015 Jan;167(1):200-15. doi: 10.1104/pp.114.247429. Epub 2014 Nov 26.","Plant Physiol.  2015","PubMed","citation","PMID:25429110 | PMCID:PMC4280999","pubmed","25429110","create date:2014/11/28 | first author:Scheler C",
