Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"[The expression and purification of TRPM2 protein in E.coli and preparation of its polyclonal antibody].","/pubmed/23643273","Sun H, Luo H, Wang N, Ou X, Wen X, Jiang Y, Mei Z.","Xi Bao Yu Fen Zi Mian Yi Xue Za Zhi. 2013 May;29(5):511-4. Chinese. ","Xi Bao Yu Fen Zi Mian Yi Xue Za Zhi.  2013","PubMed","citation","PMID:23643273","pubmed","23643273","create date:2013/05/07 | first author:Sun H",
"Systems biology approach opens door to essence of acupuncture.","/pubmed/23642958","Zhang A, Sun H, Yan G, Cheng W, Wang X.","Complement Ther Med. 2013 Jun;21(3):253-9. doi: 10.1016/j.ctim.2013.03.002. Epub 2013 Mar 25. Review.","Complement Ther Med.  2013","PubMed","citation","PMID:23642958","pubmed","23642958","create date:2013/05/07 | first author:Zhang A",
"Proteomic analyses and identification of arginine methylated proteins differentially recognized by autosera from anti-Sm positive SLE patients.","/pubmed/23642268","Chang HH, Hu HH, Lee YJ, Wei HM, Fan-June MC, Hsu TC, Tsay GJ, Li C.","J Biomed Sci. 2013 May 4;20:27. doi: 10.1186/1423-0127-20-27.","J Biomed Sci.  2013","PubMed","citation","PMID:23642268 | PMCID:PMC3663782","pubmed","23642268","create date:2013/05/07 | first author:Chang HH",
"Serum proteomic MRM identify peptide ions of transferrin as new fibrosis markers in chronic hepatitis B.","/pubmed/23639231","Xu MY, Qu Y, Jia XF, Wang ML, Liu H, Wang XP, Zhang LJ, Lu LG.","Biomed Pharmacother. 2013 Sep;67(7):561-7. doi: 10.1016/j.biopha.2013.03.021. Epub 2013 Apr 17.","Biomed Pharmacother.  2013","PubMed","citation","PMID:23639231","pubmed","23639231","create date:2013/05/04 | first author:Xu MY",
"Identification and analysis of multi-protein complexes in placenta.","/pubmed/23638173","Wang F, Wang L, Xu Z, Liang G.","PLoS One. 2013 Apr 29;8(4):e62988. doi: 10.1371/journal.pone.0062988. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23638173 | PMCID:PMC3639281","pubmed","23638173","create date:2013/05/03 | first author:Wang F",
"Responses of Nannochloropsis oceanica IMET1 to Long-Term Nitrogen Starvation and Recovery.","/pubmed/23637339","Dong HP, Williams E, Wang DZ, Xie ZX, Hsia RC, Jenck A, Halden R, Li J, Chen F, Place AR.","Plant Physiol. 2013 Jun;162(2):1110-26. doi: 10.1104/pp.113.214320. Epub 2013 May 1.","Plant Physiol.  2013","PubMed","citation","PMID:23637339 | PMCID:PMC3668043","pubmed","23637339","create date:2013/05/03 | first author:Dong HP",
"Technique appraisement of comparative proteomics and screening of differentiation-related protein in gastric carcinoma.","/pubmed/23635446","Liu Y, Li Y, Tan BB, Zhao Q, Fan LQ, Zhang ZD, Li ZX.","Hepatogastroenterology. 2013 May;60(123):633-7.","Hepatogastroenterology.  2013","PubMed","citation","PMID:23635446","pubmed","23635446","create date:2013/05/03 | first author:Liu Y",
"Systems biology in aging: linking the old and the young.","/pubmed/23633915","Hou L, Huang J, Green CD, Boyd-Kirkup J, Zhang W, Yu X, Gong W, Zhou B, Han JD.","Curr Genomics. 2012 Nov;13(7):558-65. doi: 10.2174/138920212803251418.","Curr Genomics.  2012","PubMed","citation","PMID:23633915 | PMCID:PMC3468888","pubmed","23633915","create date:2013/05/02 | first author:Hou L",
"Effective protein extraction protocol for proteomics studies of Jerusalem artichoke leaves.","/pubmed/23630184","Zhang M, Shen S.","J Sep Sci. 2013 Jul;36(13):2203-9. doi: 10.1002/jssc.201300199. Epub 2013 Jun 10.","J Sep Sci.  2013","PubMed","citation","PMID:23630184","pubmed","23630184","create date:2013/05/01 | first author:Zhang M",
"iTRAQ protein profile analysis of Citrus sinensis roots in response to long-term boron-deficiency.","/pubmed/23628855","Yang LT, Qi YP, Lu YB, Guo P, Sang W, Feng H, Zhang HX, Chen LS.","J Proteomics. 2013 Nov 20;93:179-206. doi: 10.1016/j.jprot.2013.04.025. Epub 2013 Apr 28.","J Proteomics.  2013","PubMed","citation","PMID:23628855","pubmed","23628855","create date:2013/05/01 | first author:Yang LT",
"[Proteome analysis on interaction between Anoectochilus roxburghii and Mycorrhizal fungus].","/pubmed/23627166","Gao C, Guo SX, Zhang J, Chen J, Zhang LC.","Zhongguo Zhong Yao Za Zhi. 2012 Dec;37(24):3717-22. Chinese. ","Zhongguo Zhong Yao Za Zhi.  2012","PubMed","citation","PMID:23627166","pubmed","23627166","create date:2013/05/01 | first author:Gao C",
"[Application of bioinformatics in study of Chinese medicine resources].","/pubmed/23627160","Xie T, Wang S, Ma J, Guo LP.","Zhongguo Zhong Yao Za Zhi. 2012 Dec;37(24):3684-90. Review. Chinese. ","Zhongguo Zhong Yao Za Zhi.  2012","PubMed","citation","PMID:23627160","pubmed","23627160","create date:2013/05/01 | first author:Xie T",
"[Quantitative proteomic analysis of streptomycin resistant and sensitive clinical isolates of Mycobacterium tuberculosis].","/pubmed/23627108","Zhu C, Zhao Y, Huang X, Pang Y, Zhao Y, Zhuang Y, He X.","Wei Sheng Wu Xue Bao. 2013 Feb 4;53(2):154-63. Chinese. ","Wei Sheng Wu Xue Bao.  2013","PubMed","citation","PMID:23627108","pubmed","23627108","create date:2013/05/01 | first author:Zhu C",
"Proteomic analysis of molecular biocompatibility of gold nanoparticles to human dermal fibroblasts-fetal.","/pubmed/23627066","Qu Y, Huang Y, Lü X.","J Biomed Nanotechnol. 2013 Jan;9(1):40-52.","J Biomed Nanotechnol.  2013","PubMed","citation","PMID:23627066","pubmed","23627066","create date:2013/05/01 | first author:Qu Y",
"A comparative proteomics study on matrix vesicles of osteoblast-like Saos-2 and U2-OS cells.","/pubmed/25343104","Jiang L, Cui Y, Luan J, Zhou X, Zhou X, Han J.","Intractable Rare Dis Res. 2013 May;2(2):59-62. doi: 10.5582/irdr.2013.v2.2.59.","Intractable Rare Dis Res.  2013","PubMed","citation","PMID:25343104 | PMCID:PMC4204581","pubmed","25343104","create date:2013/05/01 | first author:Jiang L",
"Differential protein expressions in breast cancer between drug sensitive tissues and drug resistant tissues.","/pubmed/25083461","Yi W, Peng J, Zhang Y, Fu F, Zou Q, Tang Y.","Gland Surg. 2013 May;2(2):62-8. doi: 10.3978/j.issn.2227-684X.2013.05.05.","Gland Surg.  2013","PubMed","citation","PMID:25083461 | PMCID:PMC4115728","pubmed","25083461","create date:2013/05/01 | first author:Yi W",
"Incorporating key position and amino acid residue features to identify general and species-specific Ubiquitin conjugation sites.","/pubmed/23626001","Chen X, Qiu JD, Shi SP, Suo SB, Huang SY, Liang RP.","Bioinformatics. 2013 Jul 1;29(13):1614-22. doi: 10.1093/bioinformatics/btt196. Epub 2013 Apr 26.","Bioinformatics.  2013","PubMed","citation","PMID:23626001","pubmed","23626001","create date:2013/04/30 | first author:Chen X",
"Comparative proteomics and physiological characterization of Arabidopsis thaliana seedlings in responses to Ochratoxin A.","/pubmed/23625346","Wang Y, Hao J, Zhao W, Yang Z, Wu W, Zhang Y, Xu W, Luo Y, Huang K.","Plant Mol Biol. 2013 Jul;82(4-5):321-37. doi: 10.1007/s11103-013-0064-x. Epub 2013 Apr 27.","Plant Mol Biol.  2013","PubMed","citation","PMID:23625346","pubmed","23625346","create date:2013/04/30 | first author:Wang Y",
"Rnh1 promotes differentiation and myelination via RhoA in oligodendrocytes.","/pubmed/23624614","Zhao CF, Liu Y, Que HP, Yang SG, Liu T, Liu ZQ, Hui HD, Liu S.","Cell Tissue Res. 2013 Sep;353(3):381-9. doi: 10.1007/s00441-013-1625-7. Epub 2013 Apr 28.","Cell Tissue Res.  2013","PubMed","citation","PMID:23624614","pubmed","23624614","create date:2013/04/30 | first author:Zhao CF",
"Comparison of odontogenic differentiation of human dental follicle cells and human dental papilla cells.","/pubmed/23620822","Guo L, Li J, Qiao X, Yu M, Tang W, Wang H, Guo W, Tian W.","PLoS One. 2013 Apr 19;8(4):e62332. doi: 10.1371/journal.pone.0062332. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23620822 | PMCID:PMC3631153","pubmed","23620822","create date:2013/04/27 | first author:Guo L",
"Comparison and optimization of strategies for a more profound profiling of the sialylated N-glycoproteomics in human plasma using metal oxide enrichment.","/pubmed/23620372","Zhao X, Ma C, Han H, Jiang J, Tian F, Wang J, Ying W, Qian X.","Anal Bioanal Chem. 2013 Jun;405(16):5519-29. doi: 10.1007/s00216-013-6971-5. Epub 2013 Apr 26.","Anal Bioanal Chem.  2013","PubMed","citation","PMID:23620372","pubmed","23620372","create date:2013/04/27 | first author:Zhao X",
"MTA1 contributes to actin cytoskeleton reorganization and metastasis of nasopharyngeal carcinoma by modulating Rho GTPases and Hedgehog signaling.","/pubmed/23618874","Song Q, Li Y, Zheng X, Fang Y, Chao Y, Yao K, Zhu X.","Int J Biochem Cell Biol. 2013 Jul;45(7):1439-46. doi: 10.1016/j.biocel.2013.04.017. Epub 2013 Apr 22.","Int J Biochem Cell Biol.  2013","PubMed","citation","PMID:23618874","pubmed","23618874","create date:2013/04/27 | first author:Song Q",
"Analysis of the secretome and identification of novel constituents from culture filtrate of bacillus Calmette-Guerin using high-resolution mass spectrometry.","/pubmed/23616670","Zheng J, Ren X, Wei C, Yang J, Hu Y, Liu L, Xu X, Wang J, Jin Q.","Mol Cell Proteomics. 2013 Aug;12(8):2081-95. doi: 10.1074/mcp.M113.027318. Epub 2013 Apr 24. Erratum in: Mol Cell Proteomics. 2013 Dec;12(12):3987-8. ","Mol Cell Proteomics.  2013","PubMed","citation","PMID:23616670 | PMCID:PMC3734571","pubmed","23616670","create date:2013/04/26 | first author:Zheng J",
"Reprogramming- and pluripotency-associated membrane proteins in mouse stem cells revealed by label-free quantitative proteomics.","/pubmed/23615220","Hao J, Li W, Dan J, Ye X, Wang F, Zeng X, Wang L, Wang H, Cheng Y, Liu L, Shui W.","J Proteomics. 2013 Jun 28;86:70-84. doi: 10.1016/j.jprot.2013.04.018. Epub 2013 Apr 21.","J Proteomics.  2013","PubMed","citation","PMID:23615220","pubmed","23615220","create date:2013/04/26 | first author:Hao J",
"Proteomic profiling of heterotopic heart-transplanted rats using surface-enhanced laser desorption/ionization time-of-flight mass spectrometry: potential biomarkers and drug targets.","/pubmed/23613499","Bao Y, Xiu DR, Zhang L.","J Int Med Res. 2013 Jun;41(3):628-35. doi: 10.1177/0300060513476997. Epub 2013 Apr 18.","J Int Med Res.  2013","PubMed","citation","PMID:23613499","pubmed","23613499","create date:2013/04/25 | first author:Bao Y",
"Identification of α1-antitrypsin as a potential prognostic biomarker for advanced nonsmall cell lung cancer treated with epidermal growth factor receptor tyrosine kinase inhibitors by proteomic analysis.","/pubmed/23613495","Zhao W, Yang Z, Liu X, Tian Q, Lv Y, Liang Y, Li C, Gao X, Chen L.","J Int Med Res. 2013 Jun;41(3):573-83. doi: 10.1177/0300060513476582. Epub 2013 Apr 23.","J Int Med Res.  2013","PubMed","citation","PMID:23613495","pubmed","23613495","create date:2013/04/25 | first author:Zhao W",
"Serum proteomics in biomedical research: a systematic review.","/pubmed/23609910","Zhang AH, Sun H, Yan GL, Han Y, Wang XJ.","Appl Biochem Biotechnol. 2013 Jun;170(4):774-86. doi: 10.1007/s12010-013-0238-7. Epub 2013 Apr 23. Review.","Appl Biochem Biotechnol.  2013","PubMed","citation","PMID:23609910","pubmed","23609910","create date:2013/04/24 | first author:Zhang AH",
"Proteomic analysis of differential proteins related to anti-nociceptive effect of electroacupuncture in the hypothalamus following neuropathic pain in rats.","/pubmed/23609498","Gao Y, Chen S, Xu Q, Yu K, Wang J, Qiao L, Meng F, Liu J.","Neurochem Res. 2013 Jul;38(7):1467-78. doi: 10.1007/s11064-013-1047-7. Epub 2013 Apr 23.","Neurochem Res.  2013","PubMed","citation","PMID:23609498","pubmed","23609498","create date:2013/04/24 | first author:Gao Y",
"Expression and clinical significance of apolipoprotein E in pancreatic ductal adenocarcinoma.","/pubmed/23609192","Chen J, Chen LJ, Yang RB, Xia YL, Zhou HC, Wu W, Lu Y, Hu LW, Zhao Y.","Med Oncol. 2013;30(2):583. doi: 10.1007/s12032-013-0583-y. Epub 2013 Apr 23.","Med Oncol.  2013","PubMed","citation","PMID:23609192","pubmed","23609192","create date:2013/04/24 | first author:Chen J",
"A sequence-based computational approach to predicting PDZ domain-peptide interactions.","/pubmed/23608946","Nakariyakul S, Liu ZP, Chen L.","Biochim Biophys Acta. 2014 Jan;1844(1 Pt B):165-70. doi: 10.1016/j.bbapap.2013.04.008. Epub 2013 Apr 20.","Biochim Biophys Acta.  2014","PubMed","citation","PMID:23608946","pubmed","23608946","create date:2013/04/24 | first author:Nakariyakul S",
"Endoplasmic reticulum stress regulates rat mandibular cartilage thinning under compressive mechanical stress.","/pubmed/23603905","Li H, Zhang XY, Wu TJ, Cheng W, Liu X, Jiang TT, Wen J, Li J, Ma QL, Hua ZC.","J Biol Chem. 2013 Jun 21;288(25):18172-83. doi: 10.1074/jbc.M112.407296. Epub 2013 Apr 19.","J Biol Chem.  2013","PubMed","citation","PMID:23603905 | PMCID:PMC3689960","pubmed","23603905","create date:2013/04/23 | first author:Li H",
"Significant association of caveolin-1 single nucleotide polymorphisms with childhood leukemia in Taiwan.","/pubmed/23603343","Wang CH, Lai YL, Chang WS, Wu KH, Lane HY, Chiu CF, Tsai FJ, Lin CC, Bau DT.","Cancer Genomics Proteomics. 2013 Mar-Apr;10(2):75-9.","Cancer Genomics Proteomics.  2013","PubMed","citation","PMID:23603343","pubmed","23603343","create date:2013/04/23 | first author:Wang CH",
"Proteomic characterization of larval and adult developmental stages in Echinococcus granulosus reveals novel insight into host-parasite interactions.","/pubmed/23603110","Cui SJ, Xu LL, Zhang T, Xu M, Yao J, Fang CY, Feng Z, Yang PY, Hu W, Liu F.","J Proteomics. 2013 Jun 12;84:158-75. doi: 10.1016/j.jprot.2013.04.013. Epub 2013 Apr 17.","J Proteomics.  2013","PubMed","citation","PMID:23603110","pubmed","23603110","create date:2013/04/23 | first author:Cui SJ",
"LiverAtlas: a unique integrated knowledge database for systems-level research of liver and hepatic disease.","/pubmed/23601370","Zhang Y, Yang C, Wang S, Chen T, Li M, Wang X, Li D, Wang K, Ma J, Wu S, Zhang X, Zhu Y, Wu J, He F.","Liver Int. 2013 Sep;33(8):1239-48. doi: 10.1111/liv.12173. Epub 2013 Apr 21.","Liver Int.  2013","PubMed","citation","PMID:23601370","pubmed","23601370","create date:2013/04/23 | first author:Zhang Y",
"[The application of comparative proteomic analysis to screen proteins associated with mechanical properties of engineered cartilage: a preliminary study].","/pubmed/23600132","Ding JP, Liu HW, Yan D, Ye ML, Zou HF, Liu W, Zhang WJ, Cao YL, Zhou GD.","Zhonghua Zheng Xing Wai Ke Za Zhi. 2013 Jan;29(1):49-54. Chinese. ","Zhonghua Zheng Xing Wai Ke Za Zhi.  2013","PubMed","citation","PMID:23600132","pubmed","23600132","create date:2013/04/23 | first author:Ding JP",
"Proteomic identification of neoadjuvant chemotherapy-related proteins in bulky stage IB-IIA squamous cervical cancer.","/pubmed/23599374","Zou S, Shen Q, Hua Y, Jiang W, Zhang W, Zhu X.","Reprod Sci. 2013 Nov;20(11):1356-64. doi: 10.1177/1933719113485291. Epub 2013 Apr 18.","Reprod Sci.  2013","PubMed","citation","PMID:23599374 | PMCID:PMC3795422","pubmed","23599374","create date:2013/04/20 | first author:Zou S",
"Facile synthesis of Fe3O4@mesoporous TiO2 microspheres for selective enrichment of phosphopeptides for phosphoproteomics analysis.","/pubmed/23597982","Lu J, Wang M, Deng C, Zhang X.","Talanta. 2013 Feb 15;105:20-7. doi: 10.1016/j.talanta.2012.11.030. Epub 2012 Nov 30.","Talanta.  2013","PubMed","citation","PMID:23597982","pubmed","23597982","create date:2013/04/20 | first author:Lu J",
"[Comparative proteomics analysis of the ileum of Pi-Yang deficiency model rats].","/pubmed/23596791","Yu M, Lu L, Wang CX, Jia LQ.","Zhongguo Zhong Xi Yi Jie He Za Zhi. 2013 Jan;33(1):71-5. Chinese. ","Zhongguo Zhong Xi Yi Jie He Za Zhi.  2013","PubMed","citation","PMID:23596791","pubmed","23596791","create date:2013/04/20 | first author:Yu M",
"[Differentially expressed proteins of severe acute pancreatitis intervened by Qingyi granule].","/pubmed/23596789","Yang YS, Chen K, Ye S, Shi XL, Du ZW, Cui SL, Wang H.","Zhongguo Zhong Xi Yi Jie He Za Zhi. 2013 Jan;33(1):60-4. Chinese. ","Zhongguo Zhong Xi Yi Jie He Za Zhi.  2013","PubMed","citation","PMID:23596789","pubmed","23596789","create date:2013/04/20 | first author:Yang YS",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Gene, protein, and network of male sterility in rice.","/pubmed/23596452","Wang K, Peng X, Ji Y, Yang P, Zhu Y, Li S.","Front Plant Sci. 2013 Apr 11;4:92. doi: 10.3389/fpls.2013.00092. eCollection 2013.","Front Plant Sci.  2013","PubMed","citation","PMID:23596452 | PMCID:PMC3622893","pubmed","23596452","create date:2013/04/19 | first author:Wang K",
"C4 photosynthetic machinery: insights from maize chloroplast proteomics.","/pubmed/23596450","Zhao Q, Chen S, Dai S.","Front Plant Sci. 2013 Apr 15;4:85. doi: 10.3389/fpls.2013.00085. eCollection 2013.","Front Plant Sci.  2013","PubMed","citation","PMID:23596450 | PMCID:PMC3626022","pubmed","23596450","create date:2013/04/19 | first author:Zhao Q",
"[Application of urinary proteomics in early diagnosis of bladder urothelial carcinoma].","/pubmed/23595302","Li HJ, Li CY, Zhang T, Chen JJ, Wang SX, Chang JW, Jiang SF, Zhang GL, Li JM.","Zhonghua Lao Dong Wei Sheng Zhi Ye Bing Za Zhi. 2013 Apr;31(4):262-5. Chinese. ","Zhonghua Lao Dong Wei Sheng Zhi Ye Bing Za Zhi.  2013","PubMed","citation","PMID:23595302","pubmed","23595302","create date:2013/04/19 | first author:Li HJ",
"DomHR: accurately identifying domain boundaries in proteins using a hinge region strategy.","/pubmed/23593247","Zhang XY, Lu LJ, Song Q, Yang QQ, Li DP, Sun JM, Li TH, Cong PS.","PLoS One. 2013 Apr 11;8(4):e60559. doi: 10.1371/journal.pone.0060559. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23593247 | PMCID:PMC3623903","pubmed","23593247","create date:2013/04/18 | first author:Zhang XY",
"Protein analysis of atrial fibrosis via label-free proteomics in chronic atrial fibrillation patients with mitral valve disease.","/pubmed/23593175","Zhang P, Wang W, Wang X, Wang X, Song Y, Han Y, Zhang J, Zhao H.","PLoS One. 2013 Apr 4;8(4):e60210. doi: 10.1371/journal.pone.0060210. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23593175 | PMCID:PMC3617171","pubmed","23593175","create date:2013/04/18 | first author:Zhang P",
"Effects of phlorizin on diabetic retinopathy according to isobaric tags for relative and absolute quantification-based proteomics in db/db mice.","/pubmed/23592918","Zhang SY, Li BY, Li XL, Cheng M, Cai Q, Yu F, Wang WD, Tan M, Yan G, Hu SL, Gao HQ.","Mol Vis. 2013 Apr 5;19:812-21. Print 2013.","Mol Vis.  2013","PubMed","citation","PMID:23592918 | PMCID:PMC3626294","pubmed","23592918","create date:2013/04/18 | first author:Zhang SY",
"Versatile probes for the selective detection of vicinal-dithiol-containing proteins: design, synthesis, and application in living cells.","/pubmed/23592554","Huang C, Yin Q, Meng J, Zhu W, Yang Y, Qian X, Xu Y.","Chemistry. 2013 Jun 10;19(24):7739-47. doi: 10.1002/chem.201300567. Epub 2013 Apr 16.","Chemistry.  2013","PubMed","citation","PMID:23592554","pubmed","23592554","create date:2013/04/18 | first author:Huang C",
"Comparative mitochondrial proteomic analysis of hepatocellular carcinoma from patients.","/pubmed/23589362","Ye Y, Huang A, Huang C, Liu J, Wang B, Lin K, Chen Q, Zeng Y, Chen H, Tao X, Wei G, Wu Y.","Proteomics Clin Appl. 2013 Jun;7(5-6):403-15. doi: 10.1002/prca.201100103. Epub 2013 May 17.","Proteomics Clin Appl.  2013","PubMed","citation","PMID:23589362","pubmed","23589362","create date:2013/04/17 | first author:Ye Y",
"Comparative proteomics analysis of sodium selenite-induced apoptosis in human prostate cancer cells.","/pubmed/23589036","Chen P, Wang L, Li N, Liu Q, Ni J.","Metallomics. 2013 May;5(5):541-50. doi: 10.1039/c3mt00002h. Epub 2013 Apr 16.","Metallomics.  2013","PubMed","citation","PMID:23589036","pubmed","23589036","create date:2013/04/17 | first author:Chen P",
"Proteomic identification of angiomotin by ProteomeLab PF-2D and correlation with clinical outcome in human clear cell renal cell carcinoma.","/pubmed/23588948","Yang J, Liu P, Tian M, Li Y, Chen W, Li X.","Int J Oncol. 2013 Jun;42(6):2078-86. doi: 10.3892/ijo.2013.1889. Epub 2013 Apr 10.","Int J Oncol.  2013","PubMed","citation","PMID:23588948","pubmed","23588948","create date:2013/04/17 | first author:Yang J",
"Proteomic data show an increase in autoantibodies and alpha-fetoprotein and a decrease in apolipoprotein A-II with time in sera from senescence-accelerated mice.","/pubmed/23588375","Guo SJ, Qi CH, Zhou WX, Zhang YX, Zhang XM, Wang J, Wang HX.","Braz J Med Biol Res. 2013 May;46(5):417-25. doi: 10.1590/1414-431X20132663. Epub 2013 Apr 12.","Braz J Med Biol Res.  2013","PubMed","citation","PMID:23588375 | PMCID:PMC3854399","pubmed","23588375","create date:2013/04/17 | first author:Guo SJ",
"A comparative proteomic study identified calreticulin and prohibitin up-regulated in adrenocortical carcinomas.","/pubmed/23587357","Yang MS, Wang HS, Wang BS, Li WH, Pang ZF, Zou BK, Zhang X, Shi XT, Mu DB, Zhang DX, Gao YS, Sun XW, Xia SJ.","Diagn Pathol. 2013 Apr 15;8:58. doi: 10.1186/1746-1596-8-58.","Diagn Pathol.  2013","PubMed","citation","PMID:23587357 | PMCID:PMC3640901","pubmed","23587357","create date:2013/04/17 | first author:Yang MS",
"Serum peptidome patterns for early screening of esophageal squamous cell carcinoma.","/pubmed/23586861","Fan NJ, Gao CF, Zhao G, Wang XL, Qiao L.","Biotechnol Appl Biochem. 2012 Jul-Aug;59(4):276-82. doi: 10.1002/bab.1024. Epub 2012 Jul 3.","Biotechnol Appl Biochem.  2012","PubMed","citation","PMID:23586861","pubmed","23586861","create date:2013/04/17 | first author:Fan NJ",
"Comparative proteomics study on liver mitochondria of primary biliary cirrhosis mouse model.","/pubmed/23586776","Song G, Hu C, Zhu H, Li X, Zhao L, Zhou R, Zhang X, Zhang F, Wu L, Li Y.","BMC Gastroenterol. 2013 Apr 12;13:64. doi: 10.1186/1471-230X-13-64.","BMC Gastroenterol.  2013","PubMed","citation","PMID:23586776 | PMCID:PMC3637517","pubmed","23586776","create date:2013/04/17 | first author:Song G",
"Transcript and protein profiling analysis of the Destruxin A-induced response in larvae of Plutella xylostella.","/pubmed/23585848","Han P, Jin F, Dong X, Fan J, Qiu B, Ren S.","PLoS One. 2013 Apr 9;8(4):e60771. doi: 10.1371/journal.pone.0060771. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23585848 | PMCID:PMC3621956","pubmed","23585848","create date:2013/04/16 | first author:Han P",
"Neonate-to-adult transition of snake venomics in the short-tailed pit viper, Gloydius brevicaudus.","/pubmed/23584147","Gao JF, Qu YF, Zhang XQ, He Y, Ji X.","J Proteomics. 2013 Jun 12;84:148-57. doi: 10.1016/j.jprot.2013.04.003. Epub 2013 Apr 11.","J Proteomics.  2013","PubMed","citation","PMID:23584147","pubmed","23584147","create date:2013/04/16 | first author:Gao JF",
"Quantitative evaluation of aldo-keto reductase expression in hepatocellular carcinoma (HCC) cell lines.","/pubmed/23584128","Yang L, Zhang J, Zhang S, Dong W, Lou X, Liu S.","Genomics Proteomics Bioinformatics. 2013 Aug;11(4):230-40. doi: 10.1016/j.gpb.2013.04.001. Epub 2013 Apr 11.","Genomics Proteomics Bioinformatics.  2013","PubMed","citation","PMID:23584128 | PMCID:PMC4357791","pubmed","23584128","create date:2013/04/16 | first author:Yang L",
"Dipeptide analysis of p53 mutations and evolution of p53 family proteins.","/pubmed/23583620","Huang Q, Yu L, Levine AJ, Nussinov R, Ma B.","Biochim Biophys Acta. 2014 Jan;1844(1 Pt B):198-206. doi: 10.1016/j.bbapap.2013.04.002. Epub 2013 Apr 10.","Biochim Biophys Acta.  2014","PubMed","citation","PMID:23583620","pubmed","23583620","create date:2013/04/16 | first author:Huang Q",
"Molecular mechanisms for the anti-cancer effects of diallyl disulfide.","/pubmed/23583486","Yi L, Su Q.","Food Chem Toxicol. 2013 Jul;57:362-70. doi: 10.1016/j.fct.2013.04.001. Epub 2013 Apr 9. Review.","Food Chem Toxicol.  2013","PubMed","citation","PMID:23583486","pubmed","23583486","create date:2013/04/16 | first author:Yi L",
"Functional genomics based understanding of rice endosperm development.","/pubmed/23582455","Zhou SR, Yin LL, Xue HW.","Curr Opin Plant Biol. 2013 May;16(2):236-46. doi: 10.1016/j.pbi.2013.03.001. Epub 2013 Apr 10. Review.","Curr Opin Plant Biol.  2013","PubMed","citation","PMID:23582455","pubmed","23582455","create date:2013/04/16 | first author:Zhou SR",
"Identification of differentially accumulating pistil proteins associated with self-incompatibility of non-heading Chinese cabbage.","/pubmed/23581423","Wang L, Peng H, Ge T, Liu T, Hou X, Li Y.","Plant Biol (Stuttg). 2014 Jan;16(1):49-57. doi: 10.1111/plb.12016. Epub 2013 Apr 15.","Plant Biol (Stuttg).  2014","PubMed","citation","PMID:23581423","pubmed","23581423","create date:2013/04/16 | first author:Wang L",
"Shotgun proteomic analysis on the diapause and non-diapause eggs of domesticated silkworm Bombyx mori.","/pubmed/23580252","Fan L, Lin J, Zhong Y, Liu J.","PLoS One. 2013 Apr 8;8(4):e60386. doi: 10.1371/journal.pone.0060386. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23580252 | PMCID:PMC3620277","pubmed","23580252","create date:2013/04/13 | first author:Fan L",
"Proteomic analysis of preterm premature rupture of membranes in placental tissue.","/pubmed/23580009","Chang A, Zhang Z, Zhang L, Gao Y, Zhang L, Jia L, Cui S, Wang P.","Arch Gynecol Obstet. 2013 Oct;288(4):775-84. doi: 10.1007/s00404-013-2837-5. Epub 2013 Apr 12.","Arch Gynecol Obstet.  2013","PubMed","citation","PMID:23580009","pubmed","23580009","create date:2013/04/13 | first author:Chang A",
"[Analysis of pancreatic cancer peripheral blood by comparative proteomics].","/pubmed/23578431","Chen J, Wu W, Tang HK, Zheng CS, Xia YL, Zhou HC, Yang RB, Chen LJ, Hu LW.","Zhonghua Wai Ke Za Zhi. 2013 Jan 1;51(1):62-5. Chinese. ","Zhonghua Wai Ke Za Zhi.  2013","PubMed","citation","PMID:23578431","pubmed","23578431","create date:2013/04/13 | first author:Chen J",
"Comparative proteome analysis of Bifidobacterium longum subsp. infantis grown on β-glucans from different sources and a model for their utilization.","/pubmed/23577653","Zhao J, Cheung PC.","J Agric Food Chem. 2013 May 8;61(18):4360-70. doi: 10.1021/jf400792j. Epub 2013 Apr 29.","J Agric Food Chem.  2013","PubMed","citation","PMID:23577653","pubmed","23577653","create date:2013/04/13 | first author:Zhao J",
"Identifying serum biomarkers for ovarian cancer by screening with surface-enhanced laser desorption/ionization mass spectrometry and the artificial neural network.","/pubmed/23574802","Yang J, Zhu Y, Guo H, Wang X, Gao R, Zhang L, Zhao Y, Zhang X.","Int J Gynecol Cancer. 2013 May;23(4):667-72. doi: 10.1097/IGC.0b013e31827e1989.","Int J Gynecol Cancer.  2013","PubMed","citation","PMID:23574802","pubmed","23574802","create date:2013/04/12 | first author:Yang J",
