Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"MicroRNA-Sequence Profiling Reveals Novel Osmoregulatory MicroRNA Expression Patterns in Catadromous Eel Anguilla marmorata.","/pubmed/26301415","Wang X, Yin D, Li P, Yin S, Wang L, Jia Y, Shu X.","PLoS One. 2015 Aug 24;10(8):e0136383. doi: 10.1371/journal.pone.0136383. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26301415 | PMCID:PMC4547744","pubmed","26301415","create date:2015/08/25 | first author:Wang X",
"Transcriptome analysis of Enterococcus faecalis in response to alkaline stress.","/pubmed/26300863","Ran S, Liu B, Jiang W, Sun Z, Liang J.","Front Microbiol. 2015 Aug 7;6:795. doi: 10.3389/fmicb.2015.00795. eCollection 2015.","Front Microbiol.  2015","PubMed","citation","PMID:26300863 | PMCID:PMC4528170","pubmed","26300863","create date:2015/08/25 | first author:Ran S",
"Transcriptome analysis to identify genes for peptides and proteins involved in immunity and reproduction from male accessory glands and ejaculatory duct of Bactrocera dorsalis.","/pubmed/26297881","Wei D, Tian CB, Liu SH, Wang T, Smagghe G, Jia FX, Dou W, Wang JJ.","Peptides. 2016 Jun;80:48-60. doi: 10.1016/j.peptides.2015.08.007. Epub 2015 Aug 20.","Peptides.  2016","PubMed","citation","PMID:26297881","pubmed","26297881","create date:2015/08/25 | first author:Wei D",
"Coding-noncoding gene expression in intrahepatic cholangiocarcinoma.","/pubmed/26297049","Wang J, Xie H, Ling Q, Lu D, Lv Z, Zhuang R, Liu Z, Wei X, Zhou L, Xu X, Zheng S.","Transl Res. 2016 Feb;168:107-21. doi: 10.1016/j.trsl.2015.07.007. Epub 2015 Aug 4.","Transl Res.  2016","PubMed","citation","PMID:26297049","pubmed","26297049","create date:2015/08/25 | first author:Wang J",
"Digital gene expression analysis of Helicoverpa armigera in the early stage of infection with Helicoverpa armigera nucleopolyhedrovirus.","/pubmed/26296928","Li Z, Lu Z, Wang X, Zhang S, Zhang Q, Liu X.","J Invertebr Pathol. 2015 Nov;132:66-76. doi: 10.1016/j.jip.2015.08.008. Epub 2015 Aug 19.","J Invertebr Pathol.  2015","PubMed","citation","PMID:26296928","pubmed","26296928","create date:2015/08/25 | first author:Li Z",
"Large-scale RNA-Seq Transcriptome Analysis of 4043 Cancers and 548 Normal Tissue Controls across 12 TCGA Cancer Types.","/pubmed/26292924","Peng L, Bian XW, Li DK, Xu C, Wang GM, Xia QY, Xiong Q.","Sci Rep. 2015 Aug 21;5:13413. doi: 10.1038/srep13413.","Sci Rep.  2015","PubMed","citation","PMID:26292924 | PMCID:PMC4544034","pubmed","26292924","create date:2015/08/22 | first author:Peng L",
"Direct reprogramming of mouse fibroblasts into cardiomyocytes with chemical cocktails.","/pubmed/26292833","Fu Y, Huang C, Xu X, Gu H, Ye Y, Jiang C, Qiu Z, Xie X.","Cell Res. 2015 Sep;25(9):1013-24. doi: 10.1038/cr.2015.99. Epub 2015 Aug 21.","Cell Res.  2015","PubMed","citation","PMID:26292833 | PMCID:PMC4559819","pubmed","26292833","create date:2015/08/22 | first author:Fu Y",
"Candidate Resistant Genes of Sand Pear (Pyrus pyrifolia Nakai) to Alternaria alternata Revealed by Transcriptome Sequencing.","/pubmed/26292286","Yang X, Hu H, Yu D, Sun Z, He X, Zhang J, Chen Q, Tian R, Fan J.","PLoS One. 2015 Aug 20;10(8):e0135046. doi: 10.1371/journal.pone.0135046. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26292286 | PMCID:PMC4546377","pubmed","26292286","create date:2015/08/21 | first author:Yang X",
"Transcriptome Analysis of Liangshan Pig Muscle Development at the Growth Curve Inflection Point and Asymptotic Stages Using Digital Gene Expression Profiling.","/pubmed/26292092","Shen L, Luo J, Du J, Liu C, Wu X, Pu Q, Fu Y, Tang Q, Liu Y, Li Q, Yang R, Li X, Tang G, Jiang Y, Li M, Zhang S, Zhu L.","PLoS One. 2015 Aug 20;10(8):e0135978. doi: 10.1371/journal.pone.0135978. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26292092 | PMCID:PMC4546367","pubmed","26292092","create date:2015/08/21 | first author:Shen L",
"Multidrug-Resistance Related Long Non-Coding RNA Expression Profile Analysis of Gastric Cancer.","/pubmed/26291830","Wang Y, Wu K, Yang Z, Zhao Q, Fan D, Xu P, Nie Y, Fan D.","PLoS One. 2015 Aug 20;10(8):e0135461. doi: 10.1371/journal.pone.0135461. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26291830 | PMCID:PMC4546299","pubmed","26291830","create date:2015/08/21 | first author:Wang Y",
"Identification of Gene Biomarkers for Distinguishing Small-Cell Lung Cancer from Non-Small-Cell Lung Cancer Using a Network-Based Approach.","/pubmed/26290870","Long F, Su JH, Liang B, Su LL, Jiang SJ.","Biomed Res Int. 2015;2015:685303. doi: 10.1155/2015/685303. Epub 2015 Jul 28.","Biomed Res Int.  2015","PubMed","citation","PMID:26290870 | PMCID:PMC4531169","pubmed","26290870","create date:2015/08/21 | first author:Long F",
"Transcriptome-wide dynamics of RNA pseudouridylation.","/pubmed/26285676","Karijolich J, Yi C, Yu YT.","Nat Rev Mol Cell Biol. 2015 Oct;16(10):581-5. doi: 10.1038/nrm4040. Epub 2015 Aug 19. Review.","Nat Rev Mol Cell Biol.  2015","PubMed","citation","PMID:26285676","pubmed","26285676","create date:2015/08/20 | first author:Karijolich J",
"Comparative Analysis of Transcriptional Profiles of Adult Schistosoma japonicum from Different Laboratory Animals and the Natural Host, Water Buffalo.","/pubmed/26285138","Liu S, Zhou X, Piao X, Wu C, Hou N, Chen Q.","PLoS Negl Trop Dis. 2015 Aug 18;9(8):e0003993. doi: 10.1371/journal.pntd.0003993. eCollection 2015 Aug.","PLoS Negl Trop Dis.  2015","PubMed","citation","PMID:26285138 | PMCID:PMC4540470","pubmed","26285138","create date:2015/08/19 | first author:Liu S",
"Transcriptome analysis of grass carp (Ctenopharyngodon idella) fed with animal and plant diets.","/pubmed/26283148","Li L, Liang XF, He S, Sun J, Wen ZY, He YH, Cai WJ, Wang YP, Tao YX.","Gene. 2015 Dec 15;574(2):371-9. doi: 10.1016/j.gene.2015.08.030. Epub 2015 Aug 15.","Gene.  2015","PubMed","citation","PMID:26283148","pubmed","26283148","create date:2015/08/19 | first author:Li L",
"Tissue-Based Proteogenomics Reveals that Human Testis Endows Plentiful Missing Proteins.","/pubmed/26282447","Zhang Y, Li Q, Wu F, Zhou R, Qi Y, Su N, Chen L, Xu S, Jiang T, Zhang C, Cheng G, Chen X, Kong D, Wang Y, Zhang T, Zi J, Wei W, Gao Y, Zhen B, Xiong Z, Wu S, Yang P, et al.","J Proteome Res. 2015 Sep 4;14(9):3583-94. doi: 10.1021/acs.jproteome.5b00435.","J Proteome Res.  2015","PubMed","citation","PMID:26282447","pubmed","26282447","create date:2015/08/19 | first author:Zhang Y",
"Transcriptomic Analysis of the Regulation of Rhizome Formation in Temperate and Tropical Lotus (Nelumbo nucifera).","/pubmed/26279185","Yang M, Zhu L, Pan C, Xu L, Liu Y, Ke W, Yang P.","Sci Rep. 2015 Aug 17;5:13059. doi: 10.1038/srep13059.","Sci Rep.  2015","PubMed","citation","PMID:26279185 | PMCID:PMC4538393","pubmed","26279185","create date:2015/08/19 | first author:Yang M",
"Transcriptome and proteome of the highly neurotoxic venom of Gloydius intermedius.","/pubmed/26278179","Yang ZM, Yang YE, Chen Y, Cao J, Zhang C, Liu LL, Wang ZZ, Wang XM, Wang YM, Tsai IH.","Toxicon. 2015 Dec 1;107(Pt B):175-86. doi: 10.1016/j.toxicon.2015.08.010. Epub 2015 Aug 13.","Toxicon.  2015","PubMed","citation","PMID:26278179","pubmed","26278179","create date:2015/08/19 | first author:Yang ZM",
"Genome-wide selection of superior reference genes for expression studies in Ganoderma lucidum.","/pubmed/26277249","Xu Z, Xu J, Ji A, Zhu Y, Zhang X, Hu Y, Song J, Chen S.","Gene. 2015 Dec 15;574(2):352-8. doi: 10.1016/j.gene.2015.08.025. Epub 2015 Aug 13.","Gene.  2015","PubMed","citation","PMID:26277249","pubmed","26277249","create date:2015/08/19 | first author:Xu Z",
"Characterization of genome-wide H3K27ac profiles reveals a distinct PM2.5-associated histone modification signature.","/pubmed/26276146","Liu C, Xu J, Chen Y, Guo X, Zheng Y, Wang Q, Chen Y, Ni Y, Zhu Y, Joyce BT, Baccarelli A, Deng F, Zhang W, Hou L.","Environ Health. 2015 Aug 15;14:65. doi: 10.1186/s12940-015-0052-5.","Environ Health.  2015","PubMed","citation","PMID:26276146 | PMCID:PMC4537530","pubmed","26276146","create date:2015/08/16 | first author:Liu C",
"TCGA whole-transcriptome sequencing data reveals significantly dysregulated genes and signaling pathways in hepatocellular carcinoma.","/pubmed/26276037","Ho DW, Kai AK, Ng IO.","Front Med. 2015 Sep;9(3):322-30. doi: 10.1007/s11684-015-0408-9. Epub 2015 Aug 14.","Front Med.  2015","PubMed","citation","PMID:26276037","pubmed","26276037","create date:2015/08/16 | first author:Ho DW",
"Regulation of Gene Expression Patterns in Mosquito Reproduction.","/pubmed/26274815","Roy S, Saha TT, Johnson L, Zhao B, Ha J, White KP, Girke T, Zou Z, Raikhel AS.","PLoS Genet. 2015 Aug 14;11(8):e1005450. doi: 10.1371/journal.pgen.1005450. eCollection 2015 Aug.","PLoS Genet.  2015","PubMed","citation","PMID:26274815 | PMCID:PMC4537244","pubmed","26274815","create date:2015/08/15 | first author:Roy S",
"Transcriptome Analysis of Thermal Parthenogenesis of the Domesticated Silkworm.","/pubmed/26274803","Liu P, Wang Y, Du X, Yao L, Li F, Meng Z.","PLoS One. 2015 Aug 14;10(8):e0135215. doi: 10.1371/journal.pone.0135215. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26274803 | PMCID:PMC4537240","pubmed","26274803","create date:2015/08/15 | first author:Liu P",
"Transcriptome Profiles of Human Lung Epithelial Cells A549 Interacting with Aspergillus fumigatus by RNA-Seq.","/pubmed/26273834","Chen F, Zhang C, Jia X, Wang S, Wang J, Chen Y, Zhao J, Tian S, Han X, Han L.","PLoS One. 2015 Aug 14;10(8):e0135720. doi: 10.1371/journal.pone.0135720. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26273834 | PMCID:PMC4537115","pubmed","26273834","create date:2015/08/15 | first author:Chen F",
"Transcriptional analysis of Kluyveromyces marxianus for ethanol production from inulin using consolidated bioprocessing technology.","/pubmed/26273319","Gao J, Yuan W, Li Y, Xiang R, Hou S, Zhong S, Bai F.","Biotechnol Biofuels. 2015 Aug 14;8:115. doi: 10.1186/s13068-015-0295-y. eCollection 2015.","Biotechnol Biofuels.  2015","PubMed","citation","PMID:26273319 | PMCID:PMC4535673","pubmed","26273319","create date:2015/08/15 | first author:Gao J",
"Genome-wide survey and expression analysis of the calcium-dependent protein kinase gene family in cassava.","/pubmed/26272723","Hu W, Hou X, Xia Z, Yan Y, Wei Y, Wang L, Zou M, Lu C, Wang W, Peng M.","Mol Genet Genomics. 2016 Feb;291(1):241-53. doi: 10.1007/s00438-015-1103-x. Epub 2015 Aug 14.","Mol Genet Genomics.  2016","PubMed","citation","PMID:26272723","pubmed","26272723","create date:2015/08/15 | first author:Hu W",
"Transcriptome profiling of larvae of the marine medaka Oryzias melastigma by Illumina RNA-seq.","/pubmed/26272172","Kim BM, Choi BS, Kim HS, Rhee JS, Au DW, Wu RS, Choi IY, Lee JS.","Mar Genomics. 2015 Dec;24 Pt 3:255-8. doi: 10.1016/j.margen.2015.07.013. Epub 2015 Aug 11.","Mar Genomics.  2015","PubMed","citation","PMID:26272172","pubmed","26272172","create date:2015/08/15 | first author:Kim BM",
"Transcriptome analysis of the Holly mangrove Acanthus ilicifolius and its terrestrial relative, Acanthus leucostachyus, provides insights into adaptation to intertidal zones.","/pubmed/26272068","Yang Y, Yang S, Li J, Deng Y, Zhang Z, Xu S, Guo W, Zhong C, Zhou R, Shi S.","BMC Genomics. 2015 Aug 14;16:605. doi: 10.1186/s12864-015-1813-9.","BMC Genomics.  2015","PubMed","citation","PMID:26272068 | PMCID:PMC4536770","pubmed","26272068","create date:2015/08/15 | first author:Yang Y",
"Comparative transcriptome analysis reveals that the extracellular matrix receptor interaction contributes to the venous metastases of hepatocellular carcinoma.","/pubmed/26271415","Zhang H, Ye J, Weng X, Liu F, He L, Zhou D, Liu Y.","Cancer Genet. 2015 Oct;208(10):482-91. doi: 10.1016/j.cancergen.2015.06.002. Epub 2015 Jun 18.","Cancer Genet.  2015","PubMed","citation","PMID:26271415","pubmed","26271415","create date:2015/08/15 | first author:Zhang H",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Comparative Analysis of the Brassica napus Root and Leaf Transcript Profiling in Response to Drought Stress.","/pubmed/26270661","Liu C, Zhang X, Zhang K, An H, Hu K, Wen J, Shen J, Ma C, Yi B, Tu J, Fu T.","Int J Mol Sci. 2015 Aug 11;16(8):18752-77. doi: 10.3390/ijms160818752.","Int J Mol Sci.  2015","PubMed","citation","PMID:26270661 | PMCID:PMC4581270","pubmed","26270661","create date:2015/08/14 | first author:Liu C",
"Expression and Functional Analysis of WRKY Transcription Factors in Chinese Wild Hazel, Corylus heterophylla Fisch.","/pubmed/26270529","Zhao TT, Zhang J, Liang LS, Ma QH, Chen X, Zong JW, Wang GX.","PLoS One. 2015 Aug 13;10(8):e0135315. doi: 10.1371/journal.pone.0135315. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26270529 | PMCID:PMC4536078","pubmed","26270529","create date:2015/08/14 | first author:Zhao TT",
"Expression profiles uncover the correlation of OPN signaling pathways with rat liver regeneration at cellular level.","/pubmed/26269331","Wang G, Li X, Chen S, Zhao W, Yang J, Chang C, Xu C.","Cell Biol Int. 2015 Nov;39(11):1329-40. doi: 10.1002/cbin.10523. Epub 2015 Aug 27.","Cell Biol Int.  2015","PubMed","citation","PMID:26269331","pubmed","26269331","create date:2015/08/14 | first author:Wang G",
"Evolutionary suppression of erythropoiesis via the modulation of TGF-β signalling in an Antarctic icefish.","/pubmed/26268413","Xu Q, Cai C, Hu X, Liu Y, Guo Y, Hu P, Chen Z, Peng S, Zhang D, Jiang S, Wu Z, Chan J, Chen L.","Mol Ecol. 2015 Sep;24(18):4664-78. doi: 10.1111/mec.13344. Epub 2015 Sep 6.","Mol Ecol.  2015","PubMed","citation","PMID:26268413","pubmed","26268413","create date:2015/08/14 | first author:Xu Q",
"Long non-coding RNAs in Alzheimer's disease.","/pubmed/26268333","Zhang Z.","Curr Top Med Chem. 2016;16(5):511-9. Review.","Curr Top Med Chem.  2016","PubMed","citation","PMID:26268333","pubmed","26268333","create date:2015/08/14 | first author:Zhang Z",
"Characterisation of peripheral blood mononuclear cell microRNA in hepatitis B-related acute-on-chronic liver failure.","/pubmed/26267843","Ding W, Xin J, Jiang L, Zhou Q, Wu T, Shi D, Lin B, Li L, Li J.","Sci Rep. 2015 Aug 12;5:13098. doi: 10.1038/srep13098.","Sci Rep.  2015","PubMed","citation","PMID:26267843 | PMCID:PMC4533317","pubmed","26267843","create date:2015/08/13 | first author:Ding W",
"Transcriptomic Analysis of Paeonia delavayi Wild Population Flowers to Identify Differentially Expressed Genes Involved in Purple-Red and Yellow Petal Pigmentation.","/pubmed/26267644","Shi Q, Zhou L, Wang Y, Li K, Zheng B, Miao K.","PLoS One. 2015 Aug 12;10(8):e0135038. doi: 10.1371/journal.pone.0135038. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26267644 | PMCID:PMC4534100","pubmed","26267644","create date:2015/08/13 | first author:Shi Q",
"ESEA: Discovering the Dysregulated Pathways based on Edge Set Enrichment Analysis.","/pubmed/26267116","Han J, Shi X, Zhang Y, Xu Y, Jiang Y, Zhang C, Feng L, Yang H, Shang D, Sun Z, Su F, Li C, Li X.","Sci Rep. 2015 Aug 12;5:13044. doi: 10.1038/srep13044.","Sci Rep.  2015","PubMed","citation","PMID:26267116 | PMCID:PMC4533315","pubmed","26267116","create date:2015/08/13 | first author:Han J",
"Comprehensive Assessment of Host Responses to 5-Fluorouracil-Induced Oral Mucositis through Transcriptomic Analysis.","/pubmed/26266941","Chang CT, Hsiang CY, Ho TY, Wu CZ, Hong HH, Huang YF.","PLoS One. 2015 Aug 12;10(8):e0135102. doi: 10.1371/journal.pone.0135102. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26266941 | PMCID:PMC4534454","pubmed","26266941","create date:2015/08/13 | first author:Chang CT",
"[Transcriptome analysis of Dunaliella viridis].","/pubmed/26266786","Zhu S, Gong Y, Hang Y, Liu H, Wang H.","Yi Chuan. 2015 Aug;37(8):828-36. doi: 10.16288/j.yczz.15-032. Chinese. ","Yi Chuan.  2015","PubMed","citation","PMID:26266786","pubmed","26266786","create date:2015/08/13 | first author:Zhu S",
"[Recent progress in gene mapping through high-throughput sequencing technology and forward genetic approaches].","/pubmed/26266780","Lu C, Zou C, Song G.","Yi Chuan. 2015 Aug;37(8):765-76. doi: 10.16288/j.yczz.15-068. Review. Chinese. ","Yi Chuan.  2015","PubMed","citation","PMID:26266780","pubmed","26266780","create date:2015/08/13 | first author:Lu C",
"Paths and determinants for Penicillium janthinellum to resist low and high copper.","/pubmed/26265593","Xu J, Chen GL, Sun XZ, Fan XW, You-Zhi L.","Sci Rep. 2015 Aug 12;5:10590. doi: 10.1038/srep10590.","Sci Rep.  2015","PubMed","citation","PMID:26265593 | PMCID:PMC4642507","pubmed","26265593","create date:2015/08/13 | first author:Xu J",
"Identification and functional analysis of olfactory receptor family reveal unusual characteristics of the olfactory system in the migratory locust.","/pubmed/26265180","Wang Z, Yang P, Chen D, Jiang F, Li Y, Wang X, Kang L.","Cell Mol Life Sci. 2015 Nov;72(22):4429-43. doi: 10.1007/s00018-015-2009-9. Epub 2015 Aug 12.","Cell Mol Life Sci.  2015","PubMed","citation","PMID:26265180 | PMCID:PMC4611004","pubmed","26265180","create date:2015/08/13 | first author:Wang Z",
"The Accordant Trend of Both Parameters (rgs Expression and cAMP Content) Follows the Pattern of Development of Fruiting Body in Volvariella volvacea.","/pubmed/26264785","Lu Y, Lian L, Guo L, Xie B, Wang W, Chen B, van Peer AF, Li S, Wu T, Xie B.","Curr Microbiol. 2015 Nov;71(5):579-84. doi: 10.1007/s00284-015-0885-8. Epub 2015 Aug 12.","Curr Microbiol.  2015","PubMed","citation","PMID:26264785","pubmed","26264785","create date:2015/08/13 | first author:Lu Y",
"Transcriptomic Analysis of Metabolic Pathways in Milkfish That Respond to Salinity and Temperature Changes.","/pubmed/26263550","Hu YC, Kang CK, Tang CH, Lee TH.","PLoS One. 2015 Aug 11;10(8):e0134959. doi: 10.1371/journal.pone.0134959. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26263550 | PMCID:PMC4532362","pubmed","26263550","create date:2015/08/12 | first author:Hu YC",
"De novo assembly and characterization of germinating lettuce seed transcriptome using Illumina paired-end sequencing.","/pubmed/26263518","Liu SJ, Song SH, Wang WQ, Song SQ.","Plant Physiol Biochem. 2015 Nov;96:154-62. doi: 10.1016/j.plaphy.2015.07.020. Epub 2015 Jul 22.","Plant Physiol Biochem.  2015","PubMed","citation","PMID:26263518","pubmed","26263518","create date:2015/08/12 | first author:Liu SJ",
"MiR-34c-3p suppresses the proliferation and invasion of non-small cell lung cancer (NSCLC) by inhibiting PAC1/MAPK pathway.","/pubmed/26261507","Zhou YL, Xu YJ, Qiao CW.","Int J Clin Exp Pathol. 2015 Jun 1;8(6):6312-22. eCollection 2015.","Int J Clin Exp Pathol.  2015","PubMed","citation","PMID:26261507 | PMCID:PMC4525841","pubmed","26261507","create date:2015/08/12 | first author:Zhou YL",
"MicroRNA-7/NF-κB signaling regulatory feedback circuit regulates gastric carcinogenesis.","/pubmed/26261179","Zhao XD, Lu YY, Guo H, Xie HH, He LJ, Shen GF, Zhou JF, Li T, Hu SJ, Zhou L, Han YN, Liang SL, Wang X, Wu KC, Shi YQ, Nie YZ, Fan DM.","J Cell Biol. 2015 Aug 17;210(4):613-27. doi: 10.1083/jcb.201501073. Epub 2015 Aug 10.","J Cell Biol.  2015","PubMed","citation","PMID:26261179 | PMCID:PMC4539989","pubmed","26261179","create date:2015/08/12 | first author:Zhao XD",
"Transcriptome analysis reveals that distinct metabolic pathways operate in salt-tolerant and salt-sensitive upland cotton varieties subjected to salinity stress.","/pubmed/26259172","Guo J, Shi G, Guo X, Zhang L, Xu W, Wang Y, Su Z, Hua J.","Plant Sci. 2015 Sep;238:33-45. doi: 10.1016/j.plantsci.2015.05.013. Epub 2015 May 22.","Plant Sci.  2015","PubMed","citation","PMID:26259172","pubmed","26259172","create date:2015/08/11 | first author:Guo J",
"The parasitic plant Cuscuta australis is highly insensitive to abscisic acid-induced suppression of hypocotyl elongation and seed germination.","/pubmed/26258814","Li J, Hettenhausen C, Sun G, Zhuang H, Li JH, Wu J.","PLoS One. 2015 Aug 10;10(8):e0135197. doi: 10.1371/journal.pone.0135197. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26258814 | PMCID:PMC4530876","pubmed","26258814","create date:2015/08/11 | first author:Li J",
"Transcriptomics Analysis of Crassostrea hongkongensis for the Discovery of Reproduction-Related Genes.","/pubmed/26258576","Tong Y, Zhang Y, Huang J, Xiao S, Zhang Y, Li J, Chen J, Yu Z.","PLoS One. 2015 Aug 10;10(8):e0134280. doi: 10.1371/journal.pone.0134280. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26258576 | PMCID:PMC4530894","pubmed","26258576","create date:2015/08/11 | first author:Tong Y",
"Systems biology approach to studying proliferation-dependent prognostic subnetworks in breast cancer.","/pubmed/26257336","Song Q, Wang H, Bao J, Pullikuth AK, Li KC, Miller LD, Zhou X.","Sci Rep. 2015 Aug 10;5:12981. doi: 10.1038/srep12981.","Sci Rep.  2015","PubMed","citation","PMID:26257336 | PMCID:PMC4530341","pubmed","26257336","create date:2015/08/11 | first author:Song Q",
"An epigenomic role of Fe65 in the cellular response to DNA damage.","/pubmed/26255939","Ryu S, Teles F, Minopoli G, Russo T, Rosenfeld MG, Suh Y.","Mutat Res. 2015 Jun;776:40-7. doi: 10.1016/j.mrfmmm.2015.01.006. Epub 2015 Jan 28.","Mutat Res.  2015","PubMed","citation","PMID:26255939 | PMCID:PMC4531264","pubmed","26255939","create date:2015/08/11 | first author:Ryu S",
"Unique diversity of the venom peptides from the scorpion Androctonus bicolor revealed by transcriptomic and proteomic analysis.","/pubmed/26254009","Zhang L, Shi W, Zeng XC, Ge F, Yang M, Nie Y, Bao A, Wu S, E G.","J Proteomics. 2015 Oct 14;128:231-50. doi: 10.1016/j.jprot.2015.07.030. Epub 2015 Aug 4.","J Proteomics.  2015","PubMed","citation","PMID:26254009","pubmed","26254009","create date:2015/08/09 | first author:Zhang L",
"De novo assembly and analysis of tissue-specific transcriptomes revealed the tissue-specific genes and profile of immunity from Strongylocentrotus intermedius.","/pubmed/26253994","Chen Y, Chang Y, Wang X, Qiu X, Liu Y.","Fish Shellfish Immunol. 2015 Oct;46(2):723-36. doi: 10.1016/j.fsi.2015.07.013. Epub 2015 Aug 5.","Fish Shellfish Immunol.  2015","PubMed","citation","PMID:26253994","pubmed","26253994","create date:2015/08/09 | first author:Chen Y",
"Pseudouridine Chemical Labeling and Profiling.","/pubmed/26253974","Li X, Ma S, Yi C.","Methods Enzymol. 2015;560:247-72. doi: 10.1016/bs.mie.2015.03.010. Epub 2015 Jun 2.","Methods Enzymol.  2015","PubMed","citation","PMID:26253974","pubmed","26253974","create date:2015/08/09 | first author:Li X",
"Serum miRNA expression profile as a prognostic biomarker of stage II/III colorectal adenocarcinoma.","/pubmed/26250939","Li J, Liu Y, Wang C, Deng T, Liang H, Wang Y, Huang D, Fan Q, Wang X, Ning T, Liu R, Zhang CY, Zen K, Chen X, Ba Y.","Sci Rep. 2015 Aug 7;5:12921. doi: 10.1038/srep12921.","Sci Rep.  2015","PubMed","citation","PMID:26250939 | PMCID:PMC4528229","pubmed","26250939","create date:2015/08/08 | first author:Li J",
"RNA-Seq-Based Transcriptome Analysis of Changes in Gene Expression Linked to Human Pregnancy Outcome After In Vitro Fertilization-Embryo Transfer.","/pubmed/26249324","Zhang R, Yu C, Wu R, Zhang L, Zhu L, Xu A, Wang C.","Reprod Sci. 2016 Jan;23(1):134-45. doi: 10.1177/1933719115597766. Epub 2015 Aug 6.","Reprod Sci.  2016","PubMed","citation","PMID:26249324","pubmed","26249324","create date:2015/08/08 | first author:Zhang R",
"Prognostic and biological significance of survivin expression in patients with diffuse large B-cell lymphoma treated with rituximab-CHOP therapy.","/pubmed/26248897","Liu Z, Xu-Monette ZY, Cao X, Manyam GC, Wang X, Tzankov A, Xia Y, Li X, Visco C, Sun R, Zhang L, Montes-Moreno S, Dybkær K, Chiu A, Orazi A, Zu Y, Bhagat G, Richards KL, Hsi ED, Choi WW, van Krieken JH, Huh J, et al.","Mod Pathol. 2015 Oct;28(10):1297-314. doi: 10.1038/modpathol.2015.94. Epub 2015 Aug 7.","Mod Pathol.  2015","PubMed","citation","PMID:26248897","pubmed","26248897","create date:2015/08/08 | first author:Liu Z",
"Transcriptome analysis provides insights into the regulatory function of alternative splicing in antiviral immunity in grass carp (Ctenopharyngodon idella).","/pubmed/26248502","Wan Q, Su J.","Sci Rep. 2015 Aug 7;5:12946. doi: 10.1038/srep12946.","Sci Rep.  2015","PubMed","citation","PMID:26248502 | PMCID:PMC4528194","pubmed","26248502","create date:2015/08/08 | first author:Wan Q",
"HBP21, a chaperone of heat shock protein 70, functions as a tumor suppressor in hepatocellular carcinoma.","/pubmed/26246424","Jiang L, Kwong DL, Li Y, Liu M, Yuan YF, Li Y, Fu L, Guan XY.","Carcinogenesis. 2015 Oct;36(10):1111-20. doi: 10.1093/carcin/bgv116. Epub 2015 Aug 5.","Carcinogenesis.  2015","PubMed","citation","PMID:26246424","pubmed","26246424","create date:2015/08/08 | first author:Jiang L",
"Transcriptomic and phytochemical analysis of the biosynthesis of characteristic constituents in tea (Camellia sinensis) compared with oil tea (Camellia oleifera).","/pubmed/26245644","Tai Y, Wei C, Yang H, Zhang L, Chen Q, Deng W, Wei S, Zhang J, Fang C, Ho C, Wan X.","BMC Plant Biol. 2015 Aug 7;15:190. doi: 10.1186/s12870-015-0574-6.","BMC Plant Biol.  2015","PubMed","citation","PMID:26245644 | PMCID:PMC4527363","pubmed","26245644","create date:2015/08/08 | first author:Tai Y",
"The Gonococcal Transcriptome during Infection of the Lower Genital Tract in Women.","/pubmed/26244506","McClure R, Nudel K, Massari P, Tjaden B, Su X, Rice PA, Genco CA.","PLoS One. 2015 Aug 5;10(8):e0133982. doi: 10.1371/journal.pone.0133982. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26244506 | PMCID:PMC4526530","pubmed","26244506","create date:2015/08/06 | first author:McClure R",
"Transcriptome of the egg parasitoid Fopius arisanus: an important biocontrol tool for Tephritid fruit fly suppression.","/pubmed/26244090","Calla B, Sim SB, Hall B, DeRego T, Liang GH, Geib SM.","Gigascience. 2015 Aug 4;4:36. doi: 10.1186/s13742-015-0075-4. eCollection 2015.","Gigascience.  2015","PubMed","citation","PMID:26244090 | PMCID:PMC4524434","pubmed","26244090","create date:2015/08/06 | first author:Calla B",
