Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Efficient chromatographic separation of intact proteins derivatized with a fluorogenic reagent for proteomics analysis.","/pubmed/23813469","Ichibangase T, Yazawa I, Imai K.","Biomed Chromatogr. 2013 Nov;27(11):1520-3. doi: 10.1002/bmc.2952. Epub 2013 Jul 1.","Biomed Chromatogr.  2013","PubMed","citation","PMID:23813469","pubmed","23813469","create date:2013/07/03 | first author:Ichibangase T",
"[Novel redox molecular imaging ""ReMI"" with dual magnetic resonance].","/pubmed/23811768","Utsumi H.","Yakugaku Zasshi. 2013;133(7):803-14. Review. Japanese. ","Yakugaku Zasshi.  2013","PubMed","citation","PMID:23811768","pubmed","23811768","create date:2013/07/03 | first author:Utsumi H",
"Label-free quantitative proteomic analysis of abscisic acid effect in early-stage soybean under flooding.","/pubmed/23808807","Komatsu S, Han C, Nanjo Y, Altaf-Un-Nahar M, Wang K, He D, Yang P.","J Proteome Res. 2013 Nov 1;12(11):4769-84. doi: 10.1021/pr4001898. Epub 2013 Jul 23.","J Proteome Res.  2013","PubMed","citation","PMID:23808807","pubmed","23808807","create date:2013/07/03 | first author:Komatsu S",
"Molecular basis of interactions between mitochondrial proteins and hydroxyapatite in the presence of Triton X-100, as revealed by proteomic and recombinant techniques.","/pubmed/23806356","Yamamoto T, Tamaki H, Katsuda C, Nakatani K, Terauchi S, Terada H, Shinohara Y.","J Chromatogr A. 2013 Aug 2;1301:169-78. doi: 10.1016/j.chroma.2013.05.079. Epub 2013 Jun 6.","J Chromatogr A.  2013","PubMed","citation","PMID:23806356","pubmed","23806356","create date:2013/06/29 | first author:Yamamoto T",
"Secretome Analysis of the Pine Wood Nematode Bursaphelenchus xylophilus Reveals the Tangled Roots of Parasitism and Its Potential for Molecular Mimicry.","/pubmed/23805310","Shinya R, Morisaka H, Kikuchi T, Takeuchi Y, Ueda M, Futai K.","PLoS One. 2013 Jun 21;8(6):e67377. doi: 10.1371/journal.pone.0067377. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23805310 | PMCID:PMC3689755","pubmed","23805310","create date:2013/06/28 | first author:Shinya R",
"Thiobencarb herbicide reduces growth, photosynthetic activity, and amount of Rieske iron-sulfur protein in the diatom Thalassiosira pseudonana.","/pubmed/23801610","Shimasaki Y, Tsuyama M, Tasmin R, Qiu X, Shimizu M, Sato Y, Yamasaki Y, Kato-Unoki Y, Nukata A, Nakashima T, Ichinose H, Wariishi H, Honjo T, Oshima Y.","J Biochem Mol Toxicol. 2013 Sep;27(9):437-44. doi: 10.1002/jbt.21505. Epub 2013 Jun 25.","J Biochem Mol Toxicol.  2013","PubMed","citation","PMID:23801610","pubmed","23801610","create date:2013/06/27 | first author:Shimasaki Y",
"Design and synthesis of a novel fluorescent protein probe for easy and rapid electrophoretic gel staining by using a commonly available UV-based fluorescent imaging system.","/pubmed/23801451","Suzuki Y, Takagi N, Sano T, Chimuro T.","Electrophoresis. 2013 Sep;34(17):2464-72. doi: 10.1002/elps.201300089.","Electrophoresis.  2013","PubMed","citation","PMID:23801451","pubmed","23801451","create date:2013/06/27 | first author:Suzuki Y",
"Proteomic identification of keratin alterations with enhanced proliferation of oral carcinoma cells by loss of mucosa-associated lymphoid tissue 1 expression.","/pubmed/23799590","Kawamoto Y, Ohyama Y, Chiba T, Yagishita H, Sakashita H, Imai K.","Int J Oncol. 2013 Sep;43(3):729-36. doi: 10.3892/ijo.2013.1990. Epub 2013 Jun 25.","Int J Oncol.  2013","PubMed","citation","PMID:23799590","pubmed","23799590","create date:2013/06/27 | first author:Kawamoto Y",
"Proteomic and biochemical analyses of the cotyledon and root of flooding-stressed soybean plants.","/pubmed/23799004","Komatsu S, Makino T, Yasue H.","PLoS One. 2013 Jun 14;8(6):e65301. doi: 10.1371/journal.pone.0065301. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23799004 | PMCID:PMC3683008","pubmed","23799004","create date:2013/06/27 | first author:Komatsu S",
"Complete mitochondrial genomes of the Japanese pink coral (Corallium elatius) and the Mediterranean red coral (Corallium rubrum): a reevaluation of the phylogeny of the family Coralliidae based on molecular data.","/pubmed/23792378","Uda K, Komeda Y, Fujita T, Iwasaki N, Bavestrello G, Giovine M, Cattaneo-Vietti R, Suzuki T.","Comp Biochem Physiol Part D Genomics Proteomics. 2013 Sep;8(3):209-19. doi: 10.1016/j.cbd.2013.05.003. Epub 2013 Jun 2.","Comp Biochem Physiol Part D Genomics Proteomics.  2013","PubMed","citation","PMID:23792378","pubmed","23792378","create date:2013/06/25 | first author:Uda K",
"Bidirectional binding property of high glycine-tyrosine keratin-associated protein contributes to the mechanical strength and shape of hair.","/pubmed/23791804","Matsunaga R, Abe R, Ishii D, Watanabe SI, Kiyoshi M, Nöcker B, Tsuchiya M, Tsumoto K.","J Struct Biol. 2013 Sep;183(3):484-494. doi: 10.1016/j.jsb.2013.06.005. Epub 2013 Jun 19.","J Struct Biol.  2013","PubMed","citation","PMID:23791804","pubmed","23791804","create date:2013/06/25 | first author:Matsunaga R",
"Roles of p53 in herpes simplex virus 1 replication.","/pubmed/23785201","Maruzuru Y, Fujii H, Oyama M, Kozuka-Hata H, Kato A, Kawaguchi Y.","J Virol. 2013 Aug;87(16):9323-32. doi: 10.1128/JVI.01581-13. Epub 2013 Jun 19.","J Virol.  2013","PubMed","citation","PMID:23785201 | PMCID:PMC3754062","pubmed","23785201","create date:2013/06/21 | first author:Maruzuru Y",
"Serum Mac-2 binding protein levels as a novel diagnostic biomarker for prediction of disease severity and nonalcoholic steatohepatitis.","/pubmed/23775887","Kamada Y, Fujii H, Fujii H, Sawai Y, Doi Y, Uozumi N, Mizutani K, Akita M, Sato M, Kida S, Kinoshita N, Maruyama N, Yakushijin T, Miyazaki M, Ezaki H, Hiramatsu N, Yoshida Y, Kiso S, Imai Y, Kawada N, Takehara T, Miyoshi E.","Proteomics Clin Appl. 2013 Oct;7(9-10):648-56. doi: 10.1002/prca.201200137. Epub 2013 Sep 17.","Proteomics Clin Appl.  2013","PubMed","citation","PMID:23775887","pubmed","23775887","create date:2013/06/19 | first author:Kamada Y",
"Myofibroblasts: Biochemical and proteomic approaches to fibrosis.","/pubmed/23774326","Honda E, Park AM, Yoshida K, Tabuchi M, Munakata H.","Tohoku J Exp Med. 2013 Jun;230(2):67-73. Review.","Tohoku J Exp Med.  2013","PubMed","citation","PMID:23774326","pubmed","23774326","create date:2013/06/19 | first author:Honda E",
"Calretinin mediates apoptosis in small cell lung cancer cells expressing tetraspanin CD9.","/pubmed/23772398","He P, Kuhara H, Tachibana I, Jin Y, Takeda Y, Tetsumoto S, Minami T, Kohmo S, Hirata H, Takahashi R, Inoue K, Nagatomo I, Kida H, Kijima T, Naka T, Morii E, Kawase I, Kumanogoh A.","FEBS Open Bio. 2013 May 10;3:225-30. doi: 10.1016/j.fob.2013.04.005. Print 2013.","FEBS Open Bio.  2013","PubMed","citation","PMID:23772398 | PMCID:PMC3668526","pubmed","23772398","create date:2013/06/19 | first author:He P",
"MucoRice-cholera toxin B-subunit, a rice-based oral cholera vaccine, down-regulates the expression of α-amylase/trypsin inhibitor-like protein family as major rice allergens.","/pubmed/23763241","Kurokawa S, Nakamura R, Mejima M, Kozuka-Hata H, Kuroda M, Takeyama N, Oyama M, Satoh S, Kiyono H, Masumura T, Teshima R, Yuki Y.","J Proteome Res. 2013 Jul 5;12(7):3372-82. doi: 10.1021/pr4002146. Epub 2013 Jun 25.","J Proteome Res.  2013","PubMed","citation","PMID:23763241","pubmed","23763241","create date:2013/06/15 | first author:Kurokawa S",
"A study protocol for quantitative targeted absolute proteomics (QTAP) by LC-MS/MS: application for inter-strain differences in protein expression levels of transporters, receptors, claudin-5, and marker proteins at the blood-brain barrier in ddY, FVB, and C57BL/6J mice.","/pubmed/23758935","Uchida Y, Tachikawa M, Obuchi W, Hoshi Y, Tomioka Y, Ohtsuki S, Terasaki T.","Fluids Barriers CNS. 2013 Jun 8;10(1):21. doi: 10.1186/2045-8118-10-21.","Fluids Barriers CNS.  2013","PubMed","citation","PMID:23758935 | PMCID:PMC3691662","pubmed","23758935","create date:2013/06/14 | first author:Uchida Y",
"Up-regulation of DDX39 in human malignant pleural mesothelioma cell lines compared to normal pleural mesothelial cells.","/pubmed/23749908","Kuramitsu Y, Tominaga W, Baron B, Tokuda K, Wang Y, Kitagawa T, Nakamura K.","Anticancer Res. 2013 Jun;33(6):2557-60.","Anticancer Res.  2013","PubMed","citation","PMID:23749908","pubmed","23749908","create date:2013/06/12 | first author:Kuramitsu Y",
"Functional proteomics, human genetics and cancer biology of GIPC family members.","/pubmed/23743496","Katoh M.","Exp Mol Med. 2013 Jun 7;45:e26. doi: 10.1038/emm.2013.49. Review.","Exp Mol Med.  2013","PubMed","citation","PMID:23743496 | PMCID:PMC3701287","pubmed","23743496","create date:2013/06/08 | first author:Katoh M",
"IL-34 and CSF-1: similarities and differences.","/pubmed/23740288","Nakamichi Y, Udagawa N, Takahashi N.","J Bone Miner Metab. 2013 Sep;31(5):486-95. doi: 10.1007/s00774-013-0476-3. Epub 2013 Jun 6. Review.","J Bone Miner Metab.  2013","PubMed","citation","PMID:23740288","pubmed","23740288","create date:2013/06/07 | first author:Nakamichi Y",
"De novo sequence analysis of cytochrome P450 1-3 genes expressed in ostrich liver with highest expression of CYP2G19.","/pubmed/23732888","Kawai YK, Watanabe KP, Ishii A, Ohnuma A, Sawa H, Ikenaka Y, Ishizuka M.","Comp Biochem Physiol Part D Genomics Proteomics. 2013 Sep;8(3):201-8. doi: 10.1016/j.cbd.2013.05.002. Epub 2013 May 14.","Comp Biochem Physiol Part D Genomics Proteomics.  2013","PubMed","citation","PMID:23732888","pubmed","23732888","create date:2013/06/05 | first author:Kawai YK",
"[Detailed characterization of bile acid and glucocorticoid world by mass spectrometry].","/pubmed/23728093","Ikegawa S.","Yakugaku Zasshi. 2013;133(6):661-79. Review. Japanese. ","Yakugaku Zasshi.  2013","PubMed","citation","PMID:23728093","pubmed","23728093","create date:2013/06/04 | first author:Ikegawa S",
"Immune complexome analysis.","/pubmed/23724743","Ohyama K, Kuroda N.","Adv Clin Chem. 2013;60:129-41. Review.","Adv Clin Chem.  2013","PubMed","citation","PMID:23724743","pubmed","23724743","create date:2013/06/04 | first author:Ohyama K",
"Mass isotopomer analysis of metabolically labeled nucleotide sugars and N- and O-glycans for tracing nucleotide sugar metabolisms.","/pubmed/23720760","Nakajima K, Ito E, Ohtsubo K, Shirato K, Takamiya R, Kitazume S, Angata T, Taniguchi N.","Mol Cell Proteomics. 2013 Sep;12(9):2468-80. doi: 10.1074/mcp.M112.027151. Epub 2013 May 29.","Mol Cell Proteomics.  2013","PubMed","citation","PMID:23720760 | PMCID:PMC3769324","pubmed","23720760","create date:2013/05/31 | first author:Nakajima K",
"New findings of kinase switching in gastrointestinal stromal tumor under imatinib using phosphoproteomic analysis.","/pubmed/23716303","Takahashi T, Serada S, Ako M, Fujimoto M, Miyazaki Y, Nakatsuka R, Ikezoe T, Yokoyama A, Taguchi T, Shimada K, Kurokawa Y, Yamasaki M, Miyata H, Nakajima K, Takiguchi S, Mori M, Doki Y, Naka T, Nishida T.","Int J Cancer. 2013 Dec 1;133(11):2737-43. doi: 10.1002/ijc.28282. Epub 2013 Jun 14.","Int J Cancer.  2013","PubMed","citation","PMID:23716303","pubmed","23716303","create date:2013/05/30 | first author:Takahashi T",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"IS-Dom: a dataset of independent structural domains automatically delineated from protein structures.","/pubmed/23715893","Ebina T, Umezawa Y, Kuroda Y.","J Comput Aided Mol Des. 2013 May;27(5):419-26. doi: 10.1007/s10822-013-9654-6. Epub 2013 May 29.","J Comput Aided Mol Des.  2013","PubMed","citation","PMID:23715893","pubmed","23715893","create date:2013/05/30 | first author:Ebina T",
"Proteomic approach toward molecular backgrounds of drug resistance of osteosarcoma cells in spheroid culture system.","/pubmed/23712969","Arai K, Sakamoto R, Kubota D, Kondo T.","Proteomics. 2013 Aug;13(15):2351-60. doi: 10.1002/pmic.201300053. Epub 2013 Jun 28.","Proteomics.  2013","PubMed","citation","PMID:23712969","pubmed","23712969","create date:2013/05/29 | first author:Arai K",
"LARP1 specifically recognizes the 3' terminus of poly(A) mRNA.","/pubmed/23711370","Aoki K, Adachi S, Homoto M, Kusano H, Koike K, Natsume T.","FEBS Lett. 2013 Jul 11;587(14):2173-8. doi: 10.1016/j.febslet.2013.05.035. Epub 2013 May 24.","FEBS Lett.  2013","PubMed","citation","PMID:23711370","pubmed","23711370","create date:2013/05/29 | first author:Aoki K",
"Correlation of serum levels of complement C4a desArg with pathologically estimated severity of glomerular lesions and mesangial hypercellularity scores in patients with IgA nephropathy.","/pubmed/23708385","Sogabe A, Uto H, Kanmura S, Nosaki T, Oyamada M, Tokunaga K, Nishida C, Fukumoto M, Oku M, Nishimoto K, Takenouchi S, Ido A, Shimada Y, Tsubouchi H.","Int J Mol Med. 2013 Aug;32(2):307-14. doi: 10.3892/ijmm.2013.1390. Epub 2013 May 24.","Int J Mol Med.  2013","PubMed","citation","PMID:23708385","pubmed","23708385","create date:2013/05/28 | first author:Sogabe A",
"Protein from the fraction remaining after RNA extraction is useful for proteomics but care must be exercised in its application.","/pubmed/23707946","Yamaguchi H, Hasegawa K, Esumi M.","Exp Mol Pathol. 2013 Aug;95(1):46-50. doi: 10.1016/j.yexmp.2013.05.002. Epub 2013 May 24.","Exp Mol Pathol.  2013","PubMed","citation","PMID:23707946","pubmed","23707946","create date:2013/05/28 | first author:Yamaguchi H",
"Glioma initiating cells form a differentiation niche via the induction of extracellular matrices and integrin αV.","/pubmed/23704872","Niibori-Nambu A, Midorikawa U, Mizuguchi S, Hide T, Nagai M, Komohara Y, Nagayama M, Hirayama M, Kobayashi D, Tsubota N, Takezaki T, Makino K, Nakamura H, Takeya M, Kuratsu J, Araki N.","PLoS One. 2013 May 21;8(5):e59558. doi: 10.1371/journal.pone.0059558. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23704872 | PMCID:PMC3660593","pubmed","23704872","create date:2013/05/25 | first author:Niibori-Nambu A",
"Single-membrane-bounded peroxisome division revealed by isolation of dynamin-based machinery.","/pubmed/23696667","Imoto Y, Kuroiwa H, Yoshida Y, Ohnuma M, Fujiwara T, Yoshida M, Nishida K, Yagisawa F, Hirooka S, Miyagishima SY, Misumi O, Kawano S, Kuroiwa T.","Proc Natl Acad Sci U S A. 2013 Jun 4;110(23):9583-8. doi: 10.1073/pnas.1303483110. Epub 2013 May 21.","Proc Natl Acad Sci U S A.  2013","PubMed","citation","PMID:23696667 | PMCID:PMC3677435","pubmed","23696667","create date:2013/05/23 | first author:Imoto Y",
"Application of quantitative proteomic analysis using tandem mass tags for discovery and identification of novel biomarkers in periodontal disease.","/pubmed/23696425","Tsuchida S, Satoh M, Kawashima Y, Sogawa K, Kado S, Sawai S, Nishimura M, Ogita M, Takeuchi Y, Kobyashi H, Aoki A, Kodera Y, Matsushita K, Izumi Y, Nomura F.","Proteomics. 2013 Aug;13(15):2339-50. doi: 10.1002/pmic.201200510. Epub 2013 Jun 20.","Proteomics.  2013","PubMed","citation","PMID:23696425","pubmed","23696425","create date:2013/05/23 | first author:Tsuchida S",
"Analysis of proteins associated with ozone stress response in soybean cultivars.","/pubmed/23688188","Khan NA, Komatsu S, Sawada H, Nouri MZ, Kohno Y.","Protein Pept Lett. 2013 Oct;20(10):1144-52.","Protein Pept Lett.  2013","PubMed","citation","PMID:23688188","pubmed","23688188","create date:2013/05/22 | first author:Khan NA",
"In silico screening for palmitoyl substrates reveals a role for DHHC1/3/10 (zDHHC1/3/11)-mediated neurochondrin palmitoylation in its targeting to Rab5-positive endosomes.","/pubmed/23687301","Oku S, Takahashi N, Fukata Y, Fukata M.","J Biol Chem. 2013 Jul 5;288(27):19816-29. doi: 10.1074/jbc.M112.431676. Epub 2013 May 16.","J Biol Chem.  2013","PubMed","citation","PMID:23687301 | PMCID:PMC3707685","pubmed","23687301","create date:2013/05/21 | first author:Oku S",
"Substrate-attached materials are enriched with tetraspanins and are analogous to the structures associated with rear-end retraction in migrating cells.","/pubmed/23676281","Yamada M, Mugnai G, Serada S, Yagi Y, Naka T, Sekiguchi K.","Cell Adh Migr. 2013 May-Jun;7(3):304-14. doi: 10.4161/cam.25041. Epub 2013 May 15.","Cell Adh Migr.  2013","PubMed","citation","PMID:23676281 | PMCID:PMC3711998","pubmed","23676281","create date:2013/05/17 | first author:Yamada M",
"Identification of a metabolizing enzyme in human kidney by proteomic correlation profiling.","/pubmed/23674616","Sakurai H, Kubota K, Inaba S, Takanaka K, Shinagawa A.","Mol Cell Proteomics. 2013 Aug;12(8):2313-23. doi: 10.1074/mcp.M112.023853. Epub 2013 May 14.","Mol Cell Proteomics.  2013","PubMed","citation","PMID:23674616 | PMCID:PMC3734587","pubmed","23674616","create date:2013/05/16 | first author:Sakurai H",
"[Rapid identification of microorganisms using MALDI-TOF mass spectrometry].","/pubmed/23672081","Sogawa K, Watanabe M, Nomura F.","Rinsho Byori. 2013 Jan;61(1):44-51. Japanese. ","Rinsho Byori.  2013","PubMed","citation","PMID:23672081","pubmed","23672081","create date:2013/05/16 | first author:Sogawa K",
"Quantitative expression of human drug transporter proteins in lung tissues: analysis of regional, gender, and interindividual differences by liquid chromatography-tandem mass spectrometry.","/pubmed/23670800","Sakamoto A, Matsumaru T, Yamamura N, Uchida Y, Tachikawa M, Ohtsuki S, Terasaki T.","J Pharm Sci. 2013 Sep;102(9):3395-406. doi: 10.1002/jps.23606. Epub 2013 May 13.","J Pharm Sci.  2013","PubMed","citation","PMID:23670800","pubmed","23670800","create date:2013/05/15 | first author:Sakamoto A",
"Identification of indicator proteins associated with flooding injury in soybean seedlings using label-free quantitative proteomics.","/pubmed/23659366","Nanjo Y, Nakamura T, Komatsu S.","J Proteome Res. 2013 Nov 1;12(11):4785-98. doi: 10.1021/pr4002349. Epub 2013 Jul 23.","J Proteome Res.  2013","PubMed","citation","PMID:23659366","pubmed","23659366","create date:2013/05/11 | first author:Nanjo Y",
"Protein fishing using magnetic nanobeads containing calmodulin site-specifically immobilized via an azido group.","/pubmed/23653405","Ikeda-Boku A, Kondo K, Ohno S, Yoshida E, Yokogawa T, Hayashi N, Nishikawa K.","J Biochem. 2013 Aug;154(2):159-65. doi: 10.1093/jb/mvt038. Epub 2013 May 7.","J Biochem.  2013","PubMed","citation","PMID:23653405","pubmed","23653405","create date:2013/05/09 | first author:Ikeda-Boku A",
"Quantitative atlas of blood-brain barrier transporters, receptors, and tight junction proteins in rats and common marmoset.","/pubmed/23650139","Hoshi Y, Uchida Y, Tachikawa M, Inoue T, Ohtsuki S, Terasaki T.","J Pharm Sci. 2013 Sep;102(9):3343-55. doi: 10.1002/jps.23575. Epub 2013 May 6.","J Pharm Sci.  2013","PubMed","citation","PMID:23650139","pubmed","23650139","create date:2013/05/08 | first author:Hoshi Y",
"Selective binding of antimicrobial porphyrins to the heme-receptor IsdH-NEAT3 of Staphylococcus aureus.","/pubmed/23649633","Vu NT, Moriwaki Y, Caaveiro JM, Terada T, Tsutsumi H, Hamachi I, Shimizu K, Tsumoto K.","Protein Sci. 2013 Jul;22(7):942-53. doi: 10.1002/pro.2276. Epub 2013 Jun 6.","Protein Sci.  2013","PubMed","citation","PMID:23649633 | PMCID:PMC3719088","pubmed","23649633","create date:2013/05/08 | first author:Vu NT",
"Glycoproteomic strategies: From discovery to clinical application of cancer carbohydrate biomarkers.","/pubmed/23640819","Ueda K.","Proteomics Clin Appl. 2013 Oct;7(9-10):607-17. doi: 10.1002/prca.201200123. Epub 2013 Aug 6. Review.","Proteomics Clin Appl.  2013","PubMed","citation","PMID:23640819","pubmed","23640819","create date:2013/05/04 | first author:Ueda K",
"Reconstruction of a robust glycodiagnostic agent supported by multiple lectin-assisted glycan profiling.","/pubmed/23640794","Kuno A, Sato T, Shimazaki H, Unno S, Saitou K, Kiyohara K, Sogabe M, Tsuruno C, Takahama Y, Ikehara Y, Narimatsu H.","Proteomics Clin Appl. 2013 Oct;7(9-10):642-7. doi: 10.1002/prca.201300010. Epub 2013 Aug 7.","Proteomics Clin Appl.  2013","PubMed","citation","PMID:23640794","pubmed","23640794","create date:2013/05/04 | first author:Kuno A",
"α-tubulin is rapidly phosphorylated in response to hyperosmotic stress in rice and Arabidopsis.","/pubmed/23628996","Ban Y, Kobayashi Y, Hara T, Hamada T, Hashimoto T, Takeda S, Hattori T.","Plant Cell Physiol. 2013 Jun;54(6):848-58. doi: 10.1093/pcp/pct065. Epub 2013 Apr 28.","Plant Cell Physiol.  2013","PubMed","citation","PMID:23628996","pubmed","23628996","create date:2013/05/01 | first author:Ban Y",
"Tissue sample preparation for biomarker discovery.","/pubmed/23625391","Suehara Y, Kubota D, Saito T.","Methods Mol Biol. 2013;1002:13-23. doi: 10.1007/978-1-62703-360-2_2.","Methods Mol Biol.  2013","PubMed","citation","PMID:23625391","pubmed","23625391","create date:2013/04/30 | first author:Suehara Y",
"Time-course proteomic profile of Candida albicans during adaptation to a fetal serum.","/pubmed/23620121","Aoki W, Ueda T, Tatsukami Y, Kitahara N, Morisaka H, Kuroda K, Ueda M.","Pathog Dis. 2013 Feb;67(1):67-75. doi: 10.1111/2049-632X.12003. Epub 2012 Nov 20.","Pathog Dis.  2013","PubMed","citation","PMID:23620121","pubmed","23620121","create date:2013/04/27 | first author:Aoki W",
"Plant plasma membrane proteomics for improving cold tolerance.","/pubmed/23616787","Takahashi D, Li B, Nakayama T, Kawamura Y, Uemura M.","Front Plant Sci. 2013 Apr 17;4:90. doi: 10.3389/fpls.2013.00090. eCollection 2013.","Front Plant Sci.  2013","PubMed","citation","PMID:23616787 | PMCID:PMC3628364","pubmed","23616787","create date:2013/04/26 | first author:Takahashi D",
"Glycoproteomics-based cancer marker discovery adopting dual enrichment with Wisteria floribunda agglutinin for high specific glyco-diagnosis of cholangiocarcinoma.","/pubmed/23612463","Matsuda A, Kuno A, Matsuzaki H, Kawamoto T, Shikanai T, Nakanuma Y, Yamamoto M, Ohkohchi N, Ikehara Y, Shoda J, Hirabayashi J, Narimatsu H.","J Proteomics. 2013 Jun 24;85:1-11. doi: 10.1016/j.jprot.2013.04.017. Epub 2013 Apr 21.","J Proteomics.  2013","PubMed","citation","PMID:23612463","pubmed","23612463","create date:2013/04/25 | first author:Matsuda A",
"Crystal structure of the capsular polysaccharide synthesizing protein CapE of Staphylococcus aureus.","/pubmed/23611437","Miyafusa T, Caaveiro JM, Tanaka Y, Tanner ME, Tsumoto K.","Biosci Rep. 2013 Jun 11;33(3). pii: e00043. doi: 10.1042/BSR20130017.","Biosci Rep.  2013","PubMed","citation","PMID:23611437 | PMCID:PMC3699295","pubmed","23611437","create date:2013/04/25 | first author:Miyafusa T",
"Endocytosis of gene delivery vectors: from clathrin-dependent to lipid raft-mediated endocytosis.","/pubmed/23587924","El-Sayed A, Harashima H.","Mol Ther. 2013 Jun;21(6):1118-30. doi: 10.1038/mt.2013.54. Epub 2013 Apr 16. Review.","Mol Ther.  2013","PubMed","citation","PMID:23587924 | PMCID:PMC3677298","pubmed","23587924","create date:2013/04/17 | first author:El-Sayed A",
"Site-specific quantitative analysis of overglycosylation of collagen in osteogenesis imperfecta using hydrazide chemistry and SILAC.","/pubmed/23581850","Taga Y, Kusubata M, Ogawa-Goto K, Hattori S.","J Proteome Res. 2013 May 3;12(5):2225-32. doi: 10.1021/pr400079d. Epub 2013 Apr 22.","J Proteome Res.  2013","PubMed","citation","PMID:23581850","pubmed","23581850","create date:2013/04/16 | first author:Taga Y",
"Scanning protein analysis of electrofocusing gels using X-ray fluorescence.","/pubmed/23576194","Matsuyama S, Matsunaga A, Sakamoto S, Iida Y, Suzuki Y, Ishizaka Y, Yamauchi K, Ishikawa T, Shimura M.","Metallomics. 2013 May;5(5):492-500. doi: 10.1039/c3mt20266f. Epub 2013 Apr 10.","Metallomics.  2013","PubMed","citation","PMID:23576194","pubmed","23576194","create date:2013/04/12 | first author:Matsuyama S",
"Genetics and phosphoproteomics reveal a protein phosphorylation network in the abscisic acid signaling pathway in Arabidopsis thaliana.","/pubmed/23572148","Umezawa T, Sugiyama N, Takahashi F, Anderson JC, Ishihama Y, Peck SC, Shinozaki K.","Sci Signal. 2013 Apr 9;6(270):rs8. doi: 10.1126/scisignal.2003509.","Sci Signal.  2013","PubMed","citation","PMID:23572148","pubmed","23572148","create date:2013/04/11 | first author:Umezawa T",
"Spatiotemporal regulation of meiotic recombination by Liaisonin.","/pubmed/23572041","Miyoshi T, Ito M, Ohta K.","Bioarchitecture. 2013 Jan-Feb;3(1):20-4. doi: 10.4161/bioa.23966.","Bioarchitecture.  2013","PubMed","citation","PMID:23572041 | PMCID:PMC3639241","pubmed","23572041","create date:2013/04/11 | first author:Miyoshi T",
"Proteomics-based allergen analysis in plants.","/pubmed/23568023","Nakamura R, Teshima R.","J Proteomics. 2013 Nov 20;93:40-9. doi: 10.1016/j.jprot.2013.03.018. Epub 2013 Apr 6. Review.","J Proteomics.  2013","PubMed","citation","PMID:23568023","pubmed","23568023","create date:2013/04/10 | first author:Nakamura R",
"Two dimensional electrophoresis of the exo-proteome produced from community acquired methicillin resistant Staphylococcus aureus belonging to clonal complex 80.","/pubmed/23566758","Enany S, Yoshida Y, Magdeldin S, Bo X, Zhang Y, Enany M, Yamamoto T.","Microbiol Res. 2013 Oct 1;168(8):504-11. doi: 10.1016/j.micres.2013.03.004. Epub 2013 Apr 6.","Microbiol Res.  2013","PubMed","citation","PMID:23566758","pubmed","23566758","create date:2013/04/10 | first author:Enany S",
"Organ-specific proteome analysis for identification of abiotic stress response mechanism in crop.","/pubmed/23565117","Komatsu S, Hossain Z.","Front Plant Sci. 2013 Apr 3;4:71. doi: 10.3389/fpls.2013.00071. eCollection 2013.","Front Plant Sci.  2013","PubMed","citation","PMID:23565117 | PMCID:PMC3615219","pubmed","23565117","create date:2013/04/09 | first author:Komatsu S",
"Quantitative protein analysis using (13)C7-labeled iodoacetanilide and d5-labeled N-ethylmaleimide by nano liquid chromatography/nanoelectrospray ionization ion trap mass spectrometry.","/pubmed/23562245","Kurono S, Kaneko Y, Niwayama S.","Bioorg Med Chem Lett. 2013 May 15;23(10):3111-8. doi: 10.1016/j.bmcl.2013.02.112. Epub 2013 Mar 14.","Bioorg Med Chem Lett.  2013","PubMed","citation","PMID:23562245","pubmed","23562245","create date:2013/04/09 | first author:Kurono S",
"Autoantigenicity of carbonic anhydrase 1 in patients with abdominal aortic aneurysm, revealed by proteomic surveillance.","/pubmed/23557951","Ando T, Iizuka N, Sato T, Chikada M, Kurokawa MS, Arito M, Okamoto K, Suematsu N, Makuuchi H, Kato T.","Hum Immunol. 2013 Jul;74(7):852-7. doi: 10.1016/j.humimm.2013.02.009. Epub 2013 Apr 2.","Hum Immunol.  2013","PubMed","citation","PMID:23557951","pubmed","23557951","create date:2013/04/06 | first author:Ando T",
"The kinesin-like protein TOP promotes Aurora localisation and induces mitochondrial, chloroplast and nuclear division.","/pubmed/23549784","Yoshida Y, Fujiwara T, Imoto Y, Yoshida M, Ohnuma M, Hirooka S, Misumi O, Kuroiwa H, Kato S, Matsunaga S, Kuroiwa T.","J Cell Sci. 2013 Jun 1;126(Pt 11):2392-400. doi: 10.1242/jcs.116798. Epub 2013 Apr 2.","J Cell Sci.  2013","PubMed","citation","PMID:23549784","pubmed","23549784","create date:2013/04/04 | first author:Yoshida Y",
