Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"High-confidence glycosome proteome for procyclic form Trypanosoma brucei by epitope-tag organelle enrichment and SILAC proteomics.","/pubmed/24792668","Güther ML, Urbaniak MD, Tavendale A, Prescott A, Ferguson MA.","J Proteome Res. 2014 Jun 6;13(6):2796-806. doi: 10.1021/pr401209w. Epub 2014 May 13.","J Proteome Res.  2014","PubMed","citation","PMID:24792668 | PMCID:PMC4052807","pubmed","24792668","create date:2014/05/06 | first author:Güther ML",
"Proteomics meets blue biotechnology: a wealth of novelties and opportunities.","/pubmed/24780860","Hartmann EM, Durighello E, Pible O, Nogales B, Beltrametti F, Bosch R, Christie-Oleza JA, Armengaud J.","Mar Genomics. 2014 Oct;17:35-42. doi: 10.1016/j.margen.2014.04.003. Epub 2014 Apr 26. Review.","Mar Genomics.  2014","PubMed","citation","PMID:24780860","pubmed","24780860","create date:2014/05/02 | first author:Hartmann EM",
"Proteomics and metabolomics as tools to unravel novel culprits and mechanisms of uremic toxicity: instrument or hype?","/pubmed/24780472","Mullen W, Saigusa D, Abe T, Adamski J, Mischak H.","Semin Nephrol. 2014 Mar;34(2):180-90. doi: 10.1016/j.semnephrol.2014.02.009. Epub 2014 Feb 18. Review.","Semin Nephrol.  2014","PubMed","citation","PMID:24780472","pubmed","24780472","create date:2014/05/02 | first author:Mullen W",
"Crumbs promotes expanded recognition and degradation by the SCF(Slimb/β-TrCP) ubiquitin ligase.","/pubmed/24778256","Ribeiro P, Holder M, Frith D, Snijders AP, Tapon N.","Proc Natl Acad Sci U S A. 2014 May 13;111(19):E1980-9. doi: 10.1073/pnas.1315508111. Epub 2014 Apr 28.","Proc Natl Acad Sci U S A.  2014","PubMed","citation","PMID:24778256 | PMCID:PMC4024906","pubmed","24778256","create date:2014/04/30 | first author:Ribeiro P",
"Proteomics and metabolomics for mechanistic insights and biomarker discovery in cardiovascular disease.","/pubmed/24776335","Barallobre-Barreiro J, Chung YL, Mayr M.","Rev Esp Cardiol (Engl Ed). 2013 Aug;66(8):657-61. doi: 10.1016/j.rec.2013.04.009. Epub 2013 Jul 2. Review.","Rev Esp Cardiol (Engl Ed).  2013","PubMed","citation","PMID:24776335","pubmed","24776335","create date:2014/04/30 | first author:Barallobre-Barreiro J",
"In between - Proteomics of dog biological fluids.","/pubmed/24768907","Miller I, Preßlmayer-Hartler A, Wait R, Hummel K, Sensi C, Eberini I, Razzazi-Fazeli E, Gianazza E.","J Proteomics. 2014 Jun 25;106:30-45. doi: 10.1016/j.jprot.2014.04.016. Epub 2014 Apr 22. Review.","J Proteomics.  2014","PubMed","citation","PMID:24768907","pubmed","24768907","create date:2014/04/29 | first author:Miller I",
"qcML: an exchange format for quality control metrics from mass spectrometry experiments.","/pubmed/24760958","Walzer M, Pernas LE, Nasso S, Bittremieux W, Nahnsen S, Kelchtermans P, Pichler P, van den Toorn HW, Staes A, Vandenbussche J, Mazanek M, Taus T, Scheltema RA, Kelstrup CD, Gatto L, van Breukelen B, Aiche S, Valkenborg D, Laukens K, Lilley KS, Olsen JV, Heck AJ, et al.","Mol Cell Proteomics. 2014 Aug;13(8):1905-13. doi: 10.1074/mcp.M113.035907. Epub 2014 Apr 23.","Mol Cell Proteomics.  2014","PubMed","citation","PMID:24760958 | PMCID:PMC4125725","pubmed","24760958","create date:2014/04/25 | first author:Walzer M",
"Quantitative proteomic analysis of hepatocyte-secreted extracellular vesicles reveals candidate markers for liver toxicity.","/pubmed/24747303","Rodríguez-Suárez E, Gonzalez E, Hughes C, Conde-Vancells J, Rudella A, Royo F, Palomo L, Elortza F, Lu SC, Mato JM, Vissers JP, Falcón-Pérez JM.","J Proteomics. 2014 May 30;103:227-40. doi: 10.1016/j.jprot.2014.04.008. Epub 2014 Apr 18.","J Proteomics.  2014","PubMed","citation","PMID:24747303 | PMCID:PMC5119459","pubmed","24747303","create date:2014/04/22 | first author:Rodríguez-Suárez E",
"Genetic control of differential acetylation in diabetic rats.","/pubmed/24743600","Kaisaki PJ, Otto GW, McGouran JF, Toubal A, Argoud K, Waller-Evans H, Finlay C, Caldérari S, Bihoreau MT, Kessler BM, Gauguier D, Mott R.","PLoS One. 2014 Apr 17;9(4):e94555. doi: 10.1371/journal.pone.0094555. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:24743600 | PMCID:PMC3990556","pubmed","24743600","create date:2014/04/20 | first author:Kaisaki PJ",
"Affinity proteomics reveals elevated muscle proteins in plasma of children with cerebral malaria.","/pubmed/24743550","Bachmann J, Burté F, Pramana S, Conte I, Brown BJ, Orimadegun AE, Ajetunmobi WA, Afolabi NK, Akinkunmi F, Omokhodion S, Akinbami FO, Shokunbi WA, Kampf C, Pawitan Y, Uhlén M, Sodeinde O, Schwenk JM, Wahlgren M, Fernandez-Reyes D, Nilsson P.","PLoS Pathog. 2014 Apr 17;10(4):e1004038. doi: 10.1371/journal.ppat.1004038. eCollection 2014 Apr.","PLoS Pathog.  2014","PubMed","citation","PMID:24743550 | PMCID:PMC3990714","pubmed","24743550","create date:2014/04/20 | first author:Bachmann J",
"Tracing the proteomic fingerprint of the diabetic aorta?","/pubmed/24736850","Suna G, Mayr M.","Circ Cardiovasc Genet. 2014 Apr;7(2):100-1. doi: 10.1161/CIRCGENETICS.114.000592. No abstract available. ","Circ Cardiovasc Genet.  2014","PubMed","citation","PMID:24736850","pubmed","24736850","create date:2014/04/17 | first author:Suna G",
"Network analysis of inflammatory genes and their transcriptional regulators in coronary artery disease.","/pubmed/24736319","Nair J, Ghatge M, Kakkar VV, Shanker J.","PLoS One. 2014 Apr 15;9(4):e94328. doi: 10.1371/journal.pone.0094328. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:24736319 | PMCID:PMC3988072","pubmed","24736319","create date:2014/04/17 | first author:Nair J",
"Insights into the regulation of DMSP synthesis in the diatom Thalassiosira pseudonana through APR activity, proteomics and gene expression analyses on cells acclimating to changes in salinity, light and nitrogen.","/pubmed/24733415","Kettles NL, Kopriva S, Malin G.","PLoS One. 2014 Apr 14;9(4):e94795. doi: 10.1371/journal.pone.0094795. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:24733415 | PMCID:PMC3986220","pubmed","24733415","create date:2014/04/16 | first author:Kettles NL",
"Modulation of the chromatin phosphoproteome by the Haspin protein kinase.","/pubmed/24732914","Maiolica A, de Medina-Redondo M, Schoof EM, Chaikuad A, Villa F, Gatti M, Jeganathan S, Lou HJ, Novy K, Hauri S, Toprak UH, Herzog F, Meraldi P, Penengo L, Turk BE, Knapp S, Linding R, Aebersold R.","Mol Cell Proteomics. 2014 Jul;13(7):1724-40. doi: 10.1074/mcp.M113.034819. Epub 2014 Apr 14.","Mol Cell Proteomics.  2014","PubMed","citation","PMID:24732914 | PMCID:PMC4083111","pubmed","24732914","create date:2014/04/16 | first author:Maiolica A",
"ProteomeXchange provides globally coordinated proteomics data submission and dissemination.","/pubmed/24727771","Vizcaíno JA, Deutsch EW, Wang R, Csordas A, Reisinger F, Ríos D, Dianes JA, Sun Z, Farrah T, Bandeira N, Binz PA, Xenarios I, Eisenacher M, Mayer G, Gatto L, Campos A, Chalkley RJ, Kraus HJ, Albar JP, Martinez-Bartolomé S, Apweiler R, Omenn GS, et al.","Nat Biotechnol. 2014 Mar;32(3):223-6. doi: 10.1038/nbt.2839. No abstract available. ","Nat Biotechnol.  2014","PubMed","citation","PMID:24727771 | PMCID:PMC3986813","pubmed","24727771","create date:2014/04/15 | first author:Vizcaíno JA",
"Arabidopsis AtPARK13, which confers thermotolerance, targets misfolded proteins.","/pubmed/24719325","Basak I, Pal R, Patil KS, Dunne A, Ho HP, Lee S, Peiris D, Maple-Grødem J, Odell M, Chang EJ, Larsen JP, Møller SG.","J Biol Chem. 2014 May 23;289(21):14458-69. doi: 10.1074/jbc.M114.548156. Epub 2014 Apr 9.","J Biol Chem.  2014","PubMed","citation","PMID:24719325 | PMCID:PMC4031502","pubmed","24719325","create date:2014/04/11 | first author:Basak I",
"New insights into the DT40 B cell receptor cluster using a proteomic proximity labeling assay.","/pubmed/24706754","Li XW, Rees JS, Xue P, Zhang H, Hamaia SW, Sanderson B, Funk PE, Farndale RW, Lilley KS, Perrett S, Jackson AP.","J Biol Chem. 2014 May 23;289(21):14434-47. doi: 10.1074/jbc.M113.529578. Epub 2014 Apr 4.","J Biol Chem.  2014","PubMed","citation","PMID:24706754 | PMCID:PMC4031500","pubmed","24706754","create date:2014/04/08 | first author:Li XW",
"Parallel clustering algorithm for large-scale biological data sets.","/pubmed/24705246","Wang M, Zhang W, Ding W, Dai D, Zhang H, Xie H, Chen L, Guo Y, Xie J.","PLoS One. 2014 Apr 4;9(4):e91315. doi: 10.1371/journal.pone.0091315. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:24705246 | PMCID:PMC3976248","pubmed","24705246","create date:2014/04/08 | first author:Wang M",
"Truncating plakophilin-2 mutations in arrhythmogenic cardiomyopathy are associated with protein haploinsufficiency in both myocardium and epidermis.","/pubmed/24704780","Rasmussen TB, Nissen PH, Palmfeldt J, Gehmlich K, Dalager S, Jensen UB, Kim WY, Heickendorff L, Mølgaard H, Jensen HK, Baandrup UT, Bross P, Mogensen J.","Circ Cardiovasc Genet. 2014 Jun;7(3):230-40. doi: 10.1161/CIRCGENETICS.113.000338. Epub 2014 Apr 4.","Circ Cardiovasc Genet.  2014","PubMed","citation","PMID:24704780","pubmed","24704780","create date:2014/04/08 | first author:Rasmussen TB",
"Secretory products of helminth parasites as immunomodulators.","/pubmed/24704440","Harnett W.","Mol Biochem Parasitol. 2014 Jul;195(2):130-6. doi: 10.1016/j.molbiopara.2014.03.007. Epub 2014 Apr 3. Review.","Mol Biochem Parasitol.  2014","PubMed","citation","PMID:24704440","pubmed","24704440","create date:2014/04/08 | first author:Harnett W",
"Identification of hypoxia-regulated proteins using MALDI-mass spectrometry imaging combined with quantitative proteomics.","/pubmed/24702160","Djidja MC, Chang J, Hadjiprocopis A, Schmich F, Sinclair J, Mršnik M, Schoof EM, Barker HE, Linding R, Jørgensen C, Erler JT.","J Proteome Res. 2014 May 2;13(5):2297-313. doi: 10.1021/pr401056c. Epub 2014 Apr 24.","J Proteome Res.  2014","PubMed","citation","PMID:24702160","pubmed","24702160","create date:2014/04/08 | first author:Djidja MC",
"STXBP1 promotes Weibel-Palade body exocytosis through its interaction with the Rab27A effector Slp4-a.","/pubmed/24700782","van Breevoort D, Snijders AP, Hellen N, Weckhuysen S, van Hooren KW, Eikenboom J, Valentijn K, Fernandez-Borja M, Ceulemans B, De Jonghe P, Voorberg J, Hannah M, Carter T, Bierings R.","Blood. 2014 May 15;123(20):3185-94. doi: 10.1182/blood-2013-10-535831. Epub 2014 Apr 3.","Blood.  2014","PubMed","citation","PMID:24700782","pubmed","24700782","create date:2014/04/05 | first author:van Breevoort D",
"Alcohol-related brain damage in humans.","/pubmed/24699688","Erdozain AM, Morentin B, Bedford L, King E, Tooth D, Brewer C, Wayne D, Johnson L, Gerdes HK, Wigmore P, Callado LF, Carter WG.","PLoS One. 2014 Apr 3;9(4):e93586. doi: 10.1371/journal.pone.0093586. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:24699688 | PMCID:PMC3974765","pubmed","24699688","create date:2014/04/05 | first author:Erdozain AM",
"Discovery and validation of biomarkers to guide clinical management of pneumonia in African children.","/pubmed/24696240","Huang H, Ideh RC, Gitau E, Thézénas ML, Jallow M, Ebruke B, Chimah O, Oluwalana C, Karanja H, Mackenzie G, Adegbola RA, Kwiatkowski D, Kessler BM, Berkley JA, Howie SR, Casals-Pascual C.","Clin Infect Dis. 2014 Jun;58(12):1707-15. doi: 10.1093/cid/ciu202. Epub 2014 Apr 2.","Clin Infect Dis.  2014","PubMed","citation","PMID:24696240 | PMCID:PMC4036688","pubmed","24696240","create date:2014/04/04 | first author:Huang H",
"What can proteomics tell us about platelets?","/pubmed/24677239","Burkhart JM, Gambaryan S, Watson SP, Jurk K, Walter U, Sickmann A, Heemskerk JW, Zahedi RP.","Circ Res. 2014 Mar 28;114(7):1204-19. doi: 10.1161/CIRCRESAHA.114.301598. Review.","Circ Res.  2014","PubMed","citation","PMID:24677239","pubmed","24677239","create date:2014/03/29 | first author:Burkhart JM",
"Numerical compression schemes for proteomics mass spectrometry data.","/pubmed/24677029","Teleman J, Dowsey AW, Gonzalez-Galarza FF, Perkins S, Pratt B, Röst HL, Malmström L, Malmström J, Jones AR, Deutsch EW, Levander F.","Mol Cell Proteomics. 2014 Jun;13(6):1537-42. doi: 10.1074/mcp.O114.037879. Epub 2014 Mar 27.","Mol Cell Proteomics.  2014","PubMed","citation","PMID:24677029 | PMCID:PMC4047472","pubmed","24677029","create date:2014/03/29 | first author:Teleman J",
"Trypsin- and Chymotrypsin-like serine proteases in schistosoma mansoni-- 'the undiscovered country'.","/pubmed/24676141","Horn M, Fajtová P, Rojo Arreola L, Ulrychová L, Bartošová-Sojková P, Franta Z, Protasio AV, Opavský D, Vondrášek J, McKerrow JH, Mareš M, Caffrey CR, Dvořák J.","PLoS Negl Trop Dis. 2014 Mar 27;8(3):e2766. doi: 10.1371/journal.pntd.0002766. eCollection 2014 Mar.","PLoS Negl Trop Dis.  2014","PubMed","citation","PMID:24676141 | PMCID:PMC3967958","pubmed","24676141","create date:2014/03/29 | first author:Horn M",
"Integrated visualization of a multi-omics study of starvation in mouse intestine.","/pubmed/24675236","van Iersel MP, Sokolović M, Lenaerts K, Kutmon M, Bouwman FG, Lamers WH, Mariman EC, Evelo CT.","J Integr Bioinform. 2014 Mar 28;11(1):235. doi: 10.2390/biecoll-jib-2014-235.","J Integr Bioinform.  2014","PubMed","citation","PMID:24675236","pubmed","24675236","create date:2014/03/29 | first author:van Iersel MP",
"High-throughput quantitative proteomic analysis of dengue virus type 2 infected A549 cells.","/pubmed/24671231","Chiu HC, Hannemann H, Heesom KJ, Matthews DA, Davidson AD.","PLoS One. 2014 Mar 26;9(3):e93305. doi: 10.1371/journal.pone.0093305. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:24671231 | PMCID:PMC3966871","pubmed","24671231","create date:2014/03/29 | first author:Chiu HC",
"Quantification of pancreatic cancer proteome and phosphorylome: indicates molecular events likely contributing to cancer and activity of drug targets.","/pubmed/24670416","Britton D, Zen Y, Quaglia A, Selzer S, Mitra V, Löβner C, Jung S, Böhm G, Schmid P, Prefot P, Hoehle C, Koncarevic S, Gee J, Nicholson R, Ward M, Castellano L, Stebbing J, Zucht HD, Sarker D, Heaton N, Pike I.","PLoS One. 2014 Mar 26;9(3):e90948. doi: 10.1371/journal.pone.0090948. eCollection 2014. Erratum in: PLoS One. 2014;9(8):e107077. ","PLoS One.  2014","PubMed","citation","PMID:24670416 | PMCID:PMC3966770","pubmed","24670416","create date:2014/03/29 | first author:Britton D",
"Quantitative proteomic profiling of pleomorphic human sarcoma identifies CLIC1 as a dominant pro-oncogenic receptor expressed in diverse sarcoma types.","/pubmed/24661138","Murray E, Hernychová L, Scigelova M, Ho J, Nekulova M, O'Neill JR, Nenutil R, Vesely K, Dundas SR, Dhaliwal C, Henderson H, Hayward RL, Salter DM, Vojtěšek B, Hupp TR.","J Proteome Res. 2014 May 2;13(5):2543-59. doi: 10.1021/pr4010713. Epub 2014 Apr 9.","J Proteome Res.  2014","PubMed","citation","PMID:24661138","pubmed","24661138","create date:2014/03/26 | first author:Murray E",
"Unraveling vitamin B12-responsive gene regulation in algae.","/pubmed/24627342","Helliwell KE, Scaife MA, Sasso S, Araujo AP, Purton S, Smith AG.","Plant Physiol. 2014 May;165(1):388-97. doi: 10.1104/pp.113.234369. Epub 2014 Mar 13.","Plant Physiol.  2014","PubMed","citation","PMID:24627342 | PMCID:PMC4012597","pubmed","24627342","create date:2014/03/15 | first author:Helliwell KE",
"Identification of salivary gland proteins depleted after blood feeding in the malaria vector Anopheles campestris-like mosquitoes (Diptera: Culicidae).","/pubmed/24599352","Sor-suwan S, Jariyapan N, Roytrakul S, Paemanee A, Phumee A, Phattanawiboon B, Intakhan N, Chanmol W, Bates PA, Saeung A, Choochote W.","PLoS One. 2014 Mar 5;9(3):e90809. doi: 10.1371/journal.pone.0090809. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:24599352 | PMCID:PMC3944739","pubmed","24599352","create date:2014/03/07 | first author:Sor-suwan S",
"A proteomic chronology of gene expression through the cell cycle in human myeloid leukemia cells.","/pubmed/24596151","Ly T, Ahmad Y, Shlien A, Soroka D, Mills A, Emanuele MJ, Stratton MR, Lamond AI.","Elife. 2014 Jan 1;3:e01630. doi: 10.7554/eLife.01630.","Elife.  2014","PubMed","citation","PMID:24596151 | PMCID:PMC3936288","pubmed","24596151","create date:2014/03/07 | first author:Ly T",
"Semiquantitative analysis of clinical heat stress in Clostridium difficile strain 630 using a GeLC/MS workflow with emPAI quantitation.","/pubmed/24586458","Ternan NG, Jain S, Graham RL, McMullan G.","PLoS One. 2014 Feb 24;9(2):e88960. doi: 10.1371/journal.pone.0088960. eCollection 2014. Erratum in: PLoS One. 2014;9(5):e97413. ","PLoS One.  2014","PubMed","citation","PMID:24586458 | PMCID:PMC3933415","pubmed","24586458","create date:2014/03/04 | first author:Ternan NG",
"Natural polymorphisms in Tap2 influence negative selection and CD4∶CD8 lineage commitment in the rat.","/pubmed/24586191","Tuncel J, Haag S, Yau AC, Norin U, Baud A, Lönnblom E, Maratou K, Ytterberg AJ, Ekman D, Thordardottir S, Johannesson M, Gillett A; EURATRANS Consortium., Stridh P, Jagodic M, Olsson T, Fernández-Teruel A, Zubarev RA, Mott R, Aitman TJ, Flint J, Holmdahl R.","PLoS Genet. 2014 Feb 20;10(2):e1004151. doi: 10.1371/journal.pgen.1004151. eCollection 2014 Feb.","PLoS Genet.  2014","PubMed","citation","PMID:24586191 | PMCID:PMC3930506","pubmed","24586191","create date:2014/03/04 | first author:Tuncel J",
"A systems wide mass spectrometric based linear motif screen to identify dominant in-vivo interacting proteins for the ubiquitin ligase MDM2.","/pubmed/24583282","Nicholson J, Scherl A, Way L, Blackburn EA, Walkinshaw MD, Ball KL, Hupp TR.","Cell Signal. 2014 Jun;26(6):1243-57. doi: 10.1016/j.cellsig.2014.02.011. Epub 2014 Feb 28.","Cell Signal.  2014","PubMed","citation","PMID:24583282","pubmed","24583282","create date:2014/03/04 | first author:Nicholson J",
"Near Real-Time Processing of Proteomics Data Using Hadoop.","/pubmed/27447310","Hillman C, Ahmad Y, Whitehorn M, Cobley A.","Big Data. 2014 Mar;2(1):44-9. doi: 10.1089/big.2013.0036. Epub 2014 Feb 14.","Big Data.  2014","PubMed","citation","PMID:27447310","pubmed","27447310","create date:2014/03/01 | first author:Hillman C",
"Identification of vaccine antigens using integrated proteomic analyses of surface immunogens from serogroup B Neisseria meningitidis.","/pubmed/24561796","Tsolakos N, Brookes C, Taylor S, Gorringe A, Tang CM, Feavers IM, Wheeler JX.","J Proteomics. 2014 Apr 14;101:63-76. doi: 10.1016/j.jprot.2014.02.013. Epub 2014 Feb 21.","J Proteomics.  2014","PubMed","citation","PMID:24561796","pubmed","24561796","create date:2014/02/25 | first author:Tsolakos N",
"The mitochondrial respiratory chain of the secondary green alga Euglena gracilis shares many additional subunits with parasitic Trypanosomatidae.","/pubmed/24561571","Perez E, Lapaille M, Degand H, Cilibrasi L, Villavicencio-Queijeiro A, Morsomme P, González-Halphen D, Field MC, Remacle C, Baurain D, Cardol P.","Mitochondrion. 2014 Nov;19 Pt B:338-49. doi: 10.1016/j.mito.2014.02.001. Epub 2014 Feb 21.","Mitochondrion.  2014","PubMed","citation","PMID:24561571","pubmed","24561571","create date:2014/02/25 | first author:Perez E",
"Kdm3a lysine demethylase is an Hsp90 client required for cytoskeletal rearrangements during spermatogenesis.","/pubmed/24554764","Kasioulis I, Syred HM, Tate P, Finch A, Shaw J, Seawright A, Fuszard M, Botting CH, Shirran S, Adams IR, Jackson IJ, van Heyningen V, Yeyati PL.","Mol Biol Cell. 2014 Apr;25(8):1216-33. doi: 10.1091/mbc.E13-08-0471. Epub 2014 Feb 19.","Mol Biol Cell.  2014","PubMed","citation","PMID:24554764 | PMCID:PMC3982988","pubmed","24554764","create date:2014/02/21 | first author:Kasioulis I",
"Identification of differentially expressed proteins in sulfadiazine resistant and sensitive strains of Toxoplasma gondii using difference-gel electrophoresis (DIGE).","/pubmed/24533291","Doliwa C, Xia D, Escotte-Binet S, Newsham EL, Sanya J S, Aubert D, Randle N, Wastling JM, Villena I.","Int J Parasitol Drugs Drug Resist. 2013 Jan 5;3:35-44. doi: 10.1016/j.ijpddr.2012.12.002. eCollection 2013 Dec.","Int J Parasitol Drugs Drug Resist.  2013","PubMed","citation","PMID:24533291 | PMCID:PMC3862439","pubmed","24533291","create date:2014/02/18 | first author:Doliwa C",
"Phosphoproteomic analysis reveals regulatory mechanisms at the kidney filtration barrier.","/pubmed/24511133","Rinschen MM, Wu X, König T, Pisitkun T, Hagmann H, Pahmeyer C, Lamkemeyer T, Kohli P, Schnell N, Schermer B, Dryer S, Brooks BR, Beltrao P, Krueger M, Brinkkoetter PT, Benzing T.","J Am Soc Nephrol. 2014 Jul;25(7):1509-22. doi: 10.1681/ASN.2013070760. Epub 2014 Feb 7.","J Am Soc Nephrol.  2014","PubMed","citation","PMID:24511133 | PMCID:PMC4073431","pubmed","24511133","create date:2014/02/11 | first author:Rinschen MM",
"Protein profiling using two-dimensional difference gel electrophoresis (2-D DIGE).","/pubmed/24510675","Feret R, Lilley KS.","Curr Protoc Protein Sci. 2014 Feb 3;75:Unit 22.2.. doi: 10.1002/0471140864.ps2202s75.","Curr Protoc Protein Sci.  2014","PubMed","citation","PMID:24510675","pubmed","24510675","create date:2014/02/11 | first author:Feret R",
"A mass spectrometry-based hybrid method for structural modeling of protein complexes.","/pubmed/24509631","Politis A, Stengel F, Hall Z, Hernández H, Leitner A, Walzthoeni T, Robinson CV, Aebersold R.","Nat Methods. 2014 Apr;11(4):403-406. doi: 10.1038/nmeth.2841. Epub 2014 Feb 9.","Nat Methods.  2014","PubMed","citation","PMID:24509631 | PMCID:PMC3972104","pubmed","24509631","create date:2014/02/11 | first author:Politis A",
"TbGT8 is a bifunctional glycosyltransferase that elaborates N-linked glycans on a protein phosphatase AcP115 and a GPI-anchor modifying glycan in Trypanosoma brucei.","/pubmed/24508870","Nakanishi M, Karasudani M, Shiraishi T, Hashida K, Hino M, Ferguson MA, Nomoto H.","Parasitol Int. 2014 Jun;63(3):513-8. doi: 10.1016/j.parint.2014.01.007. Epub 2014 Feb 7.","Parasitol Int.  2014","PubMed","citation","PMID:24508870 | PMCID:PMC4003530","pubmed","24508870","create date:2014/02/11 | first author:Nakanishi M",
"Proteomics analysis of cancer exosomes using a novel modified aptamer-based array (SOMAscan™) platform.","/pubmed/24505114","Webber J, Stone TC, Katilius E, Smith BC, Gordon B, Mason MD, Tabi Z, Brewis IA, Clayton A.","Mol Cell Proteomics. 2014 Apr;13(4):1050-64. doi: 10.1074/mcp.M113.032136. Epub 2014 Feb 6.","Mol Cell Proteomics.  2014","PubMed","citation","PMID:24505114 | PMCID:PMC3977183","pubmed","24505114","create date:2014/02/08 | first author:Webber J",
"Modelling pathways to Rubisco degradation: a structural equation network modelling approach.","/pubmed/24498339","Tétard-Jones C, Gatehouse AM, Cooper J, Leifert C, Rushton S.","PLoS One. 2014 Feb 3;9(2):e87597. doi: 10.1371/journal.pone.0087597. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:24498339 | PMCID:PMC3911993","pubmed","24498339","create date:2014/02/06 | first author:Tétard-Jones C",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Immuno-proteomic analysis of human immune responses to experimental Neisseria meningitidis outer membrane vesicle vaccines identifies potential cross-reactive antigens.","/pubmed/24486354","Williams JN, Weynants V, Poolman JT, Heckels JE, Christodoulides M.","Vaccine. 2014 Mar 5;32(11):1280-6. doi: 10.1016/j.vaccine.2013.12.070. Epub 2014 Jan 30.","Vaccine.  2014","PubMed","citation","PMID:24486354","pubmed","24486354","create date:2014/02/04 | first author:Williams JN",
"Investigation of radiosensitivity gene signatures in cancer cell lines.","/pubmed/24466029","Hall JS, Iype R, Senra J, Taylor J, Armenoult L, Oguejiofor K, Li Y, Stratford I, Stern PL, O'Connor MJ, Miller CJ, West CM.","PLoS One. 2014 Jan 22;9(1):e86329. doi: 10.1371/journal.pone.0086329. eCollection 2014.","PLoS One.  2014","PubMed","citation","PMID:24466029 | PMCID:PMC3899227","pubmed","24466029","create date:2014/01/28 | first author:Hall JS",
"Phenotypic spectrum of eleven patients and five novel MTFMT mutations identified by exome sequencing and candidate gene screening.","/pubmed/24461907","Haack TB, Gorza M, Danhauser K, Mayr JA, Haberberger B, Wieland T, Kremer L, Strecker V, Graf E, Memari Y, Ahting U, Kopajtich R, Wortmann SB, Rodenburg RJ, Kotzaeridou U, Hoffmann GF, Sperl W, Wittig I, Wilichowski E, Schottmann G, Schuelke M, Plecko B, et al.","Mol Genet Metab. 2014 Mar;111(3):342-52. doi: 10.1016/j.ymgme.2013.12.010. Epub 2013 Dec 25.","Mol Genet Metab.  2014","PubMed","citation","PMID:24461907","pubmed","24461907","create date:2014/01/28 | first author:Haack TB",
"Putting value in biomarker research and reporting.","/pubmed/24461424","Mischak H, Vlahou A, Righetti PG, Calvete JJ.","J Proteomics. 2014 Jan 16;96:A1-3. doi: 10.1016/j.jprot.2013.12.002. No abstract available. ","J Proteomics.  2014","PubMed","citation","PMID:24461424","pubmed","24461424","create date:2014/01/28 | first author:Mischak H",
"Glomerular cell cross-talk influences composition and assembly of extracellular matrix.","/pubmed/24436469","Byron A, Randles MJ, Humphries JD, Mironov A, Hamidi H, Harris S, Mathieson PW, Saleem MA, Satchell SC, Zent R, Humphries MJ, Lennon R.","J Am Soc Nephrol. 2014 May;25(5):953-66. doi: 10.1681/ASN.2013070795. Epub 2014 Jan 16.","J Am Soc Nephrol.  2014","PubMed","citation","PMID:24436469 | PMCID:PMC4005312","pubmed","24436469","create date:2014/01/18 | first author:Byron A",
"Global analysis reveals the complexity of the human glomerular extracellular matrix.","/pubmed/24436468","Lennon R, Byron A, Humphries JD, Randles MJ, Carisey A, Murphy S, Knight D, Brenchley PE, Zent R, Humphries MJ.","J Am Soc Nephrol. 2014 May;25(5):939-51. doi: 10.1681/ASN.2013030233. Epub 2014 Jan 16.","J Am Soc Nephrol.  2014","PubMed","citation","PMID:24436468 | PMCID:PMC4005295","pubmed","24436468","create date:2014/01/18 | first author:Lennon R",
"Systematic nucleo-cytoplasmic trafficking of proteins following exposure of MCF7 breast cancer cells to estradiol.","/pubmed/24422525","Pinto G, Alhaiek AA, Amadi S, Qattan AT, Crawford M, Radulovic M, Godovac-Zimmermann J.","J Proteome Res. 2014 Feb 7;13(2):1112-27. doi: 10.1021/pr4012359. Epub 2014 Jan 24.","J Proteome Res.  2014","PubMed","citation","PMID:24422525 | PMCID:PMC4261610","pubmed","24422525","create date:2014/01/16 | first author:Pinto G",
"Ash pollen immunoproteomics: identification, immunologic characterization, and sequencing of 6 new allergens.","/pubmed/24418479","Mas S, Torres M, Garrido-Arandia M, Salamanca G, Castro L, Barral P, Purohit A, Pauli G, Rodríguez R, Batanero E, Barderas R, Villalba M.","J Allergy Clin Immunol. 2014 Mar;133(3):923-6.e3. doi: 10.1016/j.jaci.2013.10.061. Epub 2014 Jan 11. No abstract available. ","J Allergy Clin Immunol.  2014","PubMed","citation","PMID:24418479","pubmed","24418479","create date:2014/01/15 | first author:Mas S",
